20071129 00:00,1795100,1851700,1791500,1843300,22297316
20071130 00:00,1873800,1877000,1797000,1821500,25060129
20071203 00:00,1818600,1841400,1777000,1789800,20804944
20071204 00:00,1771200,1809000,1769900,1798300,16003110
20071205 00:00,1829200,1860000,1824100,1854500,19308544
20071206 00:00,1862500,1900000,1861200,1899500,18220471
20071207 00:00,1904000,1949900,1880400,1942600,22146772
20071210 00:00,1935900,1956600,1926900,1941700,14731546
20071211 00:00,1947900,1968300,1873900,1883600,25394766
20071212 00:00,1934400,1944800,1857600,1911600,26518472
20071213 00:00,1902400,1921000,1878200,1918200,18538717
20071214 00:00,1903300,1932000,1895400,1903800,13808742
20071217 00:00,1907100,1926500,1829800,1843700,22259751
20071218 00:00,1865100,1873100,1786000,1829800,26269466
20071219 00:00,1829800,1846300,1809000,1830300,17683499
20071220 00:00,1853400,1878300,1833300,1871500,16613468
20071221 00:00,1901300,1935700,1898900,1932300,24465945
20071224 00:00,1950300,1993300,1947900,1986100,8730559
20071226 00:00,1990100,2009600,1968200,1989200,13980628
20071227 00:00,1989500,2029600,1978000,1989700,14855239
20071228 00:00,2005900,2015600,1968900,1997800,13257725
20071231 00:00,1994600,2005000,1977500,1980800,10783605
20080102 00:00,1993000,2002600,1925500,1949300,24620255
20080103 00:00,1954500,1973900,1927300,1948500,17760938
20080104 00:00,1914400,1920000,1789400,1799300,31872720
20080107 00:00,1812000,1836000,1702300,1775800,47719315
20080108 00:00,1800500,1824600,1708000,1712300,32326330
20080109 00:00,1714600,1795000,1683000,1795000,39556465
20080110 00:00,1776400,1810000,1754100,1780200,33501579
20080111 00:00,1760000,1778500,1700000,1724000,25920603
20080114 00:00,1775000,1794200,1751700,1787700,23870834
20080115 00:00,1776500,1792200,1646600,1690000,55319696
20080116 00:00,1652100,1690100,1567000,1596100,49894879
20080117 00:00,1615200,1642400,1584200,1604400,37772847
20080118 00:00,1624200,1657500,1596100,1612200,41044557
20080122 00:00,1480600,1599800,1460000,1575000,48231104
20080123 00:00,1362000,1400000,1261400,1391000,81915933
20080124 00:00,1399800,1406900,1320100,1355300,41963522
20080125 00:00,1390000,1390400,1296100,1299800,31928243
20080128 00:00,1281600,1326800,1264500,1300000,29407591
20080129 00:00,1311700,1327900,1290500,1315000,22729446
20080130 00:00,1314000,1354500,1300900,1321900,28053786
20080131 00:00,1294400,1366500,1294000,1349900,27942135
20080201 00:00,1362800,1365900,1322000,1337100,21333524
20080204 00:00,1342300,1359000,1314200,1317100,18855411
20080205 00:00,1304100,1340000,1289000,1294200,25492430
20080206 00:00,1309200,1319200,1217700,1219900,33311639
20080207 00:00,1199700,1247800,1172700,1212200,47506869
20080208 00:00,1220900,1257000,1216000,1256900,27819500
20080211 00:00,1280100,1299800,1272000,1294500,24383730
20080212 00:00,1307100,1310000,1236200,1248800,26898846
20080213 00:00,1267400,1297800,1256300,1292500,21002450
20080214 00:00,1293900,1308000,1270100,1275000,20406891
20080215 00:00,1263000,1270800,1240600,1246300,20385981
20080219 00:00,1259700,1267500,1214400,1224000,20526324
20080220 00:00,1222000,1246000,1216800,1238000,20568371
20080221 00:00,1260600,1264700,1208600,1216300,20610877
20080222 00:00,1224800,1225100,1158700,1194000,33235446
20080225 00:00,1186000,1201700,1166700,1195500,28384299
20080226 00:00,1176600,1210900,1154400,1191500,33364127
20080227 00:00,1182200,1230500,1182100,1229000,31485016
20080228 00:00,1272100,1322000,1258100,1299800,35984636
20080229 00:00,1292400,1302100,1248100,1251500,27888059
20080303 00:00,1244300,1259800,1180000,1217800,35900965
20080304 00:00,1219500,1248800,1204000,1246200,38971939
20080305 00:00,1235800,1251400,1222500,1244900,27813597
20080306 00:00,1246300,1275000,1208100,1214500,31606396
20080307 00:00,1204300,1229700,1190500,1224100,27601085
20080310 00:00,1220900,1234600,1193700,1197200,21437002
20080311 00:00,1241000,1274800,1220000,1273500,23331682
20080312 00:00,1270600,1286800,1251700,1260300,20820789
20080313 00:00,1241100,1295000,1230000,1279400,26028622
20080314 00:00,1298000,1303000,1242000,1269600,24934336
20080317 00:00,1226900,1285900,1225000,1267400,24649198
20080318 00:00,1291800,1330000,1286700,1329500,26282519
20080319 00:00,1330000,1342900,1296700,1296800,20700445
20080320 00:00,1308900,1332900,1291800,1332700,22254408
20080324 00:00,1340100,1408500,1336400,1396600,22262357
20080325 00:00,1399300,1431000,1373300,1409100,23717478
20080326 00:00,1408600,1457400,1406400,1451600,24939299
20080327 00:00,1449500,1453000,1399900,1402900,21573494
20080328 00:00,1418000,1446500,1416000,1429000,14825451
20080331 00:00,1432700,1457100,1425200,1435000,16422443
20080401 00:00,1462900,1496600,1450000,1496100,21418456
20080402 00:00,1487200,1512000,1458600,1474700,21842247
20080403 00:00,1470500,1536300,1470000,1516000,21114599
20080404 00:00,1521700,1547000,1507800,1530800,17107957
20080407 00:00,1561300,1596900,1551100,1558900,24212793
20080408 00:00,1535700,1564500,1523200,1528100,21435174
20080409 00:00,1533500,1538900,1504600,1514400,19112291
20080410 00:00,1511300,1554200,1506000,1545500,20966708
20080411 00:00,1527000,1533000,1464000,1472400,28484070
20080414 00:00,1467600,1492500,1445400,1478000,17884555
20080415 00:00,1494000,1497200,1457200,1483800,14691889
20080416 00:00,1517300,1541000,1506200,1536400,16514809
20080417 00:00,1541500,1560000,1533500,1545500,14936520
20080418 00:00,1590400,1622400,1583800,1611200,23313796
20080421 00:00,1622400,1685000,1617600,1681600,22557678
20080422 00:00,1674100,1679900,1580900,1602000,31002795
20080423 00:00,1640000,1648400,1610800,1626800,23392314
20080424 00:00,1653700,1699800,1592000,1689200,34776047
20080425 00:00,1706700,1711000,1664200,1697600,19585424
20080428 00:00,1697800,1737500,1691300,1722500,15584578
20080429 00:00,1711100,1756600,1702500,1750500,19463054
20080430 00:00,1762100,1788500,1729200,1741000,24253529
20080501 00:00,1749400,1800000,1748600,1800000,18048965
20080502 00:00,1801200,1819200,1785500,1812500,21123162
20080505 00:00,1819400,1853100,1810600,1845100,18547444
20080506 00:00,1846200,1871200,1821800,1865800,18381470
20080507 00:00,1860600,1882000,1805400,1827200,25310996
20080508 00:00,1837600,1865000,1830700,1849800,19031187
20080509 00:00,1830600,1842500,1813700,1833100,14973399
20080512 00:00,1851700,1888700,1828500,1879500,17820461
20080513 00:00,1886000,1914500,1878600,1899400,18424385
20080514 00:00,1912300,1922400,1855700,1861400,19848645
20080515 00:00,1868500,1899000,1842000,1896500,18877584
20080516 00:00,1901700,1903000,1870000,1876800,18131941
20080519 00:00,1878100,1886900,1813000,1836100,20370716
20080520 00:00,1818000,1861600,1801200,1859800,20655457
20080521 00:00,1856300,1879500,1762500,1781800,25898093
20080522 00:00,1792900,1813300,1725100,1770500,27172085
20080523 00:00,1808100,1819900,1778000,1811700,18935244
20080527 00:00,1827600,1863900,1818400,1863500,15877565
20080528 00:00,1874100,1879400,1837200,1870000,16503235
20080529 00:00,1868000,1882000,1855000,1866600,13654142
20080530 00:00,1875600,1895400,1873800,1885500,12834167
20080602 00:00,1885500,1896400,1845300,1861200,14604364
20080603 00:00,1868600,1882000,1823400,1853700,16049123
20080604 00:00,1840500,1870900,1832300,1851400,16022597
20080605 00:00,1863000,1898400,1857000,1893700,16102986
20080606 00:00,1879800,1899500,1855500,1857600,19828491
20080609 00:00,1848100,1849400,1757600,1817000,42812024
20080610 00:00,1805100,1867800,1790200,1856400,23230083
20080611 00:00,1843300,1853900,1795900,1809500,21219696
20080612 00:00,1815000,1826000,1712000,1727900,27027417
20080613 00:00,1717500,1741600,1653100,1722900,27844452
20080616 00:00,1713500,1777500,1690700,1767700,22582635
20080617 00:00,1780900,1819900,1774100,1814200,19483143
20080618 00:00,1811200,1822000,1773500,1787100,16757082
20080619 00:00,1785500,1823400,1768000,1809800,17289081
20080620 00:00,1792100,1798500,1750000,1751800,22383686
20080623 00:00,1747000,1758800,1715600,1731600,14001473
20080624 00:00,1723000,1757800,1716300,1732500,14357912
20080625 00:00,1745300,1788300,1738800,1773900,13783045
20080626 00:00,1740600,1748400,1680100,1682200,19363958
20080627 00:00,1665600,1705700,1642400,1701400,19466554
20080630 00:00,1702600,1720000,1666200,1674400,13996790
20080701 00:00,1642900,1747200,1640000,1746800,23888502
20080702 00:00,1751600,1774500,1681800,1681800,18395089
20080703 00:00,1696500,1721700,1657600,1700000,11271376
20080707 00:00,1730300,1767900,1719000,1751100,16850273
20080708 00:00,1754000,1797000,1727500,1796900,19062758
20080709 00:00,1802000,1809100,1741400,1742400,18840084
20080710 00:00,1749000,1773400,1713700,1766000,17786190
20080711 00:00,1754700,1771100,1710000,1726000,19949767
20080714 00:00,1792900,1793000,1730800,1738800,18802261
20080715 00:00,1724800,1737400,1663900,1695800,22664381
20080716 00:00,1702000,1729300,1686000,1727100,15597914
20080717 00:00,1740000,1749800,1713900,1717600,14676249
20080718 00:00,1683000,1696500,1650000,1651600,21393035
20080721 00:00,1668900,1675000,1611200,1664800,20278519
20080722 00:00,1489700,1627600,1465300,1621900,39426970
20080723 00:00,1649500,1683700,1615600,1662500,22350480
20080724 00:00,1643900,1652600,1584700,1590800,16797008
20080725 00:00,1604600,1630000,1586600,1620500,12455541
20080728 00:00,1624700,1624700,1540200,1548000,15205488
20080729 00:00,1553500,1594500,1536500,1570000,13655042
20080730 00:00,1577500,1604900,1560800,1599800,15150202
20080731 00:00,1576600,1621900,1570000,1589500,12790925
20080801 00:00,1600000,1600000,1557500,1566600,10723348
20080804 00:00,1566000,1579000,1529100,1532900,12612569
20080805 00:00,1554300,1608000,1548200,1605500,14090679
20080806 00:00,1599700,1650000,1580000,1641900,16133587
20080807 00:00,1627100,1661500,1616100,1638200,13295362
20080808 00:00,1637500,1696500,1637500,1694800,14362027
20080811 00:00,1701200,1765000,1696700,1735500,18259982
20080812 00:00,1735600,1792900,1735100,1768800,17476145
20080813 00:00,1779100,1800000,1759000,1793200,17378644
20080814 00:00,1783100,1804500,1778400,1792600,14517896
20080815 00:00,1789700,1797500,1750500,1757300,16728711
20080818 00:00,1754800,1778100,1738200,1754200,10667093
20080819 00:00,1745400,1770700,1718200,1735400,12390689
20080820 00:00,1747500,1769300,1736100,1758900,9661397
20080821 00:00,1744500,1754400,1718900,1742400,10732356
20080822 00:00,1758500,1775000,1755700,1768000,7872508
20080825 00:00,1759800,1762100,1716600,1727500,10060135
20080826 00:00,1726500,1748800,1726300,1736600,8915468
20080827 00:00,1733200,1757600,1722000,1747500,9364767
20080828 00:00,1752800,1762500,1727500,1737300,8962107
20080829 00:00,1729900,1735000,1690500,1695500,11607981
20080902 00:00,1725100,1735000,1650000,1662100,17479328
20080903 00:00,1669300,1686800,1640000,1669000,16821672
20080904 00:00,1659200,1679000,1608100,1612300,15932437
20080905 00:00,1586100,1624000,1576500,1601800,16591630
20080908 00:00,1645600,1648900,1514700,1579400,23197705
20080909 00:00,1568600,1599600,1497900,1515300,28293030
20080910 00:00,1524800,1549900,1488100,1515600,21927131
20080911 00:00,1481800,1529900,1460000,1526600,20653276
20080912 00:00,1508100,1508800,1465000,1489200,16827343
20080915 00:00,1420300,1476900,1405100,1406000,22248889
20080916 00:00,1336700,1425000,1321900,1398800,26495224
20080917 00:00,1383500,1385100,1278600,1278600,24948142
20080918 00:00,1306500,1354300,1206800,1338000,37288334
20080919 00:00,1427400,1441900,1363100,1407800,36970042
20080922 00:00,1399400,1402500,1306600,1308300,18018666
20080923 00:00,1317900,1358000,1266600,1268300,26924849
20080924 00:00,1274600,1309500,1251500,1287200,21596055
20080925 00:00,1298200,1347900,1285200,1319400,20140186
20080926 00:00,1249100,1298000,1230000,1281700,22996577
20080929 00:00,1197000,1197000,1005900,1058800,60506398
20080930 00:00,1082500,1150000,1063000,1137100,30174771
20081001 00:00,1118900,1123600,1073900,1091200,25812763
20081002 00:00,1080600,1087900,1000000,1001000,31541841
20081003 00:00,1039800,1065000,946500,971200,47244895
20081006 00:00,919600,987700,875400,978000,44767117
20081007 00:00,1004400,1015000,889500,893700,39288449
20081008 00:00,860000,963300,856800,895300,52785507
20081009 00:00,933200,958000,866000,890000,32441924
20081010 00:00,856400,997600,850000,971500,52126689
20081013 00:00,1045500,1105300,1010200,1103800,32114726
20081014 00:00,1161900,1164000,1031500,1040000,44595312
20081015 00:00,1038300,1070000,978900,979500,32460750
20081016 00:00,997700,1034300,917400,1018200,42647911
20081017 00:00,996000,1020400,970100,973500,38748838
20081020 00:00,997700,1000000,936400,984000,32060024
20081021 00:00,968600,979000,911600,913700,37335323
20081022 00:00,973600,1012500,929300,967100,50738429
20081023 00:00,965100,992500,919000,981800,37204069
20081024 00:00,902800,979000,901100,963700,35118121
20081027 00:00,952000,976300,918600,921000,25662731
20081028 00:00,954400,1004000,923700,1001600,34485502
20081029 00:00,1008600,1095400,999400,1045600,43442439
20081030 00:00,1082600,1121900,1076100,1110500,45714870
20081031 00:00,1072900,1107800,1051400,1078400,43893888
20081103 00:00,1058800,1091000,1048600,1069500,28335262
20081104 00:00,1099800,1117900,1066700,1108500,35932818
20081105 00:00,1090000,1097200,1029900,1032600,33185660
20081106 00:00,1011000,1027800,980000,991500,35423503
20081107 00:00,991700,998500,957200,982100,28565469
20081110 00:00,1002800,1003700,945000,958200,28574860
20081111 00:00,947500,971700,922600,947700,32387703
20081112 00:00,924800,932400,900100,901200,32194186
20081113 00:00,898100,964000,860200,963300,46449392
20081114 00:00,937400,939900,900000,902000,36925773
20081117 00:00,884800,905500,872600,882300,30873493
20081118 00:00,897200,909900,868600,899300,31324666
20081119 00:00,895400,915800,862200,862200,32040928
20081120 00:00,852200,864500,802400,805000,47352438
20081121 00:00,819300,841200,791400,825800,43177935
20081124 00:00,852100,947800,848400,927800,36829067
20081125 00:00,946600,947200,881600,908100,31303822
20081126 00:00,900900,952500,898300,951000,21511224
20081128 00:00,947000,948800,918800,923500,7573364
20081201 00:00,913300,922700,890000,890000,23333460
20081202 00:00,900900,926500,865000,924900,28336930
20081203 00:00,894000,962300,888000,959200,34044630
20081204 00:00,944000,952100,890600,914900,26731180
20081205 00:00,903500,944900,888600,939900,25235299
20081208 00:00,972800,1008000,958000,997000,29945512
20081209 00:00,981200,1036000,972100,1000500,29314053
20081210 00:00,978200,994900,965000,980800,22402902
20081211 00:00,971700,1012400,948300,950200,24741909
20081212 00:00,928000,990000,925300,983700,25756673
20081215 00:00,960100,962100,930000,947500,21651624
20081216 00:00,939800,964800,927500,949200,25022027
20081217 00:00,910300,911000,880200,891500,31341863
20081218 00:00,894400,908300,884400,894100,20214756
20081219 00:00,899000,909400,888000,898900,23228195
20081222 00:00,900200,900300,847000,857700,19769385
20081223 00:00,868700,878700,859000,864100,15310809
20081224 00:00,861400,862500,845500,850700,6706207
20081226 00:00,866400,874200,852400,858200,6198477
20081229 00:00,867000,876200,850700,866000,13823282
20081230 00:00,874800,880500,847200,862900,23573030
20081231 00:00,858400,877400,853400,853400,13651372
20090102 00:00,856200,910400,851600,906800,17608918
20090105 00:00,932000,961800,927100,945700,29160066
20090106 00:00,958700,971700,923900,930000,30543324
20090107 00:00,918000,925000,902600,910000,17874577
20090108 00:00,905000,931500,900400,928000,15939877
20090109 00:00,933000,933800,901400,905800,12598581
20090112 00:00,904600,909900,875500,886600,14609288
20090113 00:00,882400,897300,863500,876900,19523600
20090114 00:00,863800,872500,847200,853500,20228495
20090115 00:00,805700,841200,800500,834200,40915381
20090116 00:00,842900,843500,804000,823200,24780335
20090120 00:00,818700,820000,782500,783000,22258847
20090121 00:00,794500,828800,793100,828400,19199776
20090122 00:00,881100,900000,858200,885000,31616165
20090123 00:00,868200,898700,865000,883700,18426470
20090126 00:00,888900,909700,883000,896500,16176877
20090127 00:00,902500,915500,897400,907000,14094444
20090128 00:00,921200,950000,915000,941400,19203758
20090129 00:00,930900,943400,926000,930000,14757926
20090130 00:00,925700,936200,900100,901400,15231043
20090202 00:00,891000,920000,889000,915300,13524715
20090203 00:00,919000,933800,902800,929600,14060417
20090204 00:00,932500,962500,931000,935700,20622215
20090205 00:00,928200,972500,926200,964300,17946187
20090206 00:00,971100,1000000,970000,999300,16306633
20090209 00:00,999000,1030000,995000,1025000,17004657
20090210 00:00,1012000,1024800,970600,979600,20663831
20090211 00:00,963900,983100,957700,968300,16862974
20090212 00:00,958900,997500,958300,993300,19312800
20090213 00:00,989900,999400,981200,991200,14396796
20090217 00:00,968700,970400,942800,945300,16917604
20090218 00:00,950500,958500,927200,943800,17186921
20090219 00:00,933700,942500,901100,906400,20881884
20090220 00:00,893500,924000,890000,911300,20886172
20090223 00:00,916500,920000,865100,870900,19440234
20090224 00:00,874400,908900,870000,902500,19565990
20090225 00:00,899800,929200,892500,910700,19683623
20090226 00:00,919000,929200,889600,890200,15593424
20090227 00:00,878000,913000,876700,893200,17311678
20090302 00:00,881600,912000,876700,881100,18567499
20090303 00:00,889500,907400,878800,883600,17693099
20090304 00:00,901100,927700,894500,913800,18528959
20090305 00:00,904900,918700,884500,889700,16684805
20090306 00:00,883400,884000,823300,854200,24277446
20090309 00:00,841800,876000,825700,831500,15907228
20090310 00:00,848700,891700,843600,884400,19477104
20090311 00:00,898100,940700,895800,926800,20200233
20090312 00:00,929000,965800,920000,963400,17760961
20090313 00:00,963000,972000,950100,959300,14181318
20090316 00:00,965300,973900,941800,954800,18198460
20090317 00:00,952800,996900,950700,996500,17547822
20090318 00:00,999000,1034800,997200,1015600,18024952
20090319 00:00,1018500,1032000,1002500,1016400,11685951
20090320 00:00,1020000,1031100,1005700,1014900,20333589
20090323 00:00,1027500,1076900,1017500,1076100,14515841
20090324 00:00,1063600,1094400,1054000,1065200,14142772
20090325 00:00,1075200,1083600,1038600,1064900,14150044
20090326 00:00,1078300,1099100,1075900,1098700,13474837
20090327 00:00,1082900,1085300,1064000,1068500,11570456
20090330 00:00,1043200,1050100,1026100,1044500,11391467
20090331 00:00,1054500,1074500,1050100,1052200,12937885
20090401 00:00,1041000,1090000,1038900,1086900,14219565
20090402 00:00,1101400,1147500,1097900,1127000,18785032
20090403 00:00,1143100,1161300,1135200,1159800,15178070
20090406 00:00,1149400,1187500,1132800,1184400,15134524
20090407 00:00,1165000,1166700,1141900,1147700,12174680
20090408 00:00,1154300,1167900,1145800,1163200,10081579
20090409 00:00,1184900,1200000,1179600,1196400,12668355
20090413 00:00,1200000,1209800,1190000,1202100,9075368
20090414 00:00,1195700,1201700,1172500,1183200,10905866
20090415 00:00,1170900,1182500,1157600,1175400,9536952
20090416 00:00,1191800,1231500,1187900,1215500,13363549
20090417 00:00,1208500,1242500,1202500,1234000,12471006
20090420 00:00,1218000,1229900,1191600,1204800,9859830
20090421 00:00,1188900,1221300,1186000,1217700,10454119
20090422 00:00,1226000,1253500,1212000,1216400,16611615
20090423 00:00,1265900,1271900,1235100,1256200,20469026
20090424 00:00,1246400,1251400,1229700,1238900,12257243
20090427 00:00,1228000,1250000,1226600,1247300,10185208
20090428 00:00,1233800,1262100,1232600,1239900,9990199
20090429 00:00,1248800,1268500,1238300,1254100,10280549
20090430 00:00,1262000,1270000,1249200,1258000,10847191
20090501 00:00,1258000,1279500,1258000,1272000,9093145
20090504 00:00,1282200,1322500,1276800,1321900,13474128
20090505 00:00,1318500,1328600,1311200,1327000,9332673
20090506 00:00,1334000,1335000,1302200,1324900,10880162
20090507 00:00,1323300,1323900,1279000,1290400,11268332
20090508 00:00,1290400,1309500,1262600,1292300,10297104
20090511 00:00,1273700,1309400,1271200,1295200,8978687
20090512 00:00,1295800,1297100,1237500,1244600,13228019
20090513 00:00,1232100,1240200,1194000,1194100,13078912
20090514 00:00,1197500,1235300,1197000,1229500,9467476
20090515 00:00,1222300,1246200,1216100,1223400,8662738
20090518 00:00,1237500,1267000,1215800,1266600,10089259
20090519 00:00,1268400,1293100,1257400,1274700,7723410
20090520 00:00,1277600,1292100,1253000,1258900,8256143
20090521 00:00,1251500,1267700,1228900,1239200,9036099
20090522 00:00,1240700,1241600,1217500,1225000,6133073
20090526 00:00,1247600,1308300,1245200,1307500,14108667
20090527 00:00,1317800,1349800,1309100,1329600,14122185
20090528 00:00,1334500,1353900,1320300,1350200,10768257
20090529 00:00,1353600,1359000,1338500,1358200,9338799
20090601 00:00,1364700,1399900,1360000,1393400,9807121
20090602 00:00,1387100,1413400,1383500,1394800,9980351
20090603 00:00,1400000,1411100,1390700,1410100,12464104
20090604 00:00,1401300,1441700,1400400,1436700,11290770
20090605 00:00,1453000,1464000,1432100,1446900,12871701
20090608 00:00,1438100,1442300,1394300,1437300,21453268
20090609 00:00,1438100,1445600,1405500,1426000,14240315
20090610 00:00,1423600,1424300,1383000,1402000,13853391
20090611 00:00,1396100,1415600,1385500,1397800,10177213
20090612 00:00,1388100,1391000,1360400,1368200,10668822
20090615 00:00,1360600,1369300,1348900,1360900,12234344
20090616 00:00,1366700,1384700,1361000,1363500,11119945
20090617 00:00,1366300,1374500,1345300,1356500,13063887
20090618 00:00,1360600,1380000,1356000,1359100,8550046
20090619 00:00,1380100,1394900,1369000,1394300,19113649
20090622 00:00,1406500,1415600,1363300,1373600,12458376
20090623 00:00,1364000,1369500,1328800,1339600,15012641
20090624 00:00,1354200,1375000,1348600,1362700,9666805
20090625 00:00,1357700,1402000,1352200,1399400,12756821
20090626 00:00,1397900,1427300,1397400,1425000,8580870
20090629 00:00,1434600,1439500,1415400,1419600,11243107
20090630 00:00,1425800,1438000,1418000,1425200,8868773
20090701 00:00,1434900,1446600,1425200,1428300,8833318
20090702 00:00,1412900,1413100,1397900,1400300,7849836
20090706 00:00,1387300,1389900,1362500,1386100,11181554
20090707 00:00,1384400,1396800,1351800,1353800,9572834
20090708 00:00,1359200,1380400,1344200,1372400,12021979
20090709 00:00,1378300,1379900,1359300,1363200,7280001
20090710 00:00,1363400,1389700,1362900,1384900,8931525
20090713 00:00,1395100,1423300,1375300,1423300,10082653
20090714 00:00,1418800,1431800,1411700,1422700,6959583
20090715 00:00,1450400,1470000,1443200,1468200,10059994
20090716 00:00,1458800,1480200,1455700,1474900,8094376
20090717 00:00,1490800,1520100,1486300,1517500,14177954
20090720 00:00,1532600,1550300,1508900,1529500,15559669
20090721 00:00,1532800,1534300,1497500,1516000,13338081
20090722 00:00,1577000,1587300,1561100,1567100,18897294
20090723 00:00,1566300,1584400,1555600,1578300,11923873
20090724 00:00,1569500,1600000,1565000,1600000,8961143
20090727 00:00,1601700,1608800,1572600,1601100,9205393
20090728 00:00,1589600,1601000,1576000,1599900,7750928
20090729 00:00,1589100,1604500,1582500,1600500,8325791
20090730 00:00,1616900,1647200,1615000,1627500,10047221
20090731 00:00,1630000,1650000,1629100,1635800,8604498
20090803 00:00,1652100,1666400,1648700,1664200,8676273
20090804 00:00,1649900,1655700,1642100,1655000,8645020
20090805 00:00,1658000,1673900,1642100,1650000,9079475
20090806 00:00,1655800,1665100,1637700,1639100,7600376
20090807 00:00,1654200,1666000,1648000,1655800,8217250
20090810 00:00,1656600,1666000,1636600,1647200,6793112
20090811 00:00,1636900,1643800,1618800,1628300,7410465
20090812 00:00,1625500,1667100,1624600,1654700,10031933
20090813 00:00,1666400,1686700,1665000,1684200,8995585
20090814 00:00,1679100,1681900,1655300,1668000,6597581
20090817 00:00,1635900,1636000,1594200,1596200,11317206
20090818 00:00,1616300,1642400,1614100,1640000,8964695
20090819 00:00,1627500,1653000,1624500,1646000,8631238
20090820 00:00,1649900,1667200,1646100,1664000,7179547
20090821 00:00,1677200,1692500,1668000,1692000,10418628
20090824 00:00,1701200,1707100,1682700,1690700,8308494
20090825 00:00,1695100,1709400,1691300,1694000,7115408
20090826 00:00,1689200,1695500,1667600,1674100,6076468
20090827 00:00,1687300,1695700,1648300,1694400,8927913
20090828 00:00,1722700,1724900,1685300,1701000,8126283
20090831 00:00,1681600,1688500,1673000,1682400,5717952
20090901 00:00,1679900,1700000,1649400,1653000,9515619
20090902 00:00,1646200,1676100,1641100,1651500,7561317
20090903 00:00,1664400,1671000,1650000,1665500,6048702
20090904 00:00,1672200,1707000,1670900,1703100,7187863
20090908 00:00,1726000,1731400,1720000,1729200,6498355
20090909 00:00,1728200,1744700,1697000,1710400,17912443
20090910 00:00,1720500,1732400,1708100,1726100,9908916
20090911 00:00,1729100,1731800,1708700,1721600,6813380
20090914 00:00,1709400,1737500,1702600,1737000,6639532
20090915 00:00,1740400,1756500,1735900,1751600,9195030
20090916 00:00,1779400,1827500,1778800,1818800,15615085
20090917 00:00,1819600,1867900,1819600,1845700,17095139
20090918 00:00,1858600,1865500,1847600,1850100,16318475
20090921 00:00,1843400,1851600,1818400,1840800,8251191
20090922 00:00,1851800,1853800,1828500,1844800,6621433
20090923 00:00,1854000,1888900,1850500,1855300,12559255
20090924 00:00,1872900,1877000,1827700,1838200,10709956
20090925 00:00,1820100,1855000,1817400,1825600,9051249
20090928 00:00,1838500,1866800,1833300,1861600,6379321
20090929 00:00,1867300,1874000,1843100,1854200,6562842
20090930 00:00,1861300,1864500,1826200,1853700,10742699
20091001 00:00,1853500,1862200,1807600,1807600,11557717
20091002 00:00,1814000,1859300,1813500,1849000,11063125
20091005 00:00,1862100,1868600,1842800,1860000,8645971
20091006 00:00,1877500,1900000,1873000,1900000,11460057
20091007 00:00,1896800,1905500,1890400,1902400,10276720
20091008 00:00,1907600,1914000,1889000,1892500,8890659
20091009 00:00,1889700,1907000,1886200,1904600,6087730
20091012 00:00,1910800,1915100,1896500,1908100,5835803
20091013 00:00,1905900,1911700,1897000,1899900,8241377
20091014 00:00,1922500,1923200,1902300,1913000,8043038
20091015 00:00,1896300,1909200,1895300,1905600,7846308
20091016 00:00,1893400,1903600,1878400,1881000,10175807
20091019 00:00,1878500,1900000,1855500,1899600,14114119
20091020 00:00,2006000,2017500,1978500,1988000,25201464
20091021 00:00,1995200,2087000,1992300,2049800,24881807
20091022 00:00,2047100,2078500,2030100,2052000,15193198
20091023 00:00,2058400,2059000,2032300,2038800,8413713
20091026 00:00,2034900,2067500,2018500,2022800,9369498
20091027 00:00,2016600,2028100,1964500,1973800,15179228
20091028 00:00,1975200,1980200,1913800,1922700,16337956
20091029 00:00,1948700,1968100,1921500,1963900,10772392
20091030 00:00,1959900,1968000,1881700,1885000,13961307
20091102 00:00,1897900,1928800,1855700,1892900,13265674
20091103 00:00,1879700,1895200,1859200,1887100,10485494
20091104 00:00,1907200,1938500,1902300,1908600,9154424
20091105 00:00,1923700,1950000,1918200,1941600,7326086
20091106 00:00,1926500,1951900,1924300,1943500,5325134
20091109 00:00,1969400,2019000,1962600,2014900,10687527
20091110 00:00,2010900,2040000,2010100,2029800,7659305
20091111 00:00,2046300,2050000,2018300,2032600,8990325
20091112 00:00,2032900,2048700,2014300,2020000,6861537
20091113 00:00,2029000,2048300,2020800,2044900,7057663
20091116 00:00,2054400,2080000,2050100,2064500,10078069
20091117 00:00,2061600,2074400,2050000,2070000,9017467
20091118 00:00,2065400,2070000,2040000,2059600,7646956
20091119 00:00,2047000,2047600,1998000,2004200,10941823
20091120 00:00,1990100,2003900,1977700,1999300,10280940
20091123 00:00,2029500,2060000,2029500,2058700,10758492
20091124 00:00,2053300,2053300,2029000,2044400,5931483
20091125 00:00,2055000,2056500,2037600,2041300,4645960
20091127 00:00,1992200,2029600,1983700,2005200,6176070
20091130 00:00,2011900,2016800,1987700,1999500,7925554
20091201 00:00,2022300,2027700,1968300,1969100,8836661
20091202 00:00,1988400,2014200,1957500,1961200,12464198
20091203 00:00,1975000,1989700,1962700,1965000,9247131
20091204 00:00,1996200,1998800,1902800,1933200,15376557
20091207 00:00,1933200,1937700,1886800,1890000,13245378
20091208 00:00,1891800,1923500,1887000,1898300,13613733
20091209 00:00,1912300,1981600,1903200,1974500,13978438
20091210 00:00,1994900,1997000,1961200,1966000,9119942
20091211 00:00,1977800,1980000,1935000,1947000,7380230
