#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,93.7600,93.7800,93.7600,93.7700,2067,,,,,,,
C,690,20140816,13.1400,13.8700,12.4500,12.8000,0,329,0,0.9449416,0.0000000,0.0000000,0.0622608,1.2459803
C,690,20141018,21.2000,21.8500,19.4600,19.4600,0,869,0,0.8952162,0.0000000,0.0000000,0.0582577,2.4321747
C,690,20150117,31.4400,31.5500,28.7000,28.9000,0,4662,0,0.8279738,0.0000000,0.0000000,0.0528461,4.1401460
C,690,20150417,38.6800,38.6800,38.6800,38.6800,0,85,0,0.7664396,0.0000000,0.0000000,0.0478957,5.8230635
C,690,20160115,60.8700,60.8700,59.1000,59.1000,0,670,0,0.6063788,0.0000000,0.0000000,0.0350301,10.8898569
C,695,20140613,1.0500,1.1100,0.7800,0.8300,0,1190,0,0.9982853,0.0000000,0.0000000,0.0664535,0.0380806
C,695,20140621,1.9500,1.9700,1.4900,1.5300,0,2047,0,0.9914561,0.0000000,0.0000000,0.0659035,0.1903718
C,695,20140627,2.9200,2.9200,2.6000,2.6000,0,6,0,0.9863648,0.0000000,0.0000000,0.0654936,0.3045574
C,695,20140719,5.9500,6.1800,4.9500,5.0000,0,3041,0,0.9679195,0.0000000,0.0000000,0.0640083,0.7229969
C,695,20140816,11.7000,12.4500,11.4000,11.5000,0,516,0,0.9449416,0.0000000,0.0000000,0.0621582,1.2550092
C,695,20141018,19.9000,20.5800,18.4900,19.1000,0,533,0,0.8952162,0.0000000,0.0000000,0.0581553,2.4497991
C,695,20150117,29.5000,29.7500,27.2500,27.2500,0,1452,0,0.8279738,0.0000000,0.0000000,0.0527438,4.1701471
C,695,20150417,37.0400,37.0400,37.0400,37.0400,0,45,3.1380907,0.5726030,0.0011730,0.2128469,-0.0616076,0.0761652
C,700,20140613,0.8600,1.2800,0.6500,0.7200,0,3189,0,0.9982853,0.0000000,0.0000000,0.0663508,0.0383546
C,700,20140621,1.6500,1.7000,1.3000,1.3500,0,10865,0,0.9914561,0.0000000,0.0000000,0.0658008,0.1917414
C,700,20140627,2.3500,2.5900,2.0800,2.1100,0,1128,0,0.9863648,0.0000000,0.0000000,0.0653909,0.3067484
C,700,20140703,2.8800,3.1000,2.5900,2.5900,0,251,0,0.9812997,0.0000000,0.0000000,0.0649830,0.4217271
C,700,20140711,3.9700,4.1800,3.5000,3.6000,0,119,0,0.9745866,0.0000000,0.0000000,0.0644425,0.5749879
C,700,20140719,5.2000,5.4500,4.2500,4.4000,0,24912,0,0.9679195,0.0000000,0.0000000,0.0639056,0.7281983
C,700,20140816,11.1500,11.7500,9.9200,10.0500,0,10584,0,0.9449416,0.0000000,0.0000000,0.0620556,1.2640380
C,700,20141018,19.3000,19.4000,16.8000,16.8500,0,22241,0,0.8952162,0.0000000,0.0000000,0.0580528,2.4674236
C,700,20150117,27.8400,28.8000,25.7000,25.8500,0,35702,0,0.8279738,0.0000000,0.0000000,0.0526415,4.2001481
C,700,20150417,37.0000,37.8000,34.6000,34.6200,0,1088,0,0.7664396,0.0000000,0.0000000,0.0476916,5.9074557
C,700,20160115,56.2700,58.3600,55.0000,55.0000,0,4425,0,0.6063788,0.0000000,0.0000000,0.0348270,11.0476809
C,705,20140613,0.7000,0.7700,0.5900,0.6000,0,437,0,0.9982853,0.0000000,0.0000000,0.0662480,0.0386285
C,705,20140621,1.4400,1.4600,1.1500,1.1500,0,1849,0,0.9914561,0.0000000,0.0000000,0.0656981,0.1931110
C,705,20140719,4.5800,4.7500,3.7500,3.7500,0,1201,0,0.9679195,0.0000000,0.0000000,0.0638030,0.7333997
C,705,20140816,9.9000,10.5700,9.4200,9.4700,0,481,0,0.9449416,0.0000000,0.0000000,0.0619530,1.2730669
C,705,20141018,17.4500,17.9000,15.5500,15.5500,0,461,0,0.8952162,0.0000000,0.0000000,0.0579503,2.4850480
C,705,20150117,25.8500,26.9000,24.4200,24.4300,0,2555,0,0.8279738,0.0000000,0.0000000,0.0525393,4.2301492
C,705,20150417,35.1100,35.4000,33.1900,34.1000,0,187,0,0.7664396,0.0000000,0.0000000,0.0475895,5.9496518
C,705,20160115,55.7200,55.7200,54.1500,54.1500,0,247,0,0.6063788,0.0000000,0.0000000,0.0347255,11.1265929
C,710,20140613,0.6000,0.6700,0.4800,0.5400,0,1281,0,0.9982853,0.0000000,0.0000000,0.0661453,0.0389025
C,710,20140621,1.2100,1.2800,1.0100,1.0100,0,2186,0,0.9914561,0.0000000,0.0000000,0.0655954,0.1944806
C,710,20140627,1.8200,1.8200,1.6200,1.6700,0,350,0,0.9863648,0.0000000,0.0000000,0.0651854,0.3111306
C,710,20140703,2.2400,2.2400,1.9400,1.9600,0,75,0,0.9812997,0.0000000,0.0000000,0.0647776,0.4277518
C,710,20140711,2.9700,3.0000,2.8000,2.8000,0,71,0,0.9745866,0.0000000,0.0000000,0.0642371,0.5832020
C,710,20140719,4.0000,4.1000,3.3100,3.3100,0,1111,0,0.9679195,0.0000000,0.0000000,0.0637003,0.7386011
C,710,20140816,9.2000,9.6600,8.1500,8.2900,0,432,0,0.9449416,0.0000000,0.0000000,0.0618504,1.2820957
C,710,20141018,16.1200,16.5000,14.6500,14.6500,0,504,0,0.8952162,0.0000000,0.0000000,0.0578479,2.5026725
C,710,20150117,25.0500,25.7500,23.0000,23.0000,0,2235,0,0.8279738,0.0000000,0.0000000,0.0524370,4.2601502
C,710,20150417,33.6200,33.7000,31.9000,32.3800,0,85,0,0.7664396,0.0000000,0.0000000,0.0474874,5.9918479
C,710,20160115,55.0000,55.0000,52.1000,52.1000,0,298,0,0.6063788,0.0000000,0.0000000,0.0346240,11.2055049
C,715,20140613,0.5000,0.5500,0.4200,0.4200,0,398,0,0.9982853,0.0000000,0.0000000,0.0660425,0.0391765
C,715,20140621,1.0200,1.1200,0.9100,0.9100,0,971,0,0.9914561,0.0000000,0.0000000,0.0654927,0.1958502
C,715,20140719,3.5300,3.5500,2.8800,2.8800,0,1065,0,0.9679195,0.0000000,0.0000000,0.0635977,0.7438026
C,715,20140816,8.1900,8.1900,7.6400,7.8000,0,270,0,0.9449416,0.0000000,0.0000000,0.0617478,1.2911245
C,715,20141018,15.3000,15.3500,13.3400,13.3400,0,248,0,0.8952162,0.0000000,0.0000000,0.0577454,2.5202969
C,715,20150117,24.2400,24.2400,21.8300,21.8300,0,922,0,0.8279738,0.0000000,0.0000000,0.0523347,4.2901513
C,715,20160115,51.3000,51.3900,51.3000,51.3900,0,222,0,0.6063788,0.0000000,0.0000000,0.0345225,11.2844169
C,720,20140613,0.4100,0.4900,0.3600,0.3900,0,672,0,0.9982853,0.0000000,0.0000000,0.0659398,0.0394504
C,720,20140621,0.9300,0.9700,0.8000,0.8100,0,697,0,0.9914561,0.0000000,0.0000000,0.0653899,0.1972197
C,720,20140627,1.3600,1.3600,1.3500,1.3600,0,269,0,0.9863648,0.0000000,0.0000000,0.0649800,0.3155127
C,720,20140703,1.5200,1.5300,1.5200,1.5300,0,47,0,0.9812997,0.0000000,0.0000000,0.0645722,0.4337765
C,720,20140711,2.3100,2.3100,2.1200,2.1200,0,11,0,0.9745866,0.0000000,0.0000000,0.0640317,0.5914161
C,720,20140719,3.1000,3.2000,2.5700,2.5900,0,1009,0,0.9679195,0.0000000,0.0000000,0.0634950,0.7490040
C,720,20140816,7.3500,7.9000,6.8400,7.0800,0,702,0,0.9449416,0.0000000,0.0000000,0.0616452,1.3001534
C,720,20141018,13.3500,14.5000,12.6500,12.6500,0,690,0,0.8952162,0.0000000,0.0000000,0.0576429,2.5379214
C,720,20150117,21.9000,23.0600,20.8300,20.8300,0,2648,0,0.8279738,0.0000000,0.0000000,0.0522324,4.3201524
C,720,20150417,30.0600,30.8600,29.6200,29.6200,0,135,0,0.7664396,0.0000000,0.0000000,0.0472832,6.0762401
C,720,20160115,51.4000,51.5000,49.4500,49.9600,0,274,0,0.6063788,0.0000000,0.0000000,0.0344210,11.3633289
C,725,20140613,0.3500,0.4000,0.3000,0.3400,0,812,0,0.9982853,0.0000000,0.0000000,0.0658371,0.0397244
C,725,20140621,0.7800,0.8500,0.7000,0.7600,0,591,0,0.9914561,0.0000000,0.0000000,0.0652872,0.1985893
C,725,20140719,2.7400,2.8400,2.2800,2.3100,0,4342,0,0.9679195,0.0000000,0.0000000,0.0633923,0.7542054
C,725,20140816,6.9200,6.9200,6.3000,6.4000,0,434,0,0.9449416,0.0000000,0.0000000,0.0615426,1.3091822
C,725,20141018,12.8000,13.2400,11.4500,11.8000,0,576,0,0.8952162,0.0000000,0.0000000,0.0575404,2.5555458
C,725,20150117,20.5500,21.7900,19.5000,19.5500,0,3541,0,0.8279738,0.0000000,0.0000000,0.0521302,4.3501534
C,725,20160115,48.5000,49.2000,47.8300,47.8300,0,230,0,0.6063788,0.0000000,0.0000000,0.0343194,11.4422409
C,730,20140613,0.3200,0.3600,0.2500,0.2800,0,1045,0,0.9982853,0.0000000,0.0000000,0.0657343,0.0399984
C,730,20140621,0.7300,0.7600,0.6500,0.6600,0,653,0,0.9914561,0.0000000,0.0000000,0.0651845,0.1999589
C,730,20140627,1.1000,1.1500,1.0300,1.0300,0,334,0,0.9863648,0.0000000,0.0000000,0.0647746,0.3198948
C,730,20140703,1.3700,1.4800,1.1900,1.4200,0,70,0,0.9812997,0.0000000,0.0000000,0.0643668,0.4398011
C,730,20140711,1.6450,3.4400,1.5050,1.6100,0,,3.4791959,0.0557398,0.0012204,0.0302118,-0.1707549,0.0029946
C,730,20140719,2.4400,2.4700,1.9900,2.0200,0,1104,0,0.9679195,0.0000000,0.0000000,0.0632897,0.7594068
C,730,20140816,6.3000,6.3000,5.4600,5.4600,0,601,0,0.9449416,0.0000000,0.0000000,0.0614400,1.3182111
C,730,20141018,12.3000,12.3000,10.7600,10.7600,0,263,0,0.8952162,0.0000000,0.0000000,0.0574380,2.5731703
C,730,20150117,19.6000,21.0000,18.5000,18.5000,0,3184,0,0.8279738,0.0000000,0.0000000,0.0520279,4.3801545
C,730,20150417,27.9500,28.9700,27.1500,27.1500,0,121,0,0.7664396,0.0000000,0.0000000,0.0470790,6.1606324
C,730,20160115,48.3500,48.7000,48.3500,48.6000,0,196,0,0.6063788,0.0000000,0.0000000,0.0342179,11.5211529
C,735,20140613,0.2500,0.3500,0.2000,0.2400,0,1176,0,0.9982853,0.0000000,0.0000000,0.0656316,0.0402723
C,735,20140621,0.6500,0.7100,0.5400,0.6100,0,880,0,0.9914561,0.0000000,0.0000000,0.0650818,0.2013285
C,735,20140719,2.1500,2.2500,1.7800,1.7800,0,893,0,0.9679195,0.0000000,0.0000000,0.0631870,0.7646082
C,735,20140816,5.6500,5.9000,5.0000,5.2100,0,415,0,0.9449416,0.0000000,0.0000000,0.0613374,1.3272399
C,735,20141018,11.2000,11.4900,9.8700,9.9200,0,495,0,0.8952162,0.0000000,0.0000000,0.0573355,2.5907947
C,735,20150117,19.4500,19.6100,17.3000,17.3000,0,1463,0,0.8279738,0.0000000,0.0000000,0.0519256,4.4101555
C,735,20160115,46.5000,46.5200,45.7200,45.7200,0,131,0,0.6063788,0.0000000,0.0000000,0.0341164,11.6000649
C,740,20140613,0.2000,0.2600,0.1600,0.1900,0,2782,0,0.9982853,0.0000000,0.0000000,0.0655289,0.0405463
C,740,20140621,0.5700,0.6000,0.5200,0.5200,0,992,0,0.9914561,0.0000000,0.0000000,0.0649791,0.2026981
C,740,20140627,0.9100,0.9700,0.9100,0.9100,0,169,0,0.9863648,0.0000000,0.0000000,0.0645692,0.3242769
C,740,20140703,1.0800,1.1400,0.7900,1.1400,0,4,0,0.9812997,0.0000000,0.0000000,0.0641614,0.4458258
C,740,20140711,1.2800,1.3200,1.2800,1.3000,0,60,0,0.9745866,0.0000000,0.0000000,0.0636210,0.6078444
C,740,20140719,1.9000,1.9700,1.5700,1.5700,0,1796,0,0.9679195,0.0000000,0.0000000,0.0630844,0.7698096
C,740,20140816,4.8500,5.4500,4.7500,4.8000,0,273,0,0.9449416,0.0000000,0.0000000,0.0612348,1.3362688
C,740,20141018,10.1200,10.8500,9.7500,9.7500,0,288,0,0.8952162,0.0000000,0.0000000,0.0572330,2.6084192
C,740,20150117,17.8000,18.5000,16.5000,16.5000,0,2002,0,0.8279738,0.0000000,0.0000000,0.0518233,4.4401566
C,740,20150417,25.1700,25.1700,24.5000,24.8000,0,39,2.8989515,0.5210705,0.0014205,0.2381139,-0.0694031,0.0858747
C,740,20160115,46.1000,46.1000,44.1500,44.1500,0,1357,0,0.6063788,0.0000000,0.0000000,0.0340149,11.6789769
C,745,20140613,0.2000,0.2000,0.1400,0.1600,0,297,0,0.9982853,0.0000000,0.0000000,0.0654261,0.0408202
C,745,20140621,0.4800,0.5400,0.4700,0.4900,0,871,0,0.9914561,0.0000000,0.0000000,0.0648764,0.2040677
C,745,20140719,1.7000,1.7200,1.4300,1.4300,0,693,0,0.9679195,0.0000000,0.0000000,0.0629817,0.7750111
C,745,20140816,4.5500,4.6500,4.2800,4.3500,0,225,0,0.9449416,0.0000000,0.0000000,0.0611322,1.3452976
C,745,20141018,9.5000,9.5000,8.6500,8.6500,0,123,0,0.8952162,0.0000000,0.0000000,0.0571306,2.6260437
C,745,20150117,16.7000,17.2500,15.4500,15.4500,0,248,0,0.8279738,0.0000000,0.0000000,0.0517211,4.4701577
C,745,20160115,41.5000,41.5000,41.5000,41.5000,0,46,2.9248912,0.5313967,0.0005864,0.1475662,0.0058747,0.0652342
C,750,20140613,0.1600,0.2000,0.1300,0.1400,0,393,0,0.9982853,0.0000000,0.0000000,0.0653234,0.0410942
C,750,20140621,0.4200,0.5000,0.3900,0.4800,0,1644,0,0.9914561,0.0000000,0.0000000,0.0647736,0.2054372
C,750,20140627,0.6700,0.6700,0.6700,0.6700,0,1528,0,0.9863648,0.0000000,0.0000000,0.0643638,0.3286591
C,750,20140703,0.8900,2.9400,0.7050,0.8950,0,,3.7576647,0.0347202,0.0008966,0.0177021,-0.1484198,0.0014329
C,750,20140711,1.2400,1.2400,1.2400,1.2400,0,10,0,0.9745866,0.0000000,0.0000000,0.0634157,0.6160585
C,750,20140719,1.5100,1.6200,1.2900,1.3200,0,4364,0,0.9679195,0.0000000,0.0000000,0.0628790,0.7802125
C,750,20140816,4.5000,4.5000,3.7000,3.7000,0,609,0,0.9449416,0.0000000,0.0000000,0.0610296,1.3543264
C,750,20141018,8.8000,9.3000,7.6000,7.6000,0,2590,0,0.8952162,0.0000000,0.0000000,0.0570281,2.6436681
C,750,20150117,16.2000,16.5200,14.3500,14.3500,0,6798,0,0.8279738,0.0000000,0.0000000,0.0516188,4.5001587
C,750,20150417,24.4500,24.4500,22.6700,23.0300,0,216,0,0.7664396,0.0000000,0.0000000,0.0466707,6.3294168
C,750,20160115,42.5000,43.5000,41.0000,41.1500,0,2262,0,0.6063788,0.0000000,0.0000000,0.0338119,11.8368009
C,755,20140613,0.1200,0.1500,0.1100,0.1200,0,175,0,0.9982853,0.0000000,0.0000000,0.0652207,0.0413682
C,755,20140621,0.3800,0.4300,0.3600,0.4200,0,1124,0,0.9914561,0.0000000,0.0000000,0.0646709,0.2068068
C,755,20140719,1.3700,1.4600,1.1600,1.1600,0,365,0,0.9679195,0.0000000,0.0000000,0.0627764,0.7854139
C,755,20140816,3.8200,3.8700,3.4800,3.4800,0,222,0,0.9449416,0.0000000,0.0000000,0.0609270,1.3633553
C,755,20141018,8.2000,8.6000,7.5900,7.6500,0,121,0,0.8952162,0.0000000,0.0000000,0.0569256,2.6612926
C,755,20150117,15.0000,15.0000,14.1500,14.1500,0,215,0,0.8279738,0.0000000,0.0000000,0.0515165,4.5301598
C,760,20140613,0.1000,0.1400,0.0800,0.0900,0,2793,0,0.9982853,0.0000000,0.0000000,0.0651179,0.0416421
C,760,20140621,0.3700,0.4100,0.3200,0.3900,0,1664,0,0.9914561,0.0000000,0.0000000,0.0645682,0.2081764
C,760,20140627,0.6500,0.6500,0.6100,0.6100,0,6,0,0.9863648,0.0000000,0.0000000,0.0641584,0.3330412
C,760,20140703,0.6400,0.6900,0.6400,0.6900,0,48,0,0.9812997,0.0000000,0.0000000,0.0637507,0.4578752
C,760,20140711,0.9150,3.0150,0.7250,0.9400,0,,3.2653169,0.0359083,0.0009134,0.0212227,-0.1126444,0.0020091
C,760,20140719,1.2500,1.2700,1.0600,1.1500,0,568,0,0.9679195,0.0000000,0.0000000,0.0626737,0.7906153
C,760,20140816,3.5800,3.5800,3.0500,3.1000,0,121,0,0.9449416,0.0000000,0.0000000,0.0608244,1.3723841
C,760,20141018,7.4500,7.6000,6.5000,6.5000,0,110,0,0.8952162,0.0000000,0.0000000,0.0568232,2.6789170
C,760,20150117,14.3500,14.6500,13.5000,13.5000,0,659,0,0.8279738,0.0000000,0.0000000,0.0514142,4.5601608
C,760,20150417,21.7500,21.7500,20.8100,20.8100,0,29,2.5137940,0.4274746,0.0018079,0.2627985,-0.0722129,0.0958832
C,760,20160115,39.9000,40.3700,38.9700,39.3500,0,257,0,0.6063788,0.0000000,0.0000000,0.0336088,11.9946249
C,765,20140621,0.3100,0.3500,0.2900,0.3400,0,1379,0,0.9914561,0.0000000,0.0000000,0.0644655,0.2095460
C,765,20140719,1.1200,1.1300,1.0100,1.0100,0,298,0,0.9679195,0.0000000,0.0000000,0.0625711,0.7958167
C,765,20140816,3.1000,3.1000,3.0000,3.0000,0,8,3.2669308,0.1861302,0.0021187,0.1050554,-0.2451498,0.0172554
C,765,20141018,6.8000,6.8000,6.8000,6.8000,0,143,0,0.8952162,0.0000000,0.0000000,0.0567207,2.6965415
C,765,20150117,13.6400,13.6400,12.5500,12.5500,0,173,0,0.8279738,0.0000000,0.0000000,0.0513119,4.5901619
C,770,20140621,0.2700,0.3300,0.2600,0.3200,0,2847,0,0.9914561,0.0000000,0.0000000,0.0643628,0.2109156
C,770,20140627,0.4400,2.7200,0.3150,0.5300,0,,0,0.9863648,0.0000000,0.0000000,0.0639530,0.3374233
C,770,20140703,0.6500,0.6500,0.6500,0.6500,0,24,0,0.9812997,0.0000000,0.0000000,0.0635453,0.4638998
C,770,20140711,0.7650,2.9250,0.5700,0.8500,0,,3.2364186,0.0329957,0.0008598,0.0198002,-0.1041808,0.0018574
C,770,20140719,1.0200,1.0900,0.8800,0.8800,0,489,0,0.9679195,0.0000000,0.0000000,0.0624684,0.8010181
C,770,20140816,2.9600,3.0400,2.6000,2.7000,0,374,0,0.9449416,0.0000000,0.0000000,0.0606192,1.3904418
C,770,20141018,6.8500,6.8700,5.5500,5.7500,0,711,0,0.8952162,0.0000000,0.0000000,0.0566182,2.7141659
C,770,20150117,12.8000,13.2000,11.6900,11.8000,0,4656,0,0.8279738,0.0000000,0.0000000,0.0512097,4.6201629
C,770,20150417,19.6700,20.2800,18.5000,18.5000,0,238,0,0.7664396,0.0000000,0.0000000,0.0462624,6.4982013
C,770,20160115,38.4000,38.5000,36.5900,37.0600,0,261,0,0.6063788,0.0000000,0.0000000,0.0334058,12.1524490
C,775,20140621,0.2200,0.2900,0.2200,0.2700,0,2427,0,0.9914561,0.0000000,0.0000000,0.0642600,0.2122851
C,775,20140719,0.9000,0.9500,0.8200,0.8200,0,510,0,0.9679195,0.0000000,0.0000000,0.0623657,0.8062196
C,775,20140816,2.6900,2.7100,2.5000,2.5000,0,184,0,0.9449416,0.0000000,0.0000000,0.0605166,1.3994707
C,775,20141018,6.3500,6.3500,5.2500,5.2500,0,176,0,0.8952162,0.0000000,0.0000000,0.0565158,2.7317904
C,775,20150117,11.2100,11.2100,11.2100,11.2100,0,1359,0,0.8279738,0.0000000,0.0000000,0.0511074,4.6501640
C,780,20140621,0.1800,0.2500,0.1800,0.2400,0,3168,0,0.9914561,0.0000000,0.0000000,0.0641573,0.2136547
C,780,20140627,0.3800,2.6750,0.2350,0.4450,0,,0,0.9863648,0.0000000,0.0000000,0.0637476,0.3418054
C,780,20140703,0.4900,0.6200,0.4900,0.6100,0,37,0,0.9812997,0.0000000,0.0000000,0.0633399,0.4699245
C,780,20140711,0.6550,2.8550,0.4400,0.6900,0,,3.1643880,0.0277565,0.0007621,0.0171609,-0.0883012,0.0015831
C,780,20140719,0.8700,0.8700,0.7400,0.7400,0,213,0,0.9679195,0.0000000,0.0000000,0.0622631,0.8114210
C,780,20140816,2.5700,2.5700,2.2100,2.2100,0,137,0,0.9449416,0.0000000,0.0000000,0.0604140,1.4084995
C,780,20141018,5.1900,5.1900,5.1900,5.1900,0,55,0,0.8952162,0.0000000,0.0000000,0.0564133,2.7494148
C,780,20150117,11.3000,11.3000,10.4000,10.4000,0,440,0,0.8279738,0.0000000,0.0000000,0.0510051,4.6801651
C,780,20150417,17.5250,29.6250,11.5000,16.7750,0,,2.0596965,0.2925441,0.0021311,0.2538194,-0.0608843,0.0917030
C,780,20160115,35.5000,36.1000,34.7700,35.3200,0,169,0,0.6063788,0.0000000,0.0000000,0.0332028,12.3102730
C,785,20140621,0.1600,0.2200,0.1600,0.2200,0,7697,0,0.9914561,0.0000000,0.0000000,0.0640546,0.2150243
C,785,20140719,0.7800,0.7900,0.6800,0.6900,0,439,0,0.9679195,0.0000000,0.0000000,0.0621604,0.8166224
C,785,20140816,2.0600,2.0600,2.0600,2.0600,0,67,0,0.9449416,0.0000000,0.0000000,0.0603114,1.4175283
C,785,20141018,4.7000,4.9000,4.7000,4.9000,0,175,0,0.8952162,0.0000000,0.0000000,0.0563108,2.7670393
C,785,20150117,10.8000,11.3000,10.8000,11.3000,0,182,0,0.8279738,0.0000000,0.0000000,0.0509028,4.7101661
C,790,20140621,0.1900,0.1900,0.1800,0.1800,0,57,0,0.9914561,0.0000000,0.0000000,0.0639519,0.2163939
C,790,20140627,0.3500,0.3500,0.3500,0.3500,0,10,0,0.9863648,0.0000000,0.0000000,0.0635421,0.3461875
C,790,20140703,0.5000,0.5200,0.5000,0.5200,0,175,0,0.9812997,0.0000000,0.0000000,0.0631345,0.4759492
C,790,20140711,0.5600,1.2100,0.5200,1.1700,0,49,0,0.9745866,0.0000000,0.0000000,0.0625943,0.6489149
C,790,20140719,0.7300,0.7300,0.6100,0.6100,0,208,0,0.9679195,0.0000000,0.0000000,0.0620578,0.8218238
C,790,20140816,2.1000,2.1600,2.0500,2.0500,0,37,0,0.9449416,0.0000000,0.0000000,0.0602088,1.4265572
C,790,20141018,4.9500,4.9500,4.9000,4.9000,0,344,0,0.8952162,0.0000000,0.0000000,0.0562084,2.7846637
C,790,20150117,10.2500,10.2500,10.2500,10.2500,0,2260,0,0.8279738,0.0000000,0.0000000,0.0508006,4.7401672
C,790,20150417,16.7000,16.7000,15.5500,15.5500,0,31,2.6068497,0.4464149,0.0017241,0.2598924,-0.0733992,0.0940612
C,790,20160115,33.7000,33.7000,33.7000,33.7000,0,80,0,0.6063788,0.0000000,0.0000000,0.0329997,12.4680970
C,795,20140621,0.1300,0.1600,0.1200,0.1400,0,600,0,0.9914561,0.0000000,0.0000000,0.0638492,0.2177635
C,795,20140719,0.6400,0.6600,0.5700,0.5800,0,580,0,0.9679195,0.0000000,0.0000000,0.0619551,0.8270252
C,795,20140816,1.9800,1.9800,1.8200,1.8200,0,14,3.8080331,0.2779384,0.0022577,0.1304922,-0.3542266,0.0220525
C,795,20141018,4.6000,4.6000,4.0700,4.0700,0,110,0,0.8952162,0.0000000,0.0000000,0.0561059,2.8022882
C,795,20150117,9.8500,9.8500,9.1000,9.1000,0,245,0,0.8279738,0.0000000,0.0000000,0.0506983,4.7701682
C,795,20160115,32.7000,32.7000,32.7000,32.7000,0,113,0,0.6063788,0.0000000,0.0000000,0.0328982,12.5470090
C,800,20140621,0.1000,0.1500,0.1000,0.1500,0,1467,0,0.9914561,0.0000000,0.0000000,0.0637464,0.2191331
C,800,20140627,0.2800,0.3400,0.2800,0.3300,0,55,0,0.9863648,0.0000000,0.0000000,0.0633367,0.3505697
C,800,20140711,0.4700,2.7350,0.3550,0.5300,0,,3.0905050,0.0222177,0.0006477,0.0142427,-0.0715971,0.0012854
C,800,20140719,0.6500,0.7000,0.5100,0.5400,0,1531,0,0.9679195,0.0000000,0.0000000,0.0618524,0.8322266
C,800,20140816,1.8300,1.8300,1.5500,1.6700,0,177,0,0.9449416,0.0000000,0.0000000,0.0600036,1.4446149
C,800,20141018,4.2000,4.4000,3.6500,3.7800,0,1039,0,0.8952162,0.0000000,0.0000000,0.0560034,2.8199126
C,800,20150117,9.0000,9.6000,8.0000,8.0000,0,13278,0,0.8279738,0.0000000,0.0000000,0.0505960,4.8001693
C,800,20150417,15.5000,15.5000,14.5000,14.8500,0,381,0,0.7664396,0.0000000,0.0000000,0.0456498,6.7513779
C,800,20160115,33.9000,33.9000,30.0000,30.0000,0,1196,0,0.6063788,0.0000000,0.0000000,0.0327967,12.6259210
C,805,20140719,0.5500,0.5500,0.4800,0.4900,0,1061,0,0.9679195,0.0000000,0.0000000,0.0617498,0.8374281
C,805,20140816,1.6500,1.6900,1.6500,1.6600,0,40,0,0.9449416,0.0000000,0.0000000,0.0599010,1.4536437
C,805,20141018,3.8800,4.1000,3.4000,3.4000,0,130,0,0.8952162,0.0000000,0.0000000,0.0559010,2.8375371
C,805,20150117,8.6500,8.6500,8.6500,8.6500,0,145,0,0.8279738,0.0000000,0.0000000,0.0504937,4.8301704
C,805,20160115,31.0000,31.0000,31.0000,31.0000,0,73,0,0.6063788,0.0000000,0.0000000,0.0326952,12.7048330
C,810,20140719,0.5200,0.5300,0.4400,0.4500,0,2135,0,0.9679195,0.0000000,0.0000000,0.0616471,0.8426295
C,810,20140816,1.4500,1.4500,1.4100,1.4100,0,12,3.6680506,0.2483559,0.0022187,0.1235259,-0.3234061,0.0206272
C,810,20141018,3.7500,3.9000,3.2000,3.2000,0,206,0,0.8952162,0.0000000,0.0000000,0.0557985,2.8551616
C,810,20150117,8.2000,8.5900,8.2000,8.5900,0,931,0,0.8279738,0.0000000,0.0000000,0.0503915,4.8601714
C,810,20150417,13.1000,13.1000,13.1000,13.1000,0,14,1.9639661,0.2565367,0.0021349,0.2424505,-0.0562631,0.0864491
C,810,20160115,30.0000,30.0000,30.0000,30.0000,0,90,0,0.6063788,0.0000000,0.0000000,0.0325937,12.7837450
C,815,20140719,0.4700,0.4700,0.4700,0.4700,0,605,0,0.9679195,0.0000000,0.0000000,0.0615445,0.8478309
C,815,20140816,0.8100,0.8300,0.7600,0.7600,0,57,0,0.9449416,0.0000000,0.0000000,0.0596958,1.4717014
C,815,20141018,2.0100,2.0200,2.0100,2.0200,0,155,0,0.8952162,0.0000000,0.0000000,0.0556960,2.8727860
C,815,20150117,7.0200,7.9500,7.0200,7.9500,0,676,0,0.8279738,0.0000000,0.0000000,0.0502892,4.8901725
C,815,20160115,23.9500,23.9500,23.9500,23.9500,0,8,1.3788120,0.1569670,0.0019705,0.2337553,-0.0150872,0.1085211
C,820,20140719,0.4200,0.4400,0.3800,0.3800,0,469,0,0.9679195,0.0000000,0.0000000,0.0614418,0.8530323
C,820,20140816,1.3100,1.3100,1.1600,1.1600,0,9,3.4228510,0.2011365,0.0021176,0.1100129,-0.2692092,0.0180048
C,820,20141018,2.8500,2.9000,2.8500,2.8900,0,123,0,0.8952162,0.0000000,0.0000000,0.0555936,2.8904105
C,820,20150117,7.4100,7.4100,7.4100,7.4100,0,381,0,0.8279738,0.0000000,0.0000000,0.0501869,4.9201735
C,820,20150417,9.0000,9.0000,9.0000,9.0000,0,6,1.5921249,0.1374878,0.0018934,0.1743105,-0.0337860,0.0590973
C,820,20160115,28.1500,28.6200,27.3500,28.0900,0,90,0,0.6063788,0.0000000,0.0000000,0.0323906,12.9415690
C,825,20140719,0.4200,0.4300,0.3700,0.3700,0,584,0,0.9679195,0.0000000,0.0000000,0.0613391,0.8582337
