#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,638.2500,638.3900,638.2000,638.2000,382,,,,,,,
C,520,20140719,122.1500,127.1000,122.1500,127.1000,3,660,0,0.9684650,0.0000000,0.0000000,0.4441050,0.6262828
C,520,20140816,107.7000,109.8000,107.7000,109.8000,0,467,0,0.9489171,0.0000000,0.0000000,0.4349316,1.0242370
C,520,20141018,123.3300,128.5700,123.3300,128.5700,4,1406,0,0.9063648,0.0000000,0.0000000,0.4149633,1.9179599
C,520,20150117,122.1500,131.4500,122.1500,131.0000,27,5028,0,0.8482465,0.0000000,0.0000000,0.3876916,3.2048088
C,520,20150417,134.1500,134.1500,134.1500,134.1500,1,1,0.0717772,0.3675504,0.0092232,1.8931932,0.1464653,1.9511747
C,520,20160115,140.4500,145.3400,140.4500,145.3400,17,2607,0,0.6512004,0.0000000,0.0000000,0.2952399,8.2902881
C,522.5,20140606,115.0250,124.9000,113.9000,122.7500,0,,2.1930984,0.9694870,0.0009143,0.0228257,-2.0580111,0.0137642
C,525,20140606,103.0000,103.0000,101.7500,101.7500,0,10,0,0.9992720,0.0000000,0.0000000,0.4584594,0.0143833
C,525,20140613,112.7000,122.3750,111.5750,120.2250,0,,1.0394976,0.9102652,0.0015600,0.1469251,-0.5366920,0.1022975
C,525,20140621,109.0000,109.0000,109.0000,109.0000,0,225,3.4326412,0.7270104,0.0007061,0.4366342,-4.3473898,0.1068672
C,525,20140627,0,0,0,0,0,,0,0,0,0,0,0
C,525,20140719,117.1000,123.0000,115.5000,121.5500,175,887,0,0.9684650,0.0000000,0.0000000,0.4440023,0.6323048
C,525,20140816,117.5000,117.5000,117.5000,117.5000,1,126,0.7406608,0.6994699,0.0015378,0.8864901,-0.1341798,0.6411595
C,525,20141018,119.5000,123.0000,119.5000,122.6400,7,1357,0,0.9063648,0.0000000,0.0000000,0.4148609,1.9364018
C,525,20150117,118.0000,127.3200,118.0000,125.7000,40,6165,0,0.8482465,0.0000000,0.0000000,0.3875893,3.2356243
C,525,20150417,127.3300,127.3300,127.3300,127.3300,0,2,0.1885914,0.3924050,0.0035254,1.9013105,0.1229844,1.9164841
C,527.5,20140606,101.1100,101.1100,101.1100,101.1100,0,2,0,0.9992720,0.0000000,0.0000000,0.4584080,0.0144518
C,530,20140606,110.7900,110.8500,105.5000,105.5000,0,10,0,0.9992720,0.0000000,0.0000000,0.4583567,0.0145202
C,530,20140613,115.2000,115.2000,115.2000,115.2000,4,8,3.7598696,0.7282579,0.0009169,0.3123413,-7.0035045,0.0610266
C,530,20140621,115.4000,118.0000,115.4000,118.0000,2,627,0,0.9884157,0.0000000,0.0000000,0.4532620,0.2322524
C,530,20140627,116.4900,116.5400,116.4900,116.5400,3,19,3.8345376,0.7343038,0.0005277,0.4990665,-4.0087196,0.1245760
C,530,20140703,108.0000,117.6750,106.6750,115.1500,0,,3.4583811,0.7312597,0.0005185,0.5603818,-3.1215277,0.1560492
C,530,20140711,108.0250,117.8250,106.7750,115.2500,0,,1.1081115,0.7274191,0.0014258,0.6311748,-0.6366096,0.3260003
C,530,20140719,114.3000,117.4000,113.5000,115.0000,96,3933,0,0.9684650,0.0000000,0.0000000,0.4438997,0.6383267
C,530,20140816,112.7000,112.7000,112.7000,112.7000,1,226,1.8511795,0.6847450,0.0006332,0.9122544,-0.8556211,0.4251677
C,530,20141018,116.8500,119.3200,116.8500,118.1500,8,2758,0,0.9063648,0.0000000,0.0000000,0.4147584,1.9548438
C,530,20150117,117.5900,122.5000,117.5900,121.9700,138,4260,0,0.8482465,0.0000000,0.0000000,0.3874870,3.2664398
C,530,20150417,114.5000,114.5000,114.5000,114.5000,0,10,0.0838105,0.2992650,0.0075517,1.8099744,0.1127694,1.5840871
C,530,20160115,136.0000,137.9000,136.0000,137.9000,3,1301,0,0.6512004,0.0000000,0.0000000,0.2950369,8.4497167
C,532.5,20140606,105.1750,114.8750,103.9500,112.6000,0,,1.9600475,0.9712193,0.0009733,0.0217168,-1.6827753,0.0140729
C,535,20140606,94.5000,94.5000,94.5000,94.5000,0,5,0,0.9992720,0.0000000,0.0000000,0.4582539,0.0146572
C,535,20140613,102.4750,112.5000,101.6250,110.1750,0,,0.9609730,0.9051843,0.0017632,0.1535203,-0.5067204,0.1037821
C,535,20140621,112.8000,112.8000,111.9000,111.9000,14,151,1.8686280,0.7316035,0.0012853,0.4326857,-2.1896899,0.1406039
C,535,20140627,0,0,0,0,0,,0,0,0,0,0,0
C,535,20140719,102.8000,108.5000,102.8000,108.5000,4,1745,0,0.9684650,0.0000000,0.0000000,0.4437970,0.6443487
C,535,20140816,97.8500,103.7500,97.8500,102.1000,0,482,0,0.9489171,0.0000000,0.0000000,0.4346239,1.0537823
C,535,20141018,113.0000,113.0000,113.0000,113.0000,1,1525,0,0.9063648,0.0000000,0.0000000,0.4146560,1.9732857
C,535,20150117,111.0000,119.1000,111.0000,118.5200,20,1840,0,0.8482465,0.0000000,0.0000000,0.3873848,3.2972552
C,535,20150417,114.3500,123.3250,113.2000,121.6250,0,,0.6880282,0.4794372,0.0009337,1.8371769,0.0212804,1.6235101
C,537.5,20140606,52.9700,52.9700,52.9700,52.9700,0,2,0,0.9992720,0.0000000,0.0000000,0.4582026,0.0147257
C,540,20140606,88.0000,88.0000,88.0000,88.0000,0,13,0,0.9992720,0.0000000,0.0000000,0.4581512,0.0147942
C,540,20140613,96.0000,96.0000,96.0000,96.0000,0,2,0,0.9941910,0.0000000,0.0000000,0.4557668,0.1183367
C,540,20140621,104.5600,106.4000,104.5600,106.2000,49,476,0,0.9884157,0.0000000,0.0000000,0.4530566,0.2366345
C,540,20140627,52.8500,52.8500,52.8500,52.8500,0,3,3.4594313,0.7191746,0.0006029,0.5143642,-3.7109109,0.1325561
C,540,20140703,98.0500,107.5000,96.7250,105.3000,0,,1.2405984,0.7209406,0.0014761,0.5722990,-0.9360960,0.2537350
C,540,20140711,98.1000,107.9500,96.9250,105.4000,0,,0.5608682,0.8076374,0.0022356,0.5009021,-0.0195929,0.4154762
C,540,20140719,99.3000,108.3000,99.3000,106.4100,195,3454,0,0.9684650,0.0000000,0.0000000,0.4436944,0.6503706
C,540,20140816,105.7500,106.6500,105.2500,106.6500,13,386,3.8402844,0.7809807,0.0002361,0.7055322,-1.5172351,0.2319622
C,540,20141018,103.0000,110.0000,103.0000,110.0000,18,2587,0,0.9063648,0.0000000,0.0000000,0.4145535,1.9917276
C,540,20150117,109.5000,115.0000,108.0500,113.1000,28,6659,0,0.8482465,0.0000000,0.0000000,0.3872825,3.3280707
C,540,20150417,119.7500,119.7500,119.7500,119.7500,1,3,0.0574516,0.1596688,0.0081460,1.3383597,0.0607585,0.8653878
C,540,20160115,126.0000,130.8800,126.0000,130.8800,3,1095,0,0.6512004,0.0000000,0.0000000,0.2948339,8.6091453
C,542.5,20140606,47.8300,48.3000,47.8300,48.3000,0,6,0,0.9992720,0.0000000,0.0000000,0.4580998,0.0148627
C,545,20140606,90.1600,90.1600,90.1600,90.1600,0,14,0,0.9992720,0.0000000,0.0000000,0.4580485,0.0149312
C,545,20140613,98.5500,98.5500,98.5500,98.5500,0,1,0,0.9941910,0.0000000,0.0000000,0.4556641,0.1194324
C,545,20140621,101.1400,101.1400,99.8500,99.8500,6,589,0,0.9884157,0.0000000,0.0000000,0.4529539,0.2388256
C,545,20140627,81.9000,81.9000,81.9000,81.9000,0,2,2.4537106,0.6991068,0.0008807,0.5329394,-2.6490882,0.1579058
C,545,20140719,96.0000,103.1000,95.8700,101.1500,35,1893,0,0.9684650,0.0000000,0.0000000,0.4435917,0.6563926
C,545,20140816,100.5000,103.4400,100.5000,103.4400,3,339,3.2273935,0.7474690,0.0003138,0.7882173,-1.4185236,0.2820453
C,545,20141018,98.1000,104.1400,98.1000,104.1400,9,1009,0,0.9063648,0.0000000,0.0000000,0.4144510,2.0101695
C,545,20150117,104.7300,109.8200,104.7300,109.8200,26,2748,0,0.8482465,0.0000000,0.0000000,0.3871802,3.3588862
C,545,20150417,106.4000,106.4000,106.4000,106.4000,0,10,0.1101506,0.2479845,0.0053543,1.6866213,0.0839746,1.2977857
C,547.5,20140606,42.9600,43.0100,42.9600,43.0100,0,24,0,0.9992720,0.0000000,0.0000000,0.4579971,0.0149997
C,550,20140606,90.0700,97.7800,90.0700,96.0000,160,240,0,0.9992720,0.0000000,0.0000000,0.4579457,0.0150682
C,550,20140613,96.2900,97.0000,96.2900,96.5500,12,29,0,0.9941910,0.0000000,0.0000000,0.4555613,0.1205281
C,550,20140621,87.9300,97.5000,87.9300,96.4500,34,2081,0,0.9884157,0.0000000,0.0000000,0.4528512,0.2410166
C,550,20140627,84.5200,84.5200,84.5200,84.5200,0,24,2.4423734,0.6938848,0.0008922,0.5374598,-2.6628931,0.1576831
C,550,20140703,79.5800,79.5800,79.5500,79.5500,0,21,0.6431077,0.7917471,0.0023774,0.4778369,-0.1854914,0.3186732
C,550,20140711,88.2500,98.0250,87.1000,95.4750,0,,0.4571847,0.8200702,0.0026080,0.4763256,0.0735516,0.4361990
C,550,20140719,88.5000,98.2500,88.5000,96.7500,77,11062,0,0.9684650,0.0000000,0.0000000,0.4434891,0.6624145
C,550,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,550,20140816,93.0900,98.7500,92.5000,98.0000,26,1003,0,0.9489171,0.0000000,0.0000000,0.4343161,1.0833276
C,550,20141018,96.5000,102.3500,96.5000,101.9800,252,4228,0,0.9063648,0.0000000,0.0000000,0.4143486,2.0286115
C,550,20150117,98.0000,106.9000,98.0000,104.6000,533,16744,0,0.8482465,0.0000000,0.0000000,0.3870780,3.3897016
C,550,20150417,103.0000,103.0000,103.0000,103.0000,0,14,0.1416869,0.2667734,0.0042896,1.7381033,0.0830606,1.3680671
C,550,20160115,117.2000,126.0000,117.2000,124.6000,122,6588,0,0.6512004,0.0000000,0.0000000,0.2946309,8.7685739
C,552.5,20140606,37.9600,38.0100,37.9600,38.0100,0,40,0,0.9992720,0.0000000,0.0000000,0.4578943,0.0151367
C,555,20140606,70.5600,70.5600,70.5600,70.5600,0,17,0,0.9992720,0.0000000,0.0000000,0.4578430,0.0152052
C,555,20140613,91.2400,92.5600,91.2400,92.0500,12,5,0,0.9941910,0.0000000,0.0000000,0.4554586,0.1216238
C,555,20140621,89.2500,91.0500,89.2500,91.0500,15,826,0,0.9884157,0.0000000,0.0000000,0.4527485,0.2432077
C,555,20140627,90.4700,90.4700,90.4700,90.4700,1,1,1.9886328,0.6871832,0.0011073,0.5430749,-2.1376401,0.1713512
C,555,20140719,83.7700,91.7600,83.7600,90.9000,23,11925,0,0.9684650,0.0000000,0.0000000,0.4433864,0.6684365
C,555,20140816,93.8000,94.1100,93.8000,94.1100,45,127,0.9306827,0.6379659,0.0013549,0.9813968,-0.3405458,0.5609535
C,555,20141018,95.0000,97.0700,95.0000,96.8000,29,727,0,0.9063648,0.0000000,0.0000000,0.4142461,2.0470534
C,555,20150117,95.0100,101.8500,95.0100,101.8500,14,1823,0,0.8482465,0.0000000,0.0000000,0.3869757,3.4205171
C,555,20150417,99.1750,108.0000,98.4250,106.6750,0,,0.6443718,0.4530142,0.0010159,1.8719838,0.0180571,1.6054318
C,557.5,20140606,52.6200,52.6200,52.6200,52.6200,0,1,0,0.9992720,0.0000000,0.0000000,0.4577916,0.0152737
C,557.5,20140627,70.3000,70.3000,70.3000,70.3000,0,2,1.5614342,0.6910040,0.0014020,0.5398991,-1.5978554,0.1876029
C,560,20140606,78.3000,85.0000,78.3000,85.0000,6,177,0,0.9992720,0.0000000,0.0000000,0.4577402,0.0153422
C,560,20140613,80.3800,86.0000,80.3800,86.0000,5,124,2.1747100,0.7153502,0.0016228,0.3197451,-4.0169656,0.0739226
C,560,20140621,81.9500,87.9000,81.1000,85.9200,100,2433,0,0.9884157,0.0000000,0.0000000,0.4526458,0.2453988
C,560,20140627,67.4700,67.4700,67.4700,67.4700,0,5,2.8416971,0.6903324,0.0007711,0.5404622,-3.1713294,0.1460531
C,560,20140703,88.4500,88.4500,88.4500,88.4500,1,11,1.3527763,0.6812441,0.0014492,0.6127077,-1.1665692,0.2379258
C,560,20140711,77.0000,77.0000,77.0000,77.0000,0,2,2.2963475,0.6806738,0.0007491,0.6871711,-1.8768435,0.2321385
C,560,20140719,78.7000,88.5000,78.7000,86.5300,38,12520,0,0.9684650,0.0000000,0.0000000,0.4432838,0.6744584
C,560,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,560,20140816,81.5000,90.0000,80.0000,89.3000,36,312,2.9447156,0.7260176,0.0003643,0.8349253,-1.3696522,0.3080247
C,560,20141018,85.2000,92.9600,85.2000,92.1000,68,3547,0,0.9063648,0.0000000,0.0000000,0.4141437,2.0654953
C,560,20150117,93.2800,99.5000,92.7500,97.8800,29,13404,0,0.8482465,0.0000000,0.0000000,0.3868734,3.4513326
C,560,20150417,100.0000,101.4200,100.0000,101.4200,5,41,0.3063162,0.3507013,0.0021473,1.8810127,0.0697127,1.6028383
C,560,20160115,113.0000,119.6000,113.0000,118.5200,58,1419,0,0.6512004,0.0000000,0.0000000,0.2944279,8.9280025
C,562.5,20140606,33.8500,33.8500,33.8500,33.8500,0,122,0,0.9992720,0.0000000,0.0000000,0.4576889,0.0154106
C,562.5,20140613,61.3200,65.3500,61.3200,65.3500,0,41,0,0.9941910,0.0000000,0.0000000,0.4553045,0.1232674
C,562.5,20140627,75.8750,85.2500,74.6750,82.8250,0,,1.4287261,0.6874952,0.0015405,0.5428181,-1.4463017,0.1922653
C,565,20140606,71.8800,71.8800,71.8800,71.8800,0,437,0,0.9992720,0.0000000,0.0000000,0.4576375,0.0154791
C,565,20140613,64.5000,64.5000,64.5000,64.5000,0,57,0,0.9941910,0.0000000,0.0000000,0.4552532,0.1238153
C,565,20140621,75.0300,82.0900,75.0300,82.0900,3,1321,0,0.9884157,0.0000000,0.0000000,0.4525431,0.2475898
C,565,20140627,42.5000,42.5000,42.5000,42.5000,0,2,2.0619370,0.6746965,0.0010874,0.5529858,-2.2802800,0.1670979
C,565,20140703,73.4000,83.2000,72.2500,80.5250,0,,0.8032268,0.7163476,0.0023002,0.5774118,-0.4993901,0.2829043
C,565,20140711,73.6000,83.3750,72.5250,81.0000,0,,2.0388320,0.6690082,0.0008583,0.6990713,-1.6705018,0.2444439
C,565,20140719,77.8000,84.0000,77.4700,84.0000,21,4124,0,0.9684650,0.0000000,0.0000000,0.4431811,0.6804804
C,565,20140816,82.3500,85.2000,82.3500,85.2000,27,398,0,0.9489171,0.0000000,0.0000000,0.4340083,1.1128729
C,565,20141018,80.5000,90.0600,80.5000,87.0000,168,2009,0,0.9063648,0.0000000,0.0000000,0.4140412,2.0839372
C,565,20150117,86.2300,95.0000,86.2300,95.0000,49,3660,0,0.8482465,0.0000000,0.0000000,0.3867712,3.4821480
C,565,20150417,87.5500,87.5500,83.0800,83.0800,0,3,0.0888437,0.1138818,0.0042430,1.0780252,0.0368760,0.6097792
C,567.5,20140606,70.1750,79.7500,69.0750,77.7250,0,,1.4397451,0.9568797,0.0018600,0.0304832,-1.7561427,0.0147751
C,567.5,20140613,27.6000,27.6000,27.6000,27.6000,0,8,0,0.9941910,0.0000000,0.0000000,0.4552018,0.1243631
C,567.5,20140627,41.2000,41.2000,41.2000,41.2000,0,1,1.9849292,0.6713429,0.0011348,0.5555267,-2.1966037,0.1691093
C,567.5,20140703,70.9250,80.7250,69.7750,78.3250,0,,0.2468180,0.9274971,0.0024652,0.1901572,0.3407906,0.4084455
C,570,20140606,67.0000,76.0600,67.0000,76.0000,62,370,0,0.9992720,0.0000000,0.0000000,0.4575348,0.0156161
C,570,20140613,74.9000,74.9000,74.9000,74.9000,1,108,1.8659327,0.7095102,0.0019102,0.3229383,-3.4401361,0.0766041
C,570,20140621,68.0000,78.2000,67.2200,75.0000,129,3693,0,0.9884157,0.0000000,0.0000000,0.4524403,0.2497809
C,570,20140627,68.3000,68.3000,68.3000,68.3000,0,43,0,0.9841062,0.0000000,0.0000000,0.4504181,0.3434064
C,570,20140703,68.5000,68.5000,68.5000,68.5000,0,1,0.7901790,0.7053315,0.0023859,0.5892014,-0.5076814,0.2805212
C,570,20140711,68.4250,78.6000,67.7000,76.1750,0,,0.2016531,0.9181963,0.0028179,0.2270018,0.3566553,0.5252203
C,570,20140719,70.4000,79.0000,70.4000,77.4100,168,3314,0,0.9684650,0.0000000,0.0000000,0.4430785,0.6865023
C,570,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,570,20140816,71.9000,81.0000,71.9000,81.0000,65,846,0,0.9489171,0.0000000,0.0000000,0.4339057,1.1227213
C,570,20141018,76.6200,85.5500,76.6200,84.2000,120,4034,0,0.9063648,0.0000000,0.0000000,0.4139388,2.1023791
C,570,20150117,84.0000,91.2500,83.6000,89.7000,103,4097,0,0.8482465,0.0000000,0.0000000,0.3866689,3.5129635
C,570,20150417,87.3500,87.3500,87.3000,87.3000,0,9,0.2248762,0.2811739,0.0027564,1.7725991,0.0657102,1.3709391
C,570,20160115,105.1700,113.8600,105.1700,111.9100,26,1755,0,0.6512004,0.0000000,0.0000000,0.2942249,9.0874311
C,572.5,20140606,65.1250,74.7500,64.2500,72.7500,0,,1.3660500,0.9537486,0.0020763,0.0322863,-1.7685095,0.0148561
C,572.5,20140613,70.5000,70.5000,70.5000,70.5000,4,23,0,0.9941910,0.0000000,0.0000000,0.4550991,0.1254588
C,572.5,20140627,66.0500,75.5500,65.0000,72.8250,0,,2.2075580,0.6670960,0.0010261,0.5586717,-2.4951976,0.1614296
C,572.5,20140703,66.0500,75.8250,64.8500,73.2000,0,,1.2619718,0.6630135,0.0015935,0.6284835,-1.1113452,0.2384913
C,575,20140606,69.5000,69.5000,69.5000,69.5000,10,471,0,0.9992720,0.0000000,0.0000000,0.4574320,0.0157531
C,575,20140613,68.0500,70.1500,68.0500,70.1500,6,57,0,0.9941910,0.0000000,0.0000000,0.4550477,0.1260067
C,575,20140621,68.6500,72.3000,68.6500,71.5700,9,1725,0,0.9884157,0.0000000,0.0000000,0.4523376,0.2519719
C,575,20140627,53.0000,53.0000,53.0000,53.0000,0,19,3.0308383,0.6822501,0.0007319,0.5470756,-3.4528165,0.1404969
C,575,20140703,56.6600,57.4400,56.5700,56.6600,0,5,1.1645237,0.6618623,0.0017294,0.6294225,-1.0046122,0.2436743
C,575,20140711,63.8500,73.7250,62.9750,71.7250,0,,1.1920683,0.6474729,0.0015097,0.7189513,-0.8924287,0.2948487
C,575,20140719,65.0000,74.8000,65.0000,72.6600,80,4025,0,0.9684650,0.0000000,0.0000000,0.4429758,0.6925243
C,575,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,575,20140816,68.8000,77.0400,67.7000,75.9500,127,956,0,0.9489171,0.0000000,0.0000000,0.4338032,1.1325698
C,575,20141018,72.7000,81.9000,72.7000,80.0000,143,3055,0,0.9063648,0.0000000,0.0000000,0.4138363,2.1208211
C,575,20150117,80.2000,87.5000,80.2000,87.2900,38,2188,0,0.8482465,0.0000000,0.0000000,0.3865667,3.5437790
C,575,20150417,80.5000,85.7900,80.5000,85.7900,0,36,0.4745823,0.3889380,0.0014006,1.9008809,0.0361433,1.5826683
C,577.5,20140606,60.1750,70.1250,58.7500,67.4750,0,,1.1942559,0.9620751,0.0020162,0.0274093,-1.1962644,0.0151477
C,577.5,20140613,67.8500,67.8500,67.8500,67.8500,1,36,0,0.9941910,0.0000000,0.0000000,0.4549964,0.1265545
C,577.5,20140627,52.2800,52.2800,52.2800,52.2800,0,5,1.9296569,0.6582249,0.0011871,0.5649806,-2.1744303,0.1688293
C,577.5,20140703,61.7000,61.7000,61.7000,61.7000,0,3,0.2145772,0.9206541,0.0031238,0.2094876,0.3410035,0.4127271
C,580,20140606,60.9600,66.7500,60.9600,66.7500,23,615,0,0.9992720,0.0000000,0.0000000,0.4573293,0.0158901
C,580,20140613,58.0000,62.2000,58.0000,62.2000,4,154,3.3929079,0.6700166,0.0011127,0.3420495,-6.9444720,0.0609403
C,580,20140621,58.1100,67.9500,57.4900,65.0000,241,2758,0,0.9884157,0.0000000,0.0000000,0.4522349,0.2541630
C,580,20140627,51.0000,51.0000,50.1300,50.1300,0,123,1.5751073,0.6547557,0.0014605,0.5673526,-1.7296847,0.1803395
C,580,20140703,56.1000,56.1000,56.1000,56.1000,0,1,0,0.9798156,0.0000000,0.0000000,0.4481994,0.4446756
C,580,20140711,59.4250,68.9500,58.2750,66.9500,0,,1.8496963,0.6487934,0.0009714,0.7178091,-1.5446372,0.2513004
C,580,20140719,61.2500,69.3300,59.9000,67.0000,241,3419,0,0.9684650,0.0000000,0.0000000,0.4428732,0.6985462
C,580,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,580,20140816,67.6000,72.1800,66.7500,70.8900,97,1318,0,0.9489171,0.0000000,0.0000000,0.4337006,1.1424182
C,580,20141018,68.6900,77.4100,68.6900,76.2100,218,3735,0,0.9063648,0.0000000,0.0000000,0.4137339,2.1392630
C,580,20150117,76.3700,85.0000,76.3700,83.2000,310,5618,0,0.8482465,0.0000000,0.0000000,0.3864644,3.5745944
C,580,20150417,88.7800,90.1900,88.7800,90.1900,3,7,0.1395941,0.1589903,0.0033440,1.3349414,0.0432115,0.8269737
C,580,20160115,99.4200,104.3700,99.4200,104.3700,3,2754,0,0.6512004,0.0000000,0.0000000,0.2940219,9.2468598
C,582.5,20140606,55.1250,64.8000,54.2500,62.1750,0,,0.9914852,0.9749196,0.0017095,0.0192942,-0.5103232,0.0155198
C,582.5,20140613,56.4500,64.4000,56.4500,64.4000,34,73,1.0087817,0.7589836,0.0032028,0.2927369,-1.4978190,0.0912675
C,582.5,20140627,17.0500,19.6500,17.0500,19.6500,0,10,0,0.9841062,0.0000000,0.0000000,0.4501614,0.3509372
C,582.5,20140703,56.5250,66.2250,55.4750,64.0500,0,,1.1737003,0.6473202,0.0017467,0.6407108,-1.0452934,0.2391624
C,585,20140606,57.0000,59.0500,56.0400,59.0500,154,533,0,0.9992720,0.0000000,0.0000000,0.4572266,0.0160271
C,585,20140613,56.1900,58.4500,56.1900,58.4500,46,396,0,0.9941910,0.0000000,0.0000000,0.4548423,0.1281981
C,585,20140621,54.7900,62.5000,54.7900,61.5000,58,2713,0,0.9884157,0.0000000,0.0000000,0.4521322,0.2563541
C,585,20140627,59.9600,59.9600,59.9600,59.9600,2,44,0,0.9841062,0.0000000,0.0000000,0.4501100,0.3524434
C,585,20140703,57.6500,57.6500,57.6500,57.6500,1,11,1.2641617,0.6409415,0.0016334,0.6453289,-1.1620361,0.2325540
C,585,20140711,54.8500,64.3500,53.7000,61.9750,0,,0.6143302,0.6628720,0.0028727,0.7050095,-0.2975749,0.3509910
C,585,20140719,58.2500,64.3000,58.2500,62.4500,98,1170,0,0.9684650,0.0000000,0.0000000,0.4427706,0.7045682
C,585,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,585,20140816,62.3500,69.0000,62.3500,67.0200,42,2180,0,0.9489171,0.0000000,0.0000000,0.4335980,1.1522666
C,585,20141018,65.0000,73.0000,65.0000,73.0000,60,880,0,0.9063648,0.0000000,0.0000000,0.4136314,2.1577049
C,585,20150117,76.1300,81.3000,76.1300,80.3300,8,3250,0,0.8482465,0.0000000,0.0000000,0.3863621,3.6054099
C,585,20150417,87.5900,87.5900,87.5900,87.5900,10,14,0.1936846,0.2150855,0.0028492,1.5781578,0.0500749,1.0795057
C,587.5,20140606,49.8000,59.6000,49.2250,57.1750,0,,0.9201677,0.9732389,0.0019480,0.0204040,-0.4934539,0.0156271
C,587.5,20140613,50.3500,60.0200,50.3500,58.8500,17,66,0.8921258,0.7622485,0.0035938,0.2904845,-1.2704796,0.0932632
C,587.5,20140627,45.1000,45.1000,45.1000,45.1000,0,67,3.1483241,0.6758732,0.0007110,0.5520822,-3.6375959,0.1371110
C,587.5,20140703,61.2200,61.2200,61.1600,61.1600,12,8,0.9668971,0.6449068,0.0021262,0.6424818,-0.8131722,0.2502405
C,590,20140606,49.3000,56.3500,49.3000,54.9300,190,1453,0,0.9992720,0.0000000,0.0000000,0.4571238,0.0161641
C,590,20140613,52.3700,57.2000,52.3700,56.5000,11,854,0,0.9941910,0.0000000,0.0000000,0.4547395,0.1292938
C,590,20140621,48.5000,58.3300,48.3000,55.4000,777,16058,0,0.9884157,0.0000000,0.0000000,0.4520295,0.2585451
C,590,20140627,43.5000,44.1300,41.5100,44.1300,0,106,1.3684920,0.6399520,0.0017092,0.5768796,-1.5000029,0.1848324
C,590,20140703,51.1500,52.1500,51.1500,52.1500,0,8,1.7648597,0.6369933,0.0011750,0.6480865,-1.7489029,0.2075844
C,590,20140711,48.7000,48.7000,48.7000,48.7000,0,1,0.8341458,0.6286846,0.0022031,0.7341316,-0.5618867,0.3164229
C,590,20140719,51.3500,60.6200,51.3500,59.2300,123,2036,0,0.9684650,0.0000000,0.0000000,0.4426679,0.7105901
C,590,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,590,20140816,56.0000,64.5000,56.0000,63.6400,118,3703,0,0.9489171,0.0000000,0.0000000,0.4334954,1.1621151
C,590,20141018,61.6900,69.4500,61.6900,68.7000,43,1354,0,0.9063648,0.0000000,0.0000000,0.4135290,2.1761468
C,590,20150117,73.1000,77.6000,72.4500,75.9400,50,6648,0,0.8482465,0.0000000,0.0000000,0.3862599,3.6362254
C,590,20150417,82.7500,82.7500,82.7500,82.7500,10,20,0.2373124,0.2451107,0.0024727,1.6780888,0.0492533,1.1951939
C,590,20160115,97.3800,101.6400,96.6500,101.6400,53,2337,0,0.6512004,0.0000000,0.0000000,0.2938189,9.4062884
C,592.5,20140606,46.2000,52.7500,46.2000,52.7500,6,21,0,0.9992720,0.0000000,0.0000000,0.4570724,0.0162325
C,592.5,20140613,44.9000,54.0000,44.9000,54.0000,15,180,0,0.9941910,0.0000000,0.0000000,0.4546882,0.1298417
C,592.5,20140627,53.0500,53.0500,53.0500,53.0500,1,54,2.8427396,0.6621912,0.0008019,0.5622032,-3.3261926,0.1432441
C,592.5,20140703,44.8500,44.8500,44.8000,44.8000,0,26,0.1656020,0.9058138,0.0048118,0.2490328,0.3405499,0.4168868
C,592.5,20140711,47.8500,57.1500,46.9750,55.5750,0,,1.3450300,0.6207974,0.0013770,0.7399142,-1.0964498,0.2754043
C,595,20140606,43.5000,51.8000,43.5000,51.8000,11,1771,0,0.9992720,0.0000000,0.0000000,0.4570211,0.0163010
C,595,20140613,48.3500,52.2500,48.3500,52.2500,22,592,0,0.9941910,0.0000000,0.0000000,0.4546368,0.1303895
C,595,20140621,43.7000,53.4200,43.5400,52.0000,331,2803,0,0.9884157,0.0000000,0.0000000,0.4519268,0.2607362
C,595,20140627,47.6600,48.0000,47.6600,48.0000,19,210,3.8687400,0.6952646,0.0005620,0.5362778,-4.3929638,0.1226455
C,595,20140703,48.7100,48.7100,48.7100,48.7100,1,23,1.2351009,0.6233052,0.0017022,0.6570550,-1.1626013,0.2291960
C,595,20140711,53.5000,53.5000,53.5000,53.5000,1,1,0.7355226,0.6215598,0.0025163,0.7393703,-0.4701361,0.3217510
C,595,20140719,47.5300,56.0700,47.5300,54.0300,51,2724,0,0.9684650,0.0000000,0.0000000,0.4425653,0.7166121
C,595,20140725,0,0,0,0,0,,0,0,0,0,0,0
C,595,20140816,52.8100,59.9000,52.8100,58.9200,26,1291,0,0.9489171,0.0000000,0.0000000,0.4333928,1.1719635
C,595,20141018,57.7300,67.2000,57.7300,64.8700,434,2275,0,0.9063648,0.0000000,0.0000000,0.4134265,2.1945888
C,595,20150117,68.2000,74.4200,68.2000,73.3200,102,3759,0,0.8482465,0.0000000,0.0000000,0.3861576,3.6670409
