#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,94.2800,94.2900,94.2800,93.7700,3068,,,,,,,
C,745,20140621,0.4800,0.5400,0.4700,0.4900,0,871,0,0.9923072,0.0000000,0.0000000,0.0646128,0.1836647
C,745,20140719,1.7000,1.7200,1.4300,1.4300,0,693,0,0.9687504,0.0000000,0.0000000,0.0627244,0.7546315
C,745,20140816,4.5500,4.6500,4.2800,4.3500,0,225,0,0.9457528,0.0000000,0.0000000,0.0608810,1.3249415
C,745,20141018,9.5000,9.5000,8.6500,8.6500,0,123,0,0.8959846,0.0000000,0.0000000,0.0568926,2.6057403
C,745,20150117,16.7000,17.2500,15.4500,15.4500,0,248,0,0.8286846,0.0000000,0.0000000,0.0515009,4.4499302
C,745,20160115,41.5000,41.5000,41.5000,41.5000,0,46,2.9386482,0.5329450,0.0005806,0.1454523,0.0061185,0.0641350
C,750,20140613,0.1600,0.2000,0.1300,0.1400,0,393,0,0.9991423,0.0000000,0.0000000,0.0650580,0.0205475
C,750,20140621,0.4200,0.5000,0.3900,0.4800,0,1644,0,0.9923072,0.0000000,0.0000000,0.0645101,0.1848973
C,750,20140627,0.6700,0.6700,0.6700,0.6700,0,1528,0,0.9872115,0.0000000,0.0000000,0.0641016,0.3081242
C,750,20140703,0.8900,2.9400,0.7050,0.8950,0,,3.8523433,0.0348151,0.0009003,0.0172648,-0.1556020,0.0013651
C,750,20140711,1.2400,1.2400,1.2400,1.2400,0,10,0,0.9754232,0.0000000,0.0000000,0.0631566,0.5955354
C,750,20140719,1.5100,1.6200,1.2900,1.3200,0,4364,0,0.9687504,0.0000000,0.0000000,0.0626217,0.7596962
C,750,20140816,4.5000,4.5000,3.7000,3.7000,0,609,0,0.9457528,0.0000000,0.0000000,0.0607784,1.3338338
C,750,20141018,8.8000,9.3000,7.6000,7.6000,0,2590,0,0.8959846,0.0000000,0.0000000,0.0567901,2.6232285
C,750,20150117,16.2000,16.5200,14.3500,14.3500,0,6798,0,0.8286846,0.0000000,0.0000000,0.0513986,4.4797955
C,750,20150417,24.4500,24.4500,22.6700,23.0300,0,216,0,0.7670975,0.0000000,0.0000000,0.0464669,6.3091290
C,750,20160115,42.5000,43.5000,41.0000,41.1500,0,2262,0,0.6068993,0.0000000,0.0000000,0.0336505,11.8167405
C,755,20140613,0.1200,0.1500,0.1100,0.1200,0,175,0,0.9991423,0.0000000,0.0000000,0.0649553,0.0206845
C,755,20140621,0.3800,0.4300,0.3600,0.4200,0,1124,0,0.9923072,0.0000000,0.0000000,0.0644074,0.1861300
C,755,20140719,1.3700,1.4600,1.1600,1.1600,0,365,0,0.9687504,0.0000000,0.0000000,0.0625191,0.7647608
C,755,20140816,3.8200,3.8700,3.4800,3.4800,0,222,0,0.9457528,0.0000000,0.0000000,0.0606758,1.3427260
C,755,20141018,8.2000,8.6000,7.5900,7.6500,0,121,0,0.8959846,0.0000000,0.0000000,0.0566876,2.6407166
C,755,20150117,15.0000,15.0000,14.1500,14.1500,0,215,0,0.8286846,0.0000000,0.0000000,0.0512963,4.5096608
C,760,20140613,0.1000,0.1400,0.0800,0.0900,0,2793,0,0.9991423,0.0000000,0.0000000,0.0648526,0.0208215
C,760,20140621,0.3700,0.4100,0.3200,0.3900,0,1664,0,0.9923072,0.0000000,0.0000000,0.0643046,0.1873626
C,760,20140627,0.6500,0.6500,0.6100,0.6100,0,6,0,0.9872115,0.0000000,0.0000000,0.0638962,0.3122325
C,760,20140703,0.6400,0.6900,0.6400,0.6900,0,48,0,0.9821421,0.0000000,0.0000000,0.0634898,0.4370716
C,760,20140711,0.9150,3.0150,0.7250,0.9400,0,,3.3264948,0.0360068,0.0009171,0.0208295,-0.1166144,0.0019383
C,760,20140719,1.2500,1.2700,1.0600,1.1500,0,568,0,0.9687504,0.0000000,0.0000000,0.0624164,0.7698255
C,760,20140816,3.5800,3.5800,3.0500,3.1000,0,121,0,0.9457528,0.0000000,0.0000000,0.0605732,1.3516182
C,760,20141018,7.4500,7.6000,6.5000,6.5000,0,110,0,0.8959846,0.0000000,0.0000000,0.0565852,2.6582048
C,760,20150117,14.3500,14.6500,13.5000,13.5000,0,659,0,0.8286846,0.0000000,0.0000000,0.0511941,4.5395261
C,760,20150417,21.7500,21.7500,20.8100,20.8100,0,29,2.5229232,0.4287312,0.0018110,0.2614002,-0.0724159,0.0951610
C,760,20160115,39.9000,40.3700,38.9700,39.3500,0,257,0,0.6068993,0.0000000,0.0000000,0.0334475,11.9742970
C,765,20140621,0.3100,0.3500,0.2900,0.3400,0,1379,0,0.9923072,0.0000000,0.0000000,0.0642019,0.1885953
C,765,20140719,1.1200,1.1300,1.0100,1.0100,0,298,0,0.9687504,0.0000000,0.0000000,0.0623137,0.7748901
C,765,20140816,3.1000,3.1000,3.0000,3.0000,0,8,3.2975192,0.1866575,0.0021264,0.1040381,-0.2490609,0.0169528
C,765,20141018,6.8000,6.8000,6.8000,6.8000,0,143,0,0.8959846,0.0000000,0.0000000,0.0564827,2.6756930
C,765,20150117,13.6400,13.6400,12.5500,12.5500,0,173,0,0.8286846,0.0000000,0.0000000,0.0510918,4.5693914
C,770,20140621,0.2700,0.3300,0.2600,0.3200,0,2847,0,0.9923072,0.0000000,0.0000000,0.0640992,0.1898279
C,770,20140627,0.4400,2.7200,0.3150,0.5300,0,,0,0.9872115,0.0000000,0.0000000,0.0636908,0.3163408
C,770,20140703,0.6500,0.6500,0.6500,0.6500,0,24,0,0.9821421,0.0000000,0.0000000,0.0632844,0.4428226
C,770,20140711,0.7650,2.9250,0.5700,0.8500,0,,3.2970232,0.0330864,0.0008633,0.0194336,-0.1078524,0.0017920
C,770,20140719,1.0200,1.0900,0.8800,0.8800,0,489,0,0.9687504,0.0000000,0.0000000,0.0622111,0.7799547
C,770,20140816,2.9600,3.0400,2.6000,2.7000,0,374,0,0.9457528,0.0000000,0.0000000,0.0603680,1.3694027
C,770,20141018,6.8500,6.8700,5.5500,5.7500,0,711,0,0.8959846,0.0000000,0.0000000,0.0563802,2.6931812
C,770,20150117,12.8000,13.2000,11.6900,11.8000,0,4656,0,0.8286846,0.0000000,0.0000000,0.0509895,4.5992567
C,770,20150417,19.6700,20.2800,18.5000,18.5000,0,238,0,0.7670975,0.0000000,0.0000000,0.0460585,6.4773724
C,770,20160115,38.4000,38.5000,36.5900,37.0600,0,261,0,0.6068993,0.0000000,0.0000000,0.0332445,12.1318536
C,775,20140621,0.2200,0.2900,0.2200,0.2700,0,2427,0,0.9923072,0.0000000,0.0000000,0.0639965,0.1910606
C,775,20140719,0.9000,0.9500,0.8200,0.8200,0,510,0,0.9687504,0.0000000,0.0000000,0.0621084,0.7850194
C,775,20140816,2.6900,2.7100,2.5000,2.5000,0,184,0,0.9457528,0.0000000,0.0000000,0.0602654,1.3782949
C,775,20141018,6.3500,6.3500,5.2500,5.2500,0,176,0,0.8959846,0.0000000,0.0000000,0.0562778,2.7106694
C,775,20150117,11.2100,11.2100,11.2100,11.2100,0,1359,0,0.8286846,0.0000000,0.0000000,0.0508872,4.6291220
C,780,20140621,0.1800,0.2500,0.1800,0.2400,0,3168,0,0.9923072,0.0000000,0.0000000,0.0638938,0.1922932
C,780,20140627,0.3800,2.6750,0.2350,0.4450,0,,0,0.9872115,0.0000000,0.0000000,0.0634853,0.3204492
C,780,20140703,0.4900,0.6200,0.4900,0.6100,0,37,0,0.9821421,0.0000000,0.0000000,0.0630790,0.4485735
C,780,20140711,0.6550,2.8550,0.4400,0.6900,0,,3.2236026,0.0278327,0.0007653,0.0168434,-0.0914127,0.0015274
C,780,20140719,0.8700,0.8700,0.7400,0.7400,0,213,0,0.9687504,0.0000000,0.0000000,0.0620058,0.7900840
C,780,20140816,2.5700,2.5700,2.2100,2.2100,0,137,0,0.9457528,0.0000000,0.0000000,0.0601628,1.3871871
C,780,20141018,5.1900,5.1900,5.1900,5.1900,0,55,0,0.8959846,0.0000000,0.0000000,0.0561753,2.7281576
C,780,20150117,11.3000,11.3000,10.4000,10.4000,0,440,0,0.8286846,0.0000000,0.0000000,0.0507850,4.6589873
C,780,20150417,17.5250,29.6250,11.5000,16.7750,0,,2.0666161,0.2934045,0.0021376,0.2527356,-0.0611068,0.0911249
C,780,20160115,35.5000,36.1000,34.7700,35.3200,0,169,0,0.6068993,0.0000000,0.0000000,0.0330414,12.2894101
C,785,20140621,0.1600,0.2200,0.1600,0.2200,0,7697,0,0.9923072,0.0000000,0.0000000,0.0637910,0.1935259
C,785,20140719,0.7800,0.7900,0.6800,0.6900,0,439,0,0.9687504,0.0000000,0.0000000,0.0619031,0.7951487
C,785,20140816,2.0600,2.0600,2.0600,2.0600,0,67,0,0.9457528,0.0000000,0.0000000,0.0600602,1.3960793
C,785,20141018,4.7000,4.9000,4.7000,4.9000,0,175,0,0.8959846,0.0000000,0.0000000,0.0560728,2.7456458
C,785,20150117,10.8000,11.3000,10.8000,11.3000,0,182,0,0.8286846,0.0000000,0.0000000,0.0506827,4.6888526
C,790,20140621,0.1900,0.1900,0.1800,0.1800,0,57,0,0.9923072,0.0000000,0.0000000,0.0636883,0.1947585
C,790,20140627,0.3500,0.3500,0.3500,0.3500,0,10,0,0.9872115,0.0000000,0.0000000,0.0632799,0.3245575
C,790,20140703,0.5000,0.5200,0.5000,0.5200,0,175,0,0.9821421,0.0000000,0.0000000,0.0628736,0.4543245
C,790,20140711,0.5600,1.2100,0.5200,1.1700,0,49,0,0.9754232,0.0000000,0.0000000,0.0623352,0.6272973
C,790,20140719,0.7300,0.7300,0.6100,0.6100,0,208,0,0.9687504,0.0000000,0.0000000,0.0618004,0.8002133
C,790,20140816,2.1000,2.1600,2.0500,2.0500,0,37,0,0.9457528,0.0000000,0.0000000,0.0599576,1.4049716
C,790,20141018,4.9500,4.9500,4.9000,4.9000,0,344,0,0.8959846,0.0000000,0.0000000,0.0559703,2.7631340
C,790,20150117,10.2500,10.2500,10.2500,10.2500,0,2260,0,0.8286846,0.0000000,0.0000000,0.0505804,4.7187179
C,790,20150417,16.7000,16.7000,15.5500,15.5500,0,31,2.6164128,0.4477309,0.0017266,0.2584520,-0.0735876,0.0933296
C,790,20160115,33.7000,33.7000,33.7000,33.7000,0,80,0,0.6068993,0.0000000,0.0000000,0.0328384,12.4469666
C,795,20140621,0.1300,0.1600,0.1200,0.1400,0,600,0,0.9923072,0.0000000,0.0000000,0.0635856,0.1959911
C,795,20140719,0.6400,0.6600,0.5700,0.5800,0,580,0,0.9687504,0.0000000,0.0000000,0.0616978,0.8052779
C,795,20140816,1.9800,1.9800,1.8200,1.8200,0,14,3.8438887,0.2787359,0.0022652,0.1291944,-0.3598079,0.0216586
C,795,20141018,4.6000,4.6000,4.0700,4.0700,0,110,0,0.8959846,0.0000000,0.0000000,0.0558679,2.7806222
C,795,20150117,9.8500,9.8500,9.1000,9.1000,0,245,0,0.8286846,0.0000000,0.0000000,0.0504781,4.7485832
C,795,20160115,32.7000,32.7000,32.7000,32.7000,0,113,0,0.6068993,0.0000000,0.0000000,0.0327369,12.5257449
C,800,20140621,0.1000,0.1500,0.1000,0.1500,0,1467,0,0.9923072,0.0000000,0.0000000,0.0634829,0.1972238
C,800,20140627,0.2800,0.3400,0.2800,0.3300,0,55,0,0.9872115,0.0000000,0.0000000,0.0630745,0.3286658
C,800,20140711,0.4700,2.7350,0.3550,0.5300,0,,3.1481611,0.0222734,0.0006503,0.0139766,-0.0741016,0.0012400
C,800,20140719,0.6500,0.7000,0.5100,0.5400,0,1531,0,0.9687504,0.0000000,0.0000000,0.0615951,0.8103426
C,800,20140816,1.8300,1.8300,1.5500,1.6700,0,177,0,0.9457528,0.0000000,0.0000000,0.0597524,1.4227560
C,800,20141018,4.2000,4.4000,3.6500,3.7800,0,1039,0,0.8959846,0.0000000,0.0000000,0.0557654,2.7981104
C,800,20150117,9.0000,9.6000,8.0000,8.0000,0,13278,0,0.8286846,0.0000000,0.0000000,0.0503758,4.7784485
C,800,20150417,15.5000,15.5000,14.5000,14.8500,0,381,0,0.7670975,0.0000000,0.0000000,0.0454460,6.7297376
C,800,20160115,33.9000,33.9000,30.0000,30.0000,0,1196,0,0.6068993,0.0000000,0.0000000,0.0326354,12.6045232
C,805,20140719,0.5500,0.5500,0.4800,0.4900,0,1061,0,0.9687504,0.0000000,0.0000000,0.0614925,0.8154072
C,805,20140816,1.6500,1.6900,1.6500,1.6600,0,40,0,0.9457528,0.0000000,0.0000000,0.0596498,1.4316482
C,805,20141018,3.8800,4.1000,3.4000,3.4000,0,130,0,0.8959846,0.0000000,0.0000000,0.0556629,2.8155985
C,805,20150117,8.6500,8.6500,8.6500,8.6500,0,145,0,0.8286846,0.0000000,0.0000000,0.0502736,4.8083138
C,805,20160115,31.0000,31.0000,31.0000,31.0000,0,73,0,0.6068993,0.0000000,0.0000000,0.0325338,12.6833014
C,810,20140719,0.5200,0.5300,0.4400,0.4500,0,2135,0,0.9687504,0.0000000,0.0000000,0.0613898,0.8204719
C,810,20140816,1.4500,1.4500,1.4100,1.4100,0,12,3.7024567,0.2490682,0.0022264,0.1223093,-0.3285167,0.0202613
C,810,20141018,3.7500,3.9000,3.2000,3.2000,0,206,0,0.8959846,0.0000000,0.0000000,0.0555605,2.8330867
C,810,20150117,8.2000,8.5900,8.2000,8.5900,0,931,0,0.8286846,0.0000000,0.0000000,0.0501713,4.8381791
C,810,20150417,13.1000,13.1000,13.1000,13.1000,0,14,1.9704372,0.2572932,0.0021419,0.2414617,-0.0564746,0.0859243
C,810,20160115,30.0000,30.0000,30.0000,30.0000,0,90,0,0.6068993,0.0000000,0.0000000,0.0324323,12.7620797
C,815,20140719,0.4700,0.4700,0.4700,0.4700,0,605,0,0.9687504,0.0000000,0.0000000,0.0612871,0.8255365
C,815,20140816,0.8100,0.8300,0.7600,0.7600,0,57,0,0.9457528,0.0000000,0.0000000,0.0594446,1.4494327
C,815,20141018,2.0100,2.0200,2.0100,2.0200,0,155,0,0.8959846,0.0000000,0.0000000,0.0554580,2.8505749
C,815,20150117,7.0200,7.9500,7.0200,7.9500,0,676,0,0.8286846,0.0000000,0.0000000,0.0500690,4.8680444
C,815,20160115,23.9500,23.9500,23.9500,23.9500,0,8,1.3820863,0.1574397,0.0019779,0.2330467,-0.0151304,0.1080662
C,820,20140719,0.4200,0.4400,0.3800,0.3800,0,469,0,0.9687504,0.0000000,0.0000000,0.0611845,0.8306012
C,820,20140816,1.3100,1.3100,1.1600,1.1600,0,9,3.4548142,0.2017133,0.0021253,0.1089452,-0.2734859,0.0176886
C,820,20141018,2.8500,2.9000,2.8500,2.8900,0,123,0,0.8959846,0.0000000,0.0000000,0.0553555,2.8680631
C,820,20150117,7.4100,7.4100,7.4100,7.4100,0,381,0,0.8286846,0.0000000,0.0000000,0.0499667,4.8979097
C,820,20150417,9.0000,9.0000,9.0000,9.0000,0,6,1.5971567,0.1378912,0.0019008,0.1736838,-0.0339240,0.0587733
C,820,20160115,28.1500,28.6200,27.3500,28.0900,0,90,0,0.6068993,0.0000000,0.0000000,0.0322293,12.9196363
C,825,20140719,0.4200,0.4300,0.3700,0.3700,0,584,0,0.9687504,0.0000000,0.0000000,0.0610818,0.8356658
C,825,20140816,1.2600,1.2700,1.2600,1.2600,0,76,0,0.9457528,0.0000000,0.0000000,0.0592394,1.4672171
C,825,20141018,2.4600,2.4600,2.4600,2.4600,0,20,3.1685626,0.3501174,0.0021798,0.1911826,-0.2086971,0.0451052
C,825,20150117,6.4500,6.4500,6.3000,6.3000,0,309,0,0.8286846,0.0000000,0.0000000,0.0498644,4.9277750
C,825,20160115,27.1000,27.1000,26.4000,26.4000,0,22,1.9002600,0.3254044,0.0017641,0.2857800,-0.0206225,0.1362113
C,830,20140719,0.4000,0.4300,0.3500,0.3600,0,590,0,0.9687504,0.0000000,0.0000000,0.0609791,0.8407304
C,830,20140816,1.1700,1.1800,1.1700,1.1800,0,114,0,0.9457528,0.0000000,0.0000000,0.0591368,1.4761094
C,830,20141018,1.6100,2.1400,1.6100,2.1400,0,82,0,0.8959846,0.0000000,0.0000000,0.0551506,2.9030395
C,830,20150117,6.0000,6.5000,6.0000,6.5000,0,638,0,0.8286846,0.0000000,0.0000000,0.0497622,4.9576403
C,830,20150417,11.1000,23.1750,8.8250,10.5750,0,,1.8326771,0.2096258,0.0021017,0.2203590,-0.0486516,0.0770424
C,830,20160115,25.2500,25.2500,25.2500,25.2500,0,213,0,0.6068993,0.0000000,0.0000000,0.0320263,13.0771928
C,835,20140719,0.3500,0.3700,0.3300,0.3300,0,779,0,0.9687504,0.0000000,0.0000000,0.0608765,0.8457951
C,835,20140816,1.3000,1.3000,1.1000,1.1000,0,739,0,0.9457528,0.0000000,0.0000000,0.0590342,1.4850016
C,835,20141018,1.4900,1.4900,1.4900,1.4900,0,36,3.9902283,0.5229131,0.0017591,0.1942977,-0.2610030,0.0458713
C,835,20150117,6.0000,6.2000,6.0000,6.2000,0,90,0,0.8286846,0.0000000,0.0000000,0.0496599,4.9875057
C,840,20140719,0.3200,0.3200,0.2800,0.3100,0,1260,0,0.9687504,0.0000000,0.0000000,0.0607738,0.8508597
C,840,20140816,1.0300,1.1600,0.9500,1.1600,0,124,0,0.9457528,0.0000000,0.0000000,0.0589316,1.4938938
C,840,20141018,2.7000,2.7000,2.5000,2.5000,0,293,0,0.8959846,0.0000000,0.0000000,0.0549457,2.9380159
C,840,20150117,6.0000,6.3000,5.4000,5.4000,0,976,0,0.8286846,0.0000000,0.0000000,0.0495576,5.0173710
C,840,20150417,10.7000,10.7000,10.0000,10.0000,0,42,3.0933728,0.5469390,0.0012751,0.2256572,-0.0690944,0.0790342
C,840,20160115,24.6300,25.1100,24.6300,25.1100,0,395,0,0.6068993,0.0000000,0.0000000,0.0318232,13.2347493
C,845,20140719,0.3000,0.3000,0.2500,0.2500,0,1558,0,0.9687504,0.0000000,0.0000000,0.0606712,0.8559244
C,845,20141018,2.5000,2.5000,2.5000,2.5000,0,235,0,0.8959846,0.0000000,0.0000000,0.0548432,2.9555041
C,845,20150117,5.8000,5.8000,5.7500,5.7500,0,175,0,0.8286846,0.0000000,0.0000000,0.0494553,5.0472363
C,850,20140719,0.2600,0.2700,0.2100,0.2100,0,1581,0,0.9687504,0.0000000,0.0000000,0.0605685,0.8609890
C,850,20140816,0.8500,1.0300,0.7500,0.8000,0,456,0,0.9457528,0.0000000,0.0000000,0.0587264,1.5116783
C,850,20141018,2.0500,2.1000,1.9700,1.9700,0,216,0,0.8959846,0.0000000,0.0000000,0.0547407,2.9729922
C,850,20150117,5.7500,5.8500,4.6000,4.6000,0,2122,0,0.8286846,0.0000000,0.0000000,0.0493531,5.0771016
C,850,20150417,9.6400,9.6400,9.3000,9.3000,0,52,3.5966468,0.6280563,0.0008485,0.1745911,-0.0511694,0.0588285
C,850,20160115,23.5200,24.1600,23.0000,23.0000,0,1719,0,0.6068993,0.0000000,0.0000000,0.0316202,13.3923059
C,855,20140719,0.2200,0.2300,0.1900,0.1900,0,2933,0,0.9687504,0.0000000,0.0000000,0.0604658,0.8660536
C,855,20150117,4.8000,4.8000,4.7000,4.7000,0,150,0,0.8286846,0.0000000,0.0000000,0.0492508,5.1069669
C,860,20141018,1.4900,1.6700,1.4900,1.6700,0,17,3.0365851,0.3112667,0.0021886,0.1839600,-0.1933894,0.0428379
C,860,20150117,4.8000,5.0100,4.5000,4.5000,0,468,0,0.8286846,0.0000000,0.0000000,0.0491485,5.1368322
C,860,20150417,9.1500,9.1500,9.1500,9.1500,0,2,1.3197444,0.0585532,0.0012588,0.0950408,-0.0156521,0.0295947
C,860,20160115,20.9500,20.9500,20.9500,20.9500,0,73,0,0.6068993,0.0000000,0.0000000,0.0314171,13.5498624
C,870,20141018,2.1000,2.1000,1.3700,1.3700,0,42,0,0.8959846,0.0000000,0.0000000,0.0543308,3.0429450
C,870,20150117,3.8000,4.3000,3.8000,4.3000,0,605,0,0.8286846,0.0000000,0.0000000,0.0489439,5.1965628
C,870,20150417,8.1200,8.1200,8.1200,8.1200,0,1,1.1955004,0.0334995,0.0008962,0.0612936,-0.0092031,0.0181530
C,880,20141018,1.4100,1.5000,1.1700,1.3000,0,111,0,0.8959846,0.0000000,0.0000000,0.0541259,3.0779214
C,880,20150117,4.0200,4.0400,3.6000,3.6000,0,447,0,0.8286846,0.0000000,0.0000000,0.0487394,5.2562934
C,880,20150417,7.1250,19.4750,4.8700,6.7250,0,,1.6660748,0.1490056,0.0019117,0.1822179,-0.0372730,0.0614671
C,880,20160115,19.8500,20.0000,19.8500,19.9700,0,224,0,0.6068993,0.0000000,0.0000000,0.0310111,13.8649755
C,890,20150117,3.1500,3.1500,3.1500,3.1500,0,423,0,0.8286846,0.0000000,0.0000000,0.0485348,5.3160240
C,890,20150417,6.6000,6.6000,6.6000,6.6000,0,7,1.6855512,0.1533682,0.0019229,0.1854281,-0.0383742,0.0626035
C,900,20150117,3.4000,3.5000,2.8900,3.0000,0,3571,0,0.8286846,0.0000000,0.0000000,0.0483303,5.3757546
C,900,20150417,6.3500,6.3500,6.3500,6.3500,0,23,2.3670798,0.3628147,0.0019471,0.2636791,-0.0720019,0.0935788
C,900,20160115,17.5000,17.5000,16.8600,16.8600,0,299,0,0.6068993,0.0000000,0.0000000,0.0306050,14.1800886
C,910,20150117,3.2000,3.2000,2.8700,2.8700,0,1316,0,0.8286846,0.0000000,0.0000000,0.0481257,5.4354852
C,910,20150417,5.4600,5.4600,5.4600,5.4600,0,2,1.3404534,0.0580249,0.0012308,0.0943871,-0.0158704,0.0291749
C,910,20160115,16.2500,16.8000,16.2500,16.6400,0,44,2.8652000,0.5172691,0.0006795,0.1659781,0.0007105,0.0725699
C,920,20150117,2.8400,2.8400,2.8400,2.8400,0,600,0,0.8286846,0.0000000,0.0000000,0.0479212,5.4952158
C,920,20150417,3.4500,3.5500,3.4500,3.5000,0,10,1.8483678,0.1992854,0.0020312,0.2147922,-0.0483708,0.0736938
C,920,20160115,14.6000,14.6500,14.6000,14.6500,0,34,2.3796939,0.4365206,0.0011950,0.2424425,-0.0145521,0.1111672
C,930,20150117,2.2000,2.2000,2.2000,2.2000,0,426,0,0.8286846,0.0000000,0.0000000,0.0477166,5.5549464
C,930,20150417,3.0500,3.2500,3.0500,3.2500,0,9,1.8052146,0.1841586,0.0019944,0.2059768,-0.0455056,0.0701398
C,930,20160115,14.8000,15.2000,14.8000,15.2000,0,154,0,0.6068993,0.0000000,0.0000000,0.0299959,14.6527582
C,940,20150117,2.3300,2.3300,2.3300,2.3300,0,280,0,0.8286846,0.0000000,0.0000000,0.0475120,5.6146770
C,940,20150417,4.3000,4.3000,4.3000,4.3000,0,48,3.4220366,0.5956291,0.0010111,0.1979434,-0.0617986,0.0669281
C,940,20160115,14.2000,14.2000,13.1100,13.1100,0,226,0,0.6068993,0.0000000,0.0000000,0.0297928,14.8103147
C,950,20150117,2.0900,2.4400,1.8600,1.8600,0,1463,0,0.8286846,0.0000000,0.0000000,0.0473075,5.6744076
C,950,20150417,4.0000,4.0000,4.0000,4.0000,0,2,1.3561157,0.0576352,0.0012103,0.0939035,-0.0160341,0.0288653
C,950,20160115,12.3000,12.7500,12.3000,12.7500,0,14,1.6602967,0.2346081,0.0019448,0.2752814,-0.0205354,0.1278876
C,960,20150117,1.7300,1.7300,1.7300,1.7300,0,699,0,0.8286846,0.0000000,0.0000000,0.0471029,5.7341382
C,960,20150417,3.9000,4.0500,3.4000,3.4500,0,18,2.2019106,0.3041541,0.0020270,0.2553411,-0.0666979,0.0892974
C,960,20160115,12.3000,12.6000,11.4000,11.4000,0,58,0,0.6068993,0.0000000,0.0000000,0.0293868,15.1254278
C,970,20150117,1.7700,1.7700,1.6000,1.7300,0,657,0,0.8286846,0.0000000,0.0000000,0.0468984,5.7938688
C,980,20150117,1.9400,1.9400,1.9400,1.9400,0,2248,0,0.8286846,0.0000000,0.0000000,0.0466938,5.8535994
C,990,20150117,1.4500,1.4500,1.4300,1.4300,0,1012,0,0.8286846,0.0000000,0.0000000,0.0464893,5.9133301
C,1000,20150117,1.7000,1.7000,1.2300,1.3500,0,9427,0,0.8286846,0.0000000,0.0000000,0.0462847,5.9730607
C,1010,20150117,1.0800,1.5300,1.0800,1.3100,0,1057,0,0.8286846,0.0000000,0.0000000,0.0460801,6.0327913
C,1020,20150117,1.2300,1.2400,1.2300,1.2400,0,599,0,0.8286846,0.0000000,0.0000000,0.0458756,6.0925219
C,1030,20150117,1.1800,1.3100,1.1400,1.1900,0,806,0,0.8286846,0.0000000,0.0000000,0.0456710,6.1522525
C,1040,20150117,0.9800,1.1200,0.9800,1.0500,0,1384,0,0.8286846,0.0000000,0.0000000,0.0454665,6.2119831
C,1050,20150117,1.0500,1.1300,0.9000,0.9500,0,10038,0,0.8286846,0.0000000,0.0000000,0.0452619,6.2717137
P,27.86,20150117,0.0100,0.0100,0.0100,0.0100,0,17521,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,28.57,20150117,0.0100,0.0100,0.0100,0.0100,0,14847,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,29.29,20150117,0.0300,0.0700,0.0300,0.0300,0,3892,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30,20150117,0.0100,0.0100,0.0100,0.0100,15,4144,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,30.71,20150117,0.0250,0.0400,0.0200,0.0200,0,7196,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,31.43,20150117,0.0400,0.1500,0.0300,0.0300,0,3052,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32.14,20150117,0.0400,0.0700,0.0300,0.0300,0,10234,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,32.86,20150117,0.0250,0.0800,0.0200,0.0200,0,6860,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,33.57,20140719,0.0200,0.0300,0.0100,0.0200,0,742,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,33.57,20150117,0.0400,0.1500,0.0300,0.0300,0,4368,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,34.29,20140719,0.0200,0.0300,0.0100,0.0200,0,259,2.7508484,-0.0584178,0.0014548,0.0346219,-0.1332313,-0.0086622
P,34.29,20150117,0.0200,0.0200,0.0200,0.0200,0,6559,1.9472583,-0.0801947,0.0012102,0.1032257,-0.0519422,-0.1192966
P,34.29,20160115,0.0700,0.0700,0.0700,0.0700,0,6293,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,35,20140719,0.0200,0.0300,0.0100,0.0200,0,56,2.7030339,-0.0597873,0.0015076,0.0352547,-0.1334134,-0.0088021
P,35.71,20140719,0.0200,0.0300,0.0100,0.0200,0,56,2.6493034,-0.0609577,0.0015616,0.0357918,-0.1328687,-0.0088977
P,35.71,20150117,0.0100,0.0100,0.0100,0.0100,0,28490,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,35.71,20160115,0.0800,0.0800,0.0800,0.0800,0,4816,3.6390665,-0.0049503,0.0000517,0.0160379,-0.0046979,-0.5546787
P,36.43,20140719,0.0200,0.0300,0.0100,0.0200,0,147,2.6057544,-0.0624643,0.0016181,0.0364782,-0.1332974,-0.0090607
P,37.14,20140719,0.0200,0.0300,0.0100,0.0200,0,238,2.5543241,-0.0636577,0.0016752,0.0370179,-0.1327192,-0.0091585
P,37.14,20141018,0.0300,0.1500,0.0300,0.0300,0,63,2.1222383,-0.0897201,0.0014893,0.0874869,-0.0793792,-0.0637066
P,37.14,20150117,0.0400,0.1800,0.0300,0.0300,0,18151,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
