date,initial,maintenance
20160223,1214,1103
20160224,1063,966
20160225,911,828
20160226,759,690
20160229,304,276
20160301,152,138
20160302,4400,4000
20160307,3975,3613
20160308,3833,3484
20160309,3691,3355
20160310,3549,3226
20160311,3407,3097
20160314,2981,2710
20160315,2840,2581
20160316,2698,2452
20160317,2556,2323
20160318,2414,2194
20160321,1987,1806
20160322,1845,1677
20160323,1703,1548
20160324,1561,1419
20160325,1419,1290
20160328,994,903
20160329,852,774
20160330,710,645
20160331,568,516
20160401,426,387
20160404,4254,3867
20160405,4107,3733
20160406,3960,3600
20160407,3814,3467
20160408,3667,3333
20160411,3227,2933
20160412,3080,2800
20160413,2934,2667
20160414,2787,2533
20160415,2640,2400
20160418,2200,2000
20160419,2054,1867
20160420,1907,1733
20160421,1760,1600
20160422,1614,1467
20160425,1174,1067
20160426,1027,933
20160427,880,800
20160428,734,667
20160429,587,533
20160502,147,133
20160503,4259,3871
20160504,4117,3742
20160505,3975,3613
20160506,3833,3484
20160509,3407,3097
20160510,3265,2968
20160511,3123,2839
20160512,2981,2710
20160513,2840,2581
20160516,2414,2194
20160517,2272,2065
20160518,2129,1935
20160519,1987,1806
20160520,1845,1677
20160523,1419,1290
20160524,1278,1161
20160525,1136,1032
20160526,994,903
20160527,852,774
20160530,426,387
20160531,284,258
20160601,142,129
20160602,4400,4000
20160606,4254,3867
20160607,4107,3733
20160608,3960,3600
20160609,3814,3467
20160610,3667,3333
20160613,3227,2933
20160614,3080,2800
20160615,2934,2667
20160616,2787,2533
20160617,2640,2400
20160620,2200,2000
20160621,2054,1867
20160622,1907,1733
20160623,1760,1600
20160624,1614,1467
20160627,1174,1067
20160628,1027,933
20160629,880,800
20160630,734,667
20160701,587,533
20160704,147,133
20160705,3975,3613
20160706,3833,3484
20160707,3691,3355
20160708,3549,3226
20160711,3123,2839
20160712,2981,2710
20160713,2840,2581
20160714,2698,2452
20160715,2299,2090
20160718,1917,1742
20160719,1789,1626
20160720,1661,1510
20160721,1534,1394
20160722,1405,1277
20160725,1022,929
20160726,895,813
20160727,767,697
20160728,640,581
20160729,512,465
20160801,128,116
20160802,3960,3600
20160803,3833,3484
20160804,3705,3368
20160805,3578,3252
20160808,3194,2903
20160809,3066,2787
20160810,2939,2671
20160811,2811,2555
20160812,2683,2439
20160815,2299,2090
20160816,2172,1974
20160817,2044,1858
20160818,1917,1742
20160819,1789,1626
20160822,1405,1277
20160823,1278,1161
20160824,1150,1045
20160825,1022,929
20160826,895,813
20160829,512,465
20160830,383,348
20160831,256,232
20160901,128,116
20160902,3960,3600
20160905,3828,3480
20160906,3696,3360
20160907,3564,3240
20160908,3432,3120
20160909,3300,3000
20160912,2904,2640
20160913,2772,2520
20160914,2640,2400
20160915,2508,2280
20160916,2376,2160
20160919,1980,1800
20160920,1848,1680
20160921,1716,1560
20160922,1584,1440
20160923,1452,1320
20160926,1056,960
20160927,924,840
20160928,792,720
20160929,660,600
20160930,470,427
20161003,118,107
20161004,3294,2994
20161005,3179,2890
20161006,3066,2787
20161007,2953,2684
20161010,2612,2374
20161011,2499,2271
20161012,2385,2168
20161013,2272,2065
20161014,2158,1961
20161017,1818,1652
20161018,1703,1548
20161019,1590,1445
20161020,1477,1342
20161021,1363,1239
20161024,1022,929
20161025,909,826
20161026,796,723
20161027,681,619
20161028,568,516
20161031,227,206
20161101,114,103
20161102,3520,3200
20161103,3084,2803
20161104,2978,2707
20161107,2659,2417
20161108,2552,2320
20161109,2446,2223
20161110,2340,2127
20161111,2233,2030
20161114,1914,1740
20161115,1808,1643
20161116,1702,1547
20161117,1595,1450
20161118,1489,1353
20161121,1170,1063
