date,initial,maintenance
20161013,32599,29635
20161014,31940,29036
20161017,29878,27161
20161018,29157,26506
20161019,28419,25835
20161020,27661,25146
20161021,26882,24438
20161024,24395,22177
20161025,23507,21370
20161026,22586,20532
20161027,21624,19658
20161028,20618,18743
20161031,17250,15681
20161101,15970,14518
20161102,36300,33000
20161108,35690,32445
20161109,35070,31881
20161110,34438,31307
20161111,33794,30721
20161114,31785,28895
20161115,31086,28260
20161116,30371,27610
20161117,29639,26944
20161118,28889,26262
20161121,26510,24100
20161122,25669,23335
20161123,24798,22543
20161124,23896,21723
20161125,22959,20871
20161128,19883,18075
20161129,18746,17041
20161130,17536,15941
20161201,16234,14758
20161202,36300,33000
20161212,34500,31363
20161213,33877,30797
20161214,33245,30222
20161215,32599,29635
20161216,31940,29036
20161219,29878,27161
20161220,29157,26506
20161221,28419,25835
20161222,27661,25146
20161223,26882,24438
20161226,24395,22177
20161227,23507,21370
20161228,22586,20532
20161229,21624,19658
20161230,20618,18743
20170102,36300,33000
20170109,35110,31918
20170110,34500,31363
20170111,33877,30797
20170112,33245,30222
20170113,32599,29635
20170116,30580,27800
20170117,29878,27161
20170118,29157,26506
20170119,28419,25835
20170120,27661,25146
20170123,25251,22955
20170124,24395,22177
20170125,23507,21370
20170126,22586,20532
20170127,21624,19658
20170130,18441,16764
20170131,17250,15681
20170201,15970,14518
20170202,36300,33000
20170208,35646,32405
20170209,34980,31800
20170210,34301,31182
20170213,32177,29251
20170214,31437,28579
20170215,30679,27890
20170216,29903,27184
20170217,29105,26459
20170220,26570,24154
20170221,25669,23335
20170222,24735,22486
20170223,23765,21604
20170224,22753,20684
20170227,19403,17639
20170228,18150,16500
20170301,16804,15276
20170302,36300,33000
20170308,35710,32463
20170309,35110,31918
20170310,34500,31363
20170313,32599,29635
20170314,31940,29036
20170315,31268,28425
20170316,30580,27800
20170317,29878,27161
20170320,27661,25146
20170321,26882,24438
20170322,26079,23708
20170323,25251,22955
20170324,24395,22177
20170327,21624,19658
20170328,20618,18743
20170329,19560,17781
20170330,18441,16764
20170331,17250,15681
20170403,36300,33000
20170410,35070,31881
20170411,34438,31307
20170412,33794,30721
20170413,33138,30125
20170414,32468,29516
20170417,30371,27610
20170418,29639,26944
20170419,28889,26262
20170420,28119,25562
20170421,27326,24841
20170424,24798,22543
20170425,23896,21723
20170426,22959,20871
20170427,21981,19982
20170428,20959,19053
20170501,36300,33000
20170505,33000,30000
20170508,32464,29512
20170509,31918,29016
20170510,31363,28511
20170511,30798,27998
20170512,30222,27474
20170515,28426,25841
20170516,27801,25273
20170517,27162,24692
20170518,26507,24097
20170519,25835,23486
20170522,23709,21553
20170523,22955,20868
20170524,22178,20161
20170525,21370,19427
20170526,20532,18665
20170529,17781,16164
20170530,16764,15240
20170531,15682,14256
20170601,14518,13198
20170602,33000,30000
20170608,32446,29496
20170609,31882,28983
20170612,30125,27386
20170613,29517,26833
20170614,28895,26268
20170615,28259,25690
20170616,27610,25100
20170619,25562,23238
20170620,24842,22583
20170621,24100,21909
20170622,23335,21213
20170623,22544,20494
20170626,19983,18166
20170627,19054,17321
20170628,18076,16432
20170629,17042,15492
20170630,28600,26000
20170710,27181,24710
20170711,26692,24265
20170712,26193,23811
20170713,25684,23349
20170714,25165,22877
20170717,23539,21399
20170718,22973,20884
20170719,22391,20355
20170720,21794,19812
20170721,21180,19254
20170724,19221,17473
20170725,18521,16837
20170726,17794,16176
20170727,17037,15488
20170728,16244,14767
20170731,13591,12355
20170801,12582,11438
20170802,28600,26000
20170804,24200,22000
20170809,23807,21642
20170810,23406,21278
20170811,22999,20908
20170814,21733,19757
20170815,21293,19357
20170816,20845,18950
20170817,20387,18533
20170818,19918,18107
20170821,18441,16764
20170822,17922,16292
20170823,17386,15805
20170824,16834,15303
20170825,16263,14784
20170828,14416,13105
20170829,13745,12495
20170830,13040,11854
20170831,12294,11176
20170901,11500,10454
20170904,24200,22000
20170907,23793,21630
20170908,23380,21254
20170911,22092,20083
20170912,21645,19677
20170913,21190,19263
20170914,20724,18840
20170915,20248,18407
20170918,18746,17041
20170919,18218,16561
20170920,17674,16067
20170921,17112,15556
20170922,16532,15029
20170925,14655,13322
20170926,13973,12702
20170927,13255,12050
20170928,12498,11361
20170929,11690,10627
20171002,24200,22000
20171009,23406,21278
20171010,22999,20908
20171011,22586,20532
20171012,22163,20148
20171013,21733,19757
20171016,20387,18533
20171017,19918,18107
20171018,19439,17671
20171019,18946,17223
20171020,18441,16764
20171023,16834,15303
20171024,16263,14784
20171025,15672,14247
20171026,15057,13688
20171027,14416,13105
20171030,12294,11176
20171031,11500,10454
20171101,10647,9679
20171102,24200,22000
20171108,23793,21630
20171109,23380,21254
20171110,22959,20871
20171113,21645,19677
20171114,21190,19263
20171115,20724,18840
20171116,20248,18407
20171117,19760,17963
20171120,18218,16561
20171121,17674,16067
20171122,17112,15556
20171123,16532,15029
20171124,15931,14482
20171127,13973,12702
20171128,13255,12050
20171129,12498,11361
20171130,11690,10627
20171201,10823,9839
20171204,24200,22000
20171211,22999,20908
20171212,22586,20532
20171213,22163,20148
20171214,21733,19757
20171215,21293,19357
20171218,19918,18107
20171219,19439,17671
20171220,18946,17223
20171221,18441,16764
20171222,17922,16292
20171225,16263,14784
20171226,15672,14247
20171227,15057,13688
20171228,14416,13105
20171229,13745,12495
20180102,24200,22000
20180108,23807,21642
20180109,23406,21278
20180110,22999,20908
20180111,22586,20532
20180112,22163,20148
20180115,20845,18950
20180116,20387,18533
20180117,19918,18107
20180118,19439,17671
20180119,18946,17223
20180122,17386,15805
20180123,16834,15303
20180124,16263,14784
20180125,15672,14247
20180126,15057,13688
20180129,13040,11854
20180130,12294,11176
20180131,11500,10454
20180201,10647,9679
20180202,24200,22000
20180208,23765,21604
20180209,23320,21200
20180212,21933,19939
20180213,21452,19501
20180214,20959,19053
20180215,20453,18593
20180216,19936,18123
20180219,18293,16630
20180220,17713,16102
20180221,17112,15556
20180222,16489,14990
20180223,15843,14402
20180226,13721,12473
20180227,12935,11759
20180228,12100,11000
20180301,11203,10184
20180302,24200,22000
20180307,23807,21642
20180308,23406,21278
20180309,22999,20908
20180312,21733,19757
20180313,21293,19357
20180314,20845,18950
20180315,20387,18533
20180316,19918,18107
20180319,18441,16764
20180320,17922,16292
20180321,17386,15805
20180322,16834,15303
20180323,16263,14784
20180326,14416,13105
20180327,13745,12495
20180328,13040,11854
20180329,12294,11176
20180330,11500,10454
20180402,24200,22000
20180409,23793,21630
20180410,23380,21254
20180411,22959,20871
20180412,22530,20481
20180413,22092,20083
20180416,20724,18840
20180417,20248,18407
20180418,19760,17963
20180419,19259,17508
20180420,18746,17041
20180423,17112,15556
20180424,16532,15029
20180425,15931,14482
20180426,15306,13914
20180427,14655,13322
20180430,12498,11361
20180501,11690,10627
20180502,24200,22000
20180508,23807,21642
20180509,23406,21278
20180510,22999,20908
20180511,22586,20532
20180514,21293,19357
20180515,20845,18950
20180516,20387,18533
20180517,19918,18107
20180518,19439,17671
20180521,17922,16292
20180522,17386,15805
20180523,16834,15303
20180524,16263,14784
20180525,15672,14247
20180528,13745,12495
20180529,13040,11854
20180530,12294,11176
20180531,11500,10454
20180601,10647,9679
20180604,24200,22000
20180607,23793,21630
20180608,23380,21254
20180611,22092,20083
20180612,21645,19677
20180613,21190,19263
20180614,20724,18840
20180615,20248,18407
20180618,18746,17041
20180619,18218,16561
20180620,17674,16067
20180621,17112,15556
20180622,16532,15029
20180625,14655,13322
20180626,13973,12702
20180627,13255,12050
20180628,12498,11361
20180629,11690,10627
20180702,24200,22000
20180709,23406,21278
20180710,22999,20908
20180711,22586,20532
20180712,22163,20148
20180713,21733,19757
20180716,20387,18533
20180717,19918,18107
