date,initial,maintenance
20140813,1630,1481
20140814,1591,1446
20140815,1550,1409
20140818,1423,1293
20140819,1378,1252
20140820,1331,1210
20140821,1283,1166
20140822,1232,1120
20140825,1067,970
20140826,1006,914
20140827,941,855
20140828,872,792
20140829,796,723
20140901,503,457
20140902,356,323
20140903,1947,1770
20140904,1913,1739
20140905,1879,1708
20140908,1771,1610
20140909,1734,1576
20140910,1696,1541
20140911,1657,1506
20140912,1617,1470
20140915,1491,1355
20140916,1447,1315
20140917,1401,1273
20140918,1353,1230
20140919,1666,1514
20140922,1461,1328
20140923,1386,1260
20140924,1307,1188
20140925,1223,1111
20140926,1132,1029
20140929,800,727
20140930,654,594
20141001,462,420
20141002,2530,2300
20141006,2448,2225
20141007,2405,2186
20141008,2361,2146
20141009,2317,2106
20141010,2272,2065
20141013,2132,1938
20141014,2083,1893
20141015,2032,1847
20141016,1982,1801
20141017,1929,1753
20141020,1760,1600
20141021,1701,1546
20141022,1638,1489
20141023,1575,1431
20141024,1507,1370
20141027,1285,1168
20141028,1203,1093
20141029,1114,1012
20141030,1017,924
20141031,909,826
20141103,455,413
20141104,2445,2222
20141105,2401,2182
20141106,2356,2141
20141107,2310,2100
20141110,2167,1970
20141111,2117,1924
20141112,2066,1878
20141113,2013,1830
20141114,1961,1782
20141117,1789,1626
20141118,1729,1571
20141119,1666,1514
20141120,1601,1455
20141121,1533,1393
20141124,1307,1188
20141125,1223,1111
20141126,1132,1029
20141127,1033,939
20141128,924,840
20141201,462,420
20141202,2530,2300
20141208,2405,2186
20141209,2361,2146
20141210,2317,2106
20141211,2272,2065
20141212,2227,2024
20141215,2083,1893
20141216,2032,1847
20141217,1982,1801
20141218,1929,1753
20141219,1874,1703
20141222,1701,1546
20141223,1638,1489
20141224,1575,1431
20141225,1507,1370
20141226,1437,1306
20141229,1203,1093
20141230,1114,1012
20150102,787,715
20150105,2448,2225
20150106,2405,2186
20150107,2361,2146
20150108,2317,2106
20150109,2272,2065
20150112,2132,1938
20150113,2083,1893
20150114,2032,1847
20150115,1982,1801
20150116,1929,1753
20150119,1760,1600
20150120,1701,1546
20150121,1638,1489
20150122,1575,1431
20150123,1507,1370
20150126,1285,1168
20150127,1203,1093
20150128,1114,1012
20150129,1017,924
20150130,909,826
20150202,455,413
20150203,2530,2300
20150204,2485,2259
20150205,2438,2216
20150206,2391,2173
20150209,2243,2039
20150210,2192,1992
20150211,2139,1944
20150212,2085,1895
20150213,2029,1844
20150216,1852,1683
20150217,1789,1626
20150218,1724,1567
20150219,1657,1506
20150220,2068,1880
20150223,1765,1604
20150224,1650,1500
20150225,1528,1389
20150226,1395,1268
20150227,1248,1134
20150302,624,567
20150303,3247,2951
20150304,3193,2902
20150305,3137,2851
20150306,3080,2800
20150309,2904,2640
20150310,2843,2584
20150311,2780,2527
20150312,2716,2469
20150313,2651,2410
20150316,2445,2222
20150317,2371,2155
20150318,2296,2087
20150319,2218,2016
20150320,2138,1943
20150323,1875,1704
20150324,1778,1616
20150325,1677,1524
20150326,1569,1426
20150327,1452,1320
20150330,1027,933
20150331,839,762
20150401,593,539
20150402,3300,3000
20150406,3188,2898
20150407,3131,2846
20150408,3073,2793
20150409,3013,2739
20150410,2952,2683
20150413,2761,2510
20150414,2694,2449
20150415,2626,2387
20150416,2557,2324
20150417,2484,2258
20150420,2254,2049
20150421,2173,1975
20150422,2087,1897
20150423,1999,1817
20150424,1906,1732
20150427,1594,1449
20150428,1477,1342
20150429,1348,1225
20150430,1205,1095
20150501,1044,949
20150504,3193,2902
20150505,3137,2851
20150506,3080,2800
20150507,3022,2747
20150508,2964,2694
20150511,2780,2527
20150512,2716,2469
20150513,2651,2410
20150514,2584,2349
20150515,2515,2286
20150518,2296,2087
20150519,2218,2016
20150520,2138,1943
20150521,2054,1867
20150522,1966,1787
20150525,1677,1524
20150526,1569,1426
20150527,1452,1320
20150528,1326,1205
20150529,1186,1078
20150601,593,539
20150602,3300,3000
20150603,3245,2950
20150604,3188,2898
20150605,3131,2846
20150608,2952,2683
20150609,2890,2627
20150610,2826,2569
20150611,2761,2510
20150612,2694,2449
20150615,2484,2258
20150616,2411,2191
20150617,2334,2121
20150618,2254,2049
20150619,2173,1975
20150622,1906,1732
20150623,1808,1643
20150624,1704,1549
20150625,1594,1449
20150626,1477,1342
20150629,1044,949
20150630,853,775
20150701,603,548
20150702,3300,3000
20150706,3193,2902
20150707,3137,2851
20150708,3080,2800
20150709,3022,2747
20150710,2964,2694
20150713,2780,2527
20150714,2716,2469
20150715,2651,2410
20150716,2584,2349
20150717,2515,2286
20150720,2296,2087
20150721,2218,2016
20150722,2138,1943
20150723,2054,1867
20150724,1966,1787
20150727,1677,1524
20150728,1569,1426
20150729,1452,1320
20150730,1326,1205
20150731,1186,1078
20150803,593,539
20150804,3193,2902
20150805,3137,2851
20150806,3080,2800
20150807,3022,2747
20150810,2843,2584
20150811,2780,2527
20150812,2716,2469
20150813,2651,2410
20150814,2584,2349
20150817,2371,2155
20150818,2296,2087
20150819,2218,2016
20150820,2138,1943
20150821,2054,1867
20150824,1778,1616
20150825,1677,1524
20150826,1569,1426
20150827,1452,1320
20150828,1326,1205
20150831,839,762
20150901,593,539
20150902,3300,3000
20150903,3245,2950
20150904,3188,2898
20150907,3013,2739
20150908,2952,2683
20150909,2890,2627
20150910,2826,2569
20150911,2761,2510
20150914,2557,2324
20150915,2484,2258
20150916,2411,2191
20150917,2334,2121
20150918,2254,2049
20150921,1999,1817
20150922,1906,1732
20150923,1808,1643
20150924,1704,1549
20150925,1594,1449
20150928,1205,1095
20150929,1044,949
20150930,853,775
20151001,603,548
20151002,3300,3000
20151005,3193,2902
20151006,3137,2851
20151007,3080,2800
20151008,3022,2747
20151009,2964,2694
20151012,2780,2527
20151013,2716,2469
20151014,2651,2410
20151015,2584,2349
20151016,2515,2286
20151019,2296,2087
20151020,2218,2016
20151021,2138,1943
20151022,2054,1867
20151023,1966,1787
20151026,1677,1524
20151027,1569,1426
20151028,1452,1320
20151029,1326,1205
20151030,1186,1078
20151102,593,539
20151103,3245,2950
20151104,3188,2898
20151105,3131,2846
20151106,3073,2793
20151109,2890,2627
20151110,2826,2569
20151111,2761,2510
20151112,2694,2449
20151113,2626,2387
20151116,2411,2191
20151117,2334,2121
20151118,2254,2049
20151119,2173,1975
20151120,2087,1897
20151123,1808,1643
20151124,1704,1549
20151125,1594,1449
20151126,1477,1342
20151127,1348,1225
20151130,853,775
20151201,603,548
20151202,3300,3000
20151207,3193,2902
20151208,3137,2851
20151209,3080,2800
20151210,3022,2747
20151211,2964,2694
20151214,2780,2527
20151215,2716,2469
20151216,2651,2410
20151217,2584,2349
20151218,2515,2286
20151221,2296,2087
20151222,2218,2016
20151223,2138,1943
20151224,2054,1867
20151225,1966,1787
20151228,1677,1524
20151229,1569,1426
20151230,1452,1320
20160104,593,539
20160105,3137,2851
20160106,3080,2800
20160107,3022,2747
20160108,2964,2694
20160111,2780,2527
20160112,2716,2469
20160113,2651,2410
20160114,2584,2349
20160115,2515,2286
20160118,2296,2087
20160119,2218,2016
20160120,2138,1943
20160121,2054,1867
20160122,1966,1787
20160125,1677,1524
20160126,1569,1426
20160127,1452,1320
20160128,1326,1205
20160129,1186,1078
20160201,593,539
20160202,3300,3000
20160203,3243,2948
20160204,3185,2895
20160205,3126,2841
20160208,2940,2672
20160209,2875,2613
20160210,2809,2553
20160211,2741,2491
20160212,2671,2428
20160215,2451,2228
20160216,2374,2158
20160217,2293,2084
20160218,2210,2009
20160219,2123,1930
20160222,1839,1671
20160223,1734,1576
20160224,1622,1474
20160225,1502,1365
20160226,1371,1246
20160229,867,788
20160301,613,557
20160302,3300,3000
20160307,3137,2851
20160308,3080,2800
20160309,3022,2747
20160310,2964,2694
20160311,2904,2640
20160314,2716,2469
20160315,2651,2410
20160316,2584,2349
20160317,2515,2286
20160318,2445,2222
20160321,2218,2016
20160322,2138,1943
20160323,2054,1867
20160324,1966,1787
20160325,1875,1704
20160328,1569,1426
20160329,1452,1320
20160330,1326,1205
20160331,1186,1078
20160401,1027,933
20160404,3245,2950
20160405,3188,2898
20160406,3131,2846
20160407,3073,2793
20160408,3013,2739
20160411,2826,2569
20160412,2761,2510
20160413,2694,2449
20160414,2626,2387
20160415,2557,2324
20160418,2334,2121
20160419,2254,2049
20160420,2173,1975
20160421,2087,1897
20160422,1999,1817
20160425,1704,1549
20160426,1594,1449
20160427,1477,1342
20160428,1348,1225
20160429,1205,1095
20160502,603,548
20160503,3247,2951
20160504,3193,2902
20160505,3137,2851
20160506,3080,2800
20160509,2904,2640
20160510,2843,2584
20160511,2780,2527
20160512,2716,2469
20160513,2651,2410
20160516,2445,2222
20160517,2371,2155
20160518,2296,2087
20160519,2218,2016
20160520,2138,1943
20160523,1875,1704
20160524,1778,1616
20160525,1677,1524
20160526,1569,1426
20160527,1452,1320
20160530,1027,933
20160531,839,762
20160601,593,539
20160602,3300,3000
20160606,3245,2950
20160607,3188,2898
20160608,3131,2846
20160609,3073,2793
20160610,3013,2739
20160613,2826,2569
20160614,2761,2510
20160615,2694,2449
20160616,2626,2387
20160617,2557,2324
20160620,2334,2121
20160621,2254,2049
20160622,2173,1975
20160623,2087,1897
20160624,1999,1817
20160627,1704,1549
20160628,1594,1449
20160629,1477,1342
20160630,1348,1225
20160701,1205,1095
20160704,603,548
20160705,3137,2851
20160706,3080,2800
20160707,3022,2747
20160708,2964,2694
20160711,2780,2527
20160712,2716,2469
20160713,2651,2410
20160714,2584,2349
20160715,2515,2286
20160718,2296,2087
20160719,2218,2016
20160720,2138,1943
20160721,2054,1867
20160722,1966,1787
20160725,1677,1524
20160726,1569,1426
20160727,1452,1320
20160728,1326,1205
20160729,1186,1078
20160801,593,539
20160802,3300,3000
20160803,3247,2951
20160804,3193,2902
20160805,3137,2851
20160808,2964,2694
20160809,2904,2640
20160810,2843,2584
20160811,2780,2527
20160812,2716,2469
20160815,2515,2286
20160816,2445,2222
20160817,2371,2155
20160818,2296,2087
20160819,2218,2016
20160822,1966,1787
20160823,1875,1704
20160824,1778,1616
20160825,1677,1524
20160826,1569,1426
20160829,1186,1078
20160830,1027,933
20160831,839,762
20160901,593,539
20160902,3300,3000
20160905,3245,2950
20160906,3188,2898
20160907,3131,2846
20160908,3073,2793
20160909,3013,2739
20160912,2826,2569
20160913,2761,2510
20160914,2694,2449
20160915,2626,2387
20160916,2557,2324
20160919,2334,2121
20160920,2254,2049
20160921,2173,1975
20160922,2087,1897
20160923,1999,1817
20160926,1704,1549
20160927,1594,1449
20160928,1477,1342
20160929,1348,1225
20160930,1205,1095
20161003,603,548
20161004,3193,2902
20161005,3137,2851
20161006,3080,2800
20161007,3022,2747
20161010,2843,2584
20161011,2780,2527
20161012,2716,2469
20161013,2651,2410
20161014,2584,2349
20161017,2371,2155
20161018,2296,2087
20161019,2218,2016
20161020,2138,1943
20161021,2054,1867
20161024,1778,1616
20161025,1677,1524
20161026,1569,1426
20161027,1452,1320
20161028,1326,1205
20161031,839,762
20161101,593,539
20161102,3300,3000
20161103,3245,2950
20161104,3188,2898
20161107,3013,2739
20161108,2952,2683
20161109,2890,2627
20161110,2826,2569
20161111,2761,2510
20161114,2557,2324
20161115,2484,2258
20161116,2411,2191
20161117,2334,2121
20161118,2254,2049
20161121,1999,1817
20161122,1906,1732
20161123,1808,1643
20161124,1704,1549
20161125,1594,1449
20161128,1205,1095
20161129,1044,949
20161130,853,775
20161201,603,548
20161202,3300,3000
20161205,3247,2951
20161206,3193,2902
20161207,3137,2851
20161208,3080,2800
20161209,3022,2747
20161212,2843,2584
20161213,2780,2527
20161214,2716,2469
20161215,2651,2410
20161216,2584,2349
20161219,2371,2155
20161220,2296,2087
20161221,2218,2016
20161222,2138,1943
20161223,2054,1867
20161226,1778,1616
20161227,1677,1524
20161228,1569,1426
20161229,1452,1320
20161230,1326,1205
20170102,839,762
20170103,593,539
20170104,3193,2902
20170105,3137,2851
20170106,3080,2800
20170109,2904,2640
20170110,2843,2584
20170111,2780,2527
20170112,2716,2469
20170113,2651,2410
20170116,2445,2222
20170117,2371,2155
20170118,2296,2087
20170119,2218,2016
20170120,2138,1943
20170123,1875,1704
20170124,1778,1616
20170125,1677,1524
20170126,1569,1426
20170127,1452,1320
20170130,1027,933
20170131,839,762
20170201,593,539
20170202,3300,3000
20170203,3241,2946
20170206,3055,2777
20170207,2991,2719
20170208,2925,2659
20170209,2858,2598
20170210,2789,2535
20170213,2572,2338
20170214,2495,2268
