date,initial,maintenance
20180307,668,607
20180308,635,577
20180309,601,546
20180312,501,455
20180313,468,425
20180314,435,395
20180315,401,364
20180316,281,255
20180319,205,186
20180320,180,163
20180321,153,139
20180322,128,116
20180323,103,93
20180326,26,23
20180327,715,650
20180328,692,629
20180329,669,608
20180330,646,587
20180402,577,524
20180403,554,503
20180404,531,482
20180405,508,461
20180406,484,440
20180409,415,377
20180410,392,356
20180411,369,335
20180412,347,315
20180413,324,294
20180416,255,231
20180417,231,210
20180418,208,189
20180419,185,168
20180420,162,147
20180423,93,84
20180424,70,63
20180425,47,42
20180426,24,21
20180427,715,650
20180501,691,628
20180502,668,607
20180503,644,585
20180504,620,563
20180507,548,498
20180508,525,477
20180509,501,455
20180510,477,433
20180511,454,412
20180514,382,347
20180515,358,325
20180516,334,303
20180517,311,282
20180518,286,260
20180521,215,195
20180522,191,173
20180523,168,152
20180524,143,130
20180525,119,108
20180528,48,43
20180529,25,22
20180530,825,750
20180531,719,653
20180601,1045,950
20180604,776,705
20180605,1320,1200
20180606,895,813
20180607,852,774
20180608,809,735
20180611,681,619
20180612,640,581
20180613,597,542
20180614,554,503
20180615,512,465
20180618,383,348
20180619,341,310
20180620,299,271
20180621,256,232
20180622,1540,1400
20180625,99,90
20180626,1650,1500
20180628,1595,1450
20180629,1540,1400
20180702,1375,1250
20180703,1320,1200
20180704,1265,1150
20180705,1210,1100
20180706,1155,1050
20180709,990,900
20180710,935,850
20180711,880,800
20180712,825,750
20180713,770,700
20180716,605,550
20180717,550,500
20180718,495,450
20180719,440,400
20180720,385,350
20180723,220,200
20180724,165,150
20180725,110,100
20180726,55,50
20180727,1650,1500
20180730,1544,1403
20180731,1491,1355
20180801,1437,1306
20180802,1384,1258
20180803,1331,1210
20180806,1172,1065
20180807,1118,1016
20180808,1065,968
20180809,1011,919
20180810,959,871
20180813,799,726
20180814,745,677
20180815,692,629
20180816,640,581
20180817,586,532
20180820,426,387
20180821,373,339
20180822,319,290
20180823,267,242
20180824,214,194
20180827,53,48
20180828,1598,1452
20180829,1544,1403
20180830,1491,1355
20180831,1437,1306
20180903,1278,1161
20180904,1225,1113
20180905,1172,1065
20180906,1118,1016
20180907,1065,968
20180910,906,823
20180911,852,774
20180912,799,726
20180913,745,677
20180914,692,629
20180917,533,484
20180918,479,435
20180919,426,387
20180920,373,339
20180921,319,290
20180924,160,145
20180925,107,97
20180926,53,48
20180927,1650,1500
20181001,1540,1400
20181002,1485,1350
20181003,1430,1300
20181004,1375,1250
20181005,1320,1200
20181008,1155,1050
20181009,1100,1000
20181010,1045,950
20181011,990,900
20181012,935,850
20181015,770,700
20181016,715,650
20181017,660,600
20181018,605,550
20181019,550,500
20181022,385,350
20181023,330,300
20181024,275,250
20181025,220,200
20181026,165,150
20181029,1544,1403
20181030,1491,1355
20181031,1210,1100
20181101,1016,923
20181102,976,887
20181105,860,781
20181106,820,745
20181107,781,710
20181108,742,674
20181109,703,639
20181112,586,532
20181113,547,497
20181114,508,461
20181115,469,426
20181116,429,390
20181119,313,284
20181120,273,248
20181121,235,213
20181122,195,177
20181123,157,142
20181126,39,35
20181127,1210,1100
20181128,1170,1063
20181129,1130,1027
20181130,1089,990
20181203,968,880
20181204,928,843
20181205,888,807
20181206,847,770
20181207,807,733
20181210,686,623
20181211,646,587
20181212,605,550
20181213,565,513
20181214,525,477
20181217,404,367
20181218,363,330
20181219,323,293
20181220,283,257
20181221,242,220
20181224,121,110
20181225,81,73
20181226,41,37
20181227,1210,1100
20181231,1132,1029
20190102,1054,958
20190103,1016,923
20190104,976,887
20190107,860,781
20190108,820,745
20190109,781,710
20190110,742,674
20190111,703,639
20190114,586,532
20190115,547,497
20190116,508,461
20190117,469,426
20190118,429,390
20190121,313,284
20190122,273,248
20190123,235,213
20190124,195,177
20190125,157,142
20190128,39,35
20190129,1132,1029
20190130,1094,994
20190131,1054,958
20190201,990,900
20190204,735,668
20190205,703,639
20190206,671,610
20190207,640,581
20190208,608,552
20190211,512,465
20190212,479,435
20190213,447,406
20190214,415,377
20190215,383,348
20190218,288,261
20190219,256,232
20190220,224,203
20190221,192,174
20190222,880,800
20190225,58,52
20190226,29,26
20190227,880,800
20190228,849,771
20190301,818,743
20190304,723,657
20190305,692,629
20190306,660,600
20190307,629,571
20190308,598,543
20190311,503,457
20190312,472,429
20190313,440,400
20190314,409,371
20190315,378,343
20190318,283,257
20190319,252,229
20190320,220,200
20190321,189,171
20190322,158,143
20190325,63,57
20190326,32,29
20190327,880,800
20190401,796,723
20190402,767,697
20190403,739,671
20190404,710,645
20190405,681,619
20190408,597,542
20190409,568,516
20190410,539,490
20190411,512,465
20190412,483,439
20190415,398,361
20190416,369,335
20190417,341,310
20190418,313,284
20190419,284,258
20190422,200,181
20190423,171,155
20190424,142,129
20190425,114,103
20190426,85,77
20190429,880,800
20190430,851,773
20190501,822,747
20190502,792,720
20190503,763,693
20190506,675,613
20190507,646,587
20190508,616,560
20190509,587,533
20190510,558,507
20190513,470,427
20190514,440,400
20190515,411,373
20190516,382,347
20190517,352,320
20190520,264,240
20190521,235,213
20190522,206,187
20190523,176,160
20190524,147,133
20190527,59,53
20190528,30,27
20190529,823,748
20190530,796,723
20190531,767,697
20190603,681,619
20190604,654,594
20190605,625,568
20190606,597,542
20190607,568,516
20190610,483,439
20190611,455,413
20190612,426,387
20190613,398,361
20190614,369,335
20190617,284,258
20190618,256,232
20190619,227,206
20190620,200,181
20190621,171,155
20190624,85,77
20190625,58,52
20190626,29,26
20190627,880,800
20190701,822,747
20190702,792,720
20190703,763,693
20190704,734,667
20190705,704,640
20190708,616,560
20190709,587,533
20190710,558,507
20190711,528,480
20190712,499,453
20190715,411,373
20190716,382,347
20190717,352,320
20190718,323,293
20190719,294,267
20190722,206,187
20190723,176,160
20190724,147,133
20190725,118,107
20190726,88,80
20190729,823,748
20190730,796,723
20190731,767,697
20190801,739,671
20190802,710,645
20190805,625,568
20190806,597,542
20190807,568,516
20190808,539,490
20190809,512,465
20190812,426,387
20190813,398,361
20190814,369,335
20190815,341,310
20190816,313,284
20190819,227,206
20190820,200,181
20190821,171,155
20190822,142,129
20190823,114,103
20190826,29,26
20190827,880,800
20190828,852,774
20190829,823,748
20190830,796,723
20190902,710,645
20190903,681,619
20190904,654,594
20190905,625,568
20190906,597,542
20190909,512,465
20190910,483,439
20190911,455,413
20190912,426,387
20190913,398,361
20190916,313,284
20190917,284,258
20190918,256,232
20190919,227,206
20190920,200,181
20190923,114,103
20190924,85,77
20190925,58,52
20190926,29,26
20190927,880,800
20190930,851,773
20191001,822,747
20191002,792,720
20191003,763,693
20191004,734,667
20191007,646,587
20191008,616,560
20191009,587,533
20191010,558,507
20191011,528,480
20191014,440,400
20191015,411,373
20191016,382,347
20191017,352,320
20191018,323,293
20191021,235,213
20191022,206,187
20191023,176,160
20191024,147,133
20191025,770,700
20191028,26,23
20191029,721,655
20191030,696,632
20191031,671,610
20191101,646,587
20191104,571,519
20191105,547,497
20191106,522,474
20191107,498,452
20191108,472,429
20191111,398,361
20191112,373,339
20191113,348,316
20191114,324,294
20191115,299,271
20191118,224,203
20191119,200,181
20191120,174,158
20191121,149,135
20191122,125,113
20191125,50,45
20191126,26,23
20191127,770,700
20191128,745,677
20191129,719,653
20191202,642,583
20191203,616,560
20191204,591,537
20191205,565,513
20191206,539,490
20191209,462,420
20191210,437,397
20191211,411,373
20191212,385,350
20191213,360,327
20191216,283,257
20191217,257,233
20191218,231,210
20191219,206,187
20191220,180,163
20191223,103,93
20191224,77,70
20191225,52,47
20191226,26,23
20191227,770,700
20191230,721,655
20191231,696,632
20200102,646,587
20200103,622,565
20200106,547,497
20200107,522,474
20200108,498,452
20200109,472,429
20200110,447,406
20200113,373,339
20200114,348,316
20200115,324,294
20200116,299,271
20200117,273,248
20200120,200,181
20200121,174,158
20200122,149,135
20200123,125,113
20200124,99,90
20200127,26,23
20200128,745,677
20200129,721,655
20200130,696,632
20200131,671,610
20200203,597,542
20200204,571,519
20200205,547,497
20200206,522,474
20200207,498,452
20200210,423,384
20200211,398,361
20200212,373,339
20200213,348,316
20200214,324,294
20200217,249,226
20200218,224,203
20200219,200,181
20200220,174,158
20200221,149,135
20200224,75,68
20200225,50,45
20200226,26,23
20200227,770,700
20200228,744,676
20200302,664,603
20200303,637,579
20200304,611,555
20200305,585,531
20200306,558,507
20200309,478,434
20200310,451,410
20200311,425,386
20200312,484,440
20200313,451,410
20200316,355,322
20200317,323,293
20200318,359,326
20200319,319,290
20200320,399,362
20200323,228,207
20200324,171,155
20200325,114,103
20200326,58,52
20200327,1650,1500
20200330,1544,1403
20200331,2236,2032
20200401,2156,1960
20200402,2076,1887
20200403,1997,1815
20200406,1757,1597
20200407,1677,1524
20200408,1598,1452
20200409,1517,1379
20200410,1437,1306
20200413,1198,1089
20200414,1118,1016
20200415,1039,944
20200416,959,871
20200417,878,798
20200420,640,581
20200421,559,508
20200422,479,435
20200423,400,363
20200424,426,387
20200427,107,97
20200428,3190,2900
20200429,3080,2800
20200430,2970,2700
20200501,2860,2600
20200504,2530,2300
20200505,2420,2200
20200506,2310,2100
20200507,2200,2000
20200508,2090,1900
20200511,1760,1600
20200512,1650,1500
20200513,1540,1400
20200514,1430,1300
20200515,1320,1200
20200518,990,900
20200519,880,800
20200520,770,700
20200521,660,600
20200522,550,500
20200525,220,200
20200526,110,100
20200527,3300,3000
