date,initial,maintenance
20160905,27926,25387
20160906,26928,24480
20160907,25931,23573
20160908,24934,22667
20160909,23936,21760
20160912,21780,19800
20161003,27990,25445
20161004,27025,24568
20161005,26059,23690
20161006,25095,22813
20161007,24129,21935
20161010,21780,19800
20161101,29920,27200
20161102,28923,26293
20161103,27926,25387
20161104,26928,24480
20161107,23936,21760
20161108,22939,20853
20161109,21942,19947
20161110,21780,19800
20161201,29920,27200
20161205,27025,24568
20161206,26059,23690
20161207,25095,22813
20161209,24129,21935
20161212,21780,19800
20170102,21078,19161
20170103,27990,25445
20170104,27025,24568
20170105,26059,23690
20170106,25095,22813
20170109,22200,20181
20170110,21780,19800
20170201,29920,27200
20170202,28852,26229
20170203,27783,25257
20170206,24578,22343
20170207,23509,21371
20170208,22440,20400
20170209,21780,19800
20170301,29920,27200
20170306,27025,24568
20170307,26059,23690
20170308,25095,22813
20170309,24129,21935
20170310,23164,21058
20170313,21780,19800
20170403,19507,17733
20170404,18810,17100
20170405,18114,16467
20170406,17417,15833
20170407,16720,15200
20170410,14630,13300
20170411,13934,12667
20170412,13237,12033
20170413,12650,11500
20170501,20900,19000
20170515,12650,11500
20170601,20900,19000
20170619,12650,11500
20170703,19552,17774
20170718,12650,11500
20170801,20900,19000
20170901,15400,14000
20170918,9350,8500
20171002,14903,13548
20171016,9350,8500
20171101,15400,14000
20171102,14887,13533
20171103,14374,13067
20171106,12834,11667
20171107,12320,11200
20171108,11807,10733
20171109,11294,10267
20171110,10780,9800
20171113,9350,8500
20171201,15400,14000
20171215,9350,8500
20180102,14903,13548
20180117,9350,8500
20180201,15400,14000
20180305,13910,12645
20180402,11165,10150
20180501,11550,10500
20180604,10780,9800
20180619,6600,6000
20180702,11178,10161
20180801,11550,10500
20180904,10395,9450
20180905,10010,9100
20180906,9625,8750
20180907,9240,8400
20180910,8085,7350
20180911,7700,7000
20180912,7315,6650
20180913,6930,6300
20180914,6600,6000
20181001,11550,10500
20181105,10780,9800
20181120,6600,6000
20181203,11178,10161
20190103,10806,9823
20190104,10433,9484
20190107,9315,8468
20190108,8942,8129
20190109,8569,7790
20190110,8198,7452
20190111,7825,7113
20190114,6707,6097
20190115,6600,6000
20190201,11550,10500
20190204,10313,9375
20190205,9900,9000
20190206,9488,8625
20190207,9075,8250
20190208,8663,7875
20190211,7425,6750
20190212,7013,6375
20190213,6600,6000
20190301,13200,12000
20190402,12760,11600
20190417,7700,7000
20190501,16500,15000
20190603,15400,14000
20190621,9350,8500
20190701,16500,15000
20190805,15436,14032
20190819,9350,8500
20190902,9039,8217
20190920,12100,11000
20191001,16500,15000
20191002,15968,14516
20191003,15436,14032
20191004,14903,13548
20191007,13307,12097
20191008,12775,11613
20191009,12242,11129
20191010,12100,11000
20191023,9900,9000
20191101,14300,13000
20191104,13347,12133
20191105,12870,11700
20191106,12394,11267
20191107,11917,10833
20191108,11440,10400
20191111,10010,9100
20191112,9900,9000
20191202,14300,13000
20191203,13840,12581
20191204,13378,12161
20191205,12917,11742
20191206,12456,11323
20191209,11072,10065
20191210,10610,9645
20191211,10149,9226
20191212,9900,9000
20200102,14300,13000
20200106,12917,11742
20200107,12456,11323
20200108,11994,10903
20200109,11533,10484
20200110,12775,11613
20200113,11178,10161
20200114,11000,10000
20200203,15932,14483
20200204,15363,13966
20200205,14793,13448
20200206,14225,12931
20200207,16387,14897
20200210,14338,13034
20200211,14300,13000
20200302,19161,17419
20200303,18523,16839
20200304,17884,16258
20200305,17245,15677
20200306,16607,15097
20200309,14691,13355
20200310,17600,16000
20200401,23100,21000
20200402,22330,20300
20200403,21560,19600
20200406,19250,17500
20200407,18480,16800
20200408,17710,16100
20200409,17600,16000
20200501,23100,21000
20200504,20865,18968
20200505,20119,18290
20200506,19375,17613
20200507,18629,16935
20200508,17884,16258
20200511,17600,16000
20200601,23100,21000
20200602,22330,20300
20200603,21560,19600
20200604,20790,18900
20200605,20020,18200
20200608,17710,16100
20200609,17600,16000
20200701,22356,20323
20200731,20900,19000
20200803,18878,17161
20200831,20900,19000
20200902,20204,18367
20201001,20900,19000
20201102,20204,18367
20201201,20900,19000
20201222,13200,12000
20210104,18878,17161
20210105,18203,16548
20210106,22142,20129
20210107,22000,20000
20210120,27500,25000
20210122,33000,30000
20210201,38500,35000
20210202,37125,33750
20210203,35750,32500
20210204,34375,31250
20210205,33000,30000
20210301,38500,35000
20210302,37259,33871
20210303,36017,32742
20210304,34775,31613
20210305,33533,30484
20210308,33000,30000
20210401,38500,35000
20210405,35934,32667
20210406,34650,31500
20210407,33367,30333
20210408,33000,30000
20210430,29568,26880
20210503,30015,27286
20210518,29568,26880
20210601,28237,25670
20210615,30764,27967
20210616,29568,26880
20210701,28149,25590
20210715,30593,27811
20210716,29568,26880
20210802,28237,25670
20210816,31387,28533
20210817,29568,26880
20210901,28149,25590
20210916,29568,26880
20210917,27720,25200
20210922,32340,29400
20210923,25740,23400
20211001,24505,22277
20211015,31687,28806
20211018,31664,28785
20211019,29700,27000
20211101,28275,25704
20211115,34116,31014
20211116,31881,28982
20211117,31680,28800
20211130,32340,29400
20211201,30885,28077
20211215,32701,29728
20211216,32340,29400
20211222,22835,20759
20211223,19579,17799
20211224,20171,18337
20211227,17595,15995
20211228,16170,14700
20220103,18170,16518
20220117,38553,35048
20220118,35870,32609
20220119,32927,29933
20220120,29724,27021
20220121,26259,23871
20220124,23837,21670
20220125,19591,17810
20220126,16170,14700
20220201,15314,13921
20220202,34025,30931
20220203,34439,31308
20220204,34544,31403
20220207,38650,35136
20220208,37844,34403
20220209,36790,33445
20220210,35375,32159
20220211,33655,30595
