date,initial,maintenance
20150423,19800,18000
20150424,18150,16500
20150427,13200,12000
20150428,11550,10500
20150429,9900,9000
20150430,8250,7500
20150501,6600,6000
20150504,1650,1500
20150505,44710,40645
20150506,43114,39194
20150507,41517,37742
20150508,39919,36290
20150511,35129,31935
20150512,33533,30484
20150513,31936,29032
20150514,30340,27581
20150515,28742,26129
20150518,23952,21774
20150519,22356,20323
20150520,20759,18871
20150521,19161,17419
20150522,17565,15968
20150525,12775,11613
20150526,11178,10161
20150527,9581,8710
20150528,7984,7258
20150529,6387,5806
20150601,1598,1452
20150602,49500,45000
20150603,47850,43500
20150604,46200,42000
20150605,44550,40500
20150608,39600,36000
20150609,37950,34500
20150610,36300,33000
20150611,34650,31500
20150612,33000,30000
20150615,28050,25500
20150616,26400,24000
20150617,24750,22500
20150618,23100,21000
20150619,21450,19500
20150622,16500,15000
20150623,14850,13500
20150624,13200,12000
20150625,11550,10500
20150626,9900,9000
20150629,4950,4500
20150630,3300,3000
20150701,1650,1500
20150702,49500,45000
20150706,46307,42097
20150707,44710,40645
20150708,43114,39194
20150709,41517,37742
20150710,35484,32258
20150713,31226,28387
20150714,29807,27097
20150715,28387,25806
20150716,26968,24516
20150717,25549,23226
20150720,21291,19355
20150721,19872,18065
20150722,18452,16774
20150723,17033,15484
20150724,15614,14194
20150727,11356,10323
20150728,9936,9032
20150729,8517,7742
20150730,7098,6452
20150731,5678,5161
20150803,1419,1290
20150804,41161,37419
20150805,39742,36129
20150806,38323,34839
20150807,36903,33548
20150810,32645,29677
20150811,31226,28387
20150812,29807,27097
20150813,28387,25806
20150814,26968,24516
20150817,22710,20645
20150818,21291,19355
20150819,19872,18065
20150820,18452,16774
20150821,17033,15484
20150824,12775,11613
20150825,11356,10323
20150826,9936,9032
20150827,8517,7742
20150828,7098,6452
20150831,2840,2581
20150901,1419,1290
20150902,44000,40000
20150903,42534,38667
20150904,47227,42933
20150907,42167,38333
20150908,40480,36800
20150909,38794,35267
20150910,37107,33733
20150911,35420,32200
20150914,30360,27600
20150915,28674,26067
20150916,26987,24533
20150917,25300,23000
20150918,23614,21467
20150921,18554,16867
20150922,16867,15333
20150923,15180,13800
20150924,13494,12267
20150925,11807,10733
20150928,6747,6133
20150929,5060,4600
20150930,3374,3067
20151001,1687,1533
20151002,50600,46000
20151005,47336,43032
20151006,45703,41548
20151007,44072,40065
20151008,42440,38581
20151009,40807,37097
20151012,35910,32645
20151013,34278,31161
20151014,32645,29677
20151015,31014,28194
20151016,29381,26710
20151019,24484,22258
20151020,22852,20774
20151021,21219,19290
20151022,19587,17806
20151023,17956,16323
20151026,13059,11871
20151027,11426,10387
20151028,9794,8903
20151029,8161,7419
20151030,6529,5935
20151102,1633,1484
20151103,48914,44467
20151104,47227,42933
20151105,45540,41400
20151106,43854,39867
20151109,38794,35267
20151110,37107,33733
20151111,35420,32200
20151112,33734,30667
20151113,32047,29133
20151116,26987,24533
20151117,25300,23000
20151118,23614,21467
20151119,21927,19933
20151120,20240,18400
20151123,15180,13800
20151124,13494,12267
20151125,11807,10733
20151126,10120,9200
20151127,8434,7667
20151130,3374,3067
20151201,1687,1533
20151202,50600,46000
20151207,47336,43032
20151208,45703,41548
20151209,44072,40065
20151210,42440,38581
20151211,40807,37097
20151214,35910,32645
20151215,34278,31161
20151216,32645,29677
20151217,31014,28194
20151218,29381,26710
20151221,24484,22258
20151222,22852,20774
20151223,21219,19290
20151224,19587,17806
20151225,17956,16323
20151228,13059,11871
20151229,11426,10387
20151230,9794,8903
20160104,1633,1484
20160105,45703,41548
20160106,44072,40065
20160107,42440,38581
20160108,40807,37097
20160111,35910,32645
20160112,34278,31161
20160113,32645,29677
20160114,31014,28194
20160115,29381,26710
20160118,24484,22258
20160119,22852,20774
20160120,21219,19290
20160121,19587,17806
20160122,17956,16323
20160125,13059,11871
20160126,11426,10387
20160127,9794,8903
20160128,8161,7419
20160129,6529,5935
20160201,1633,1484
20160202,50600,46000
20160203,48856,44414
20160204,47111,42828
20160205,29587,26897
20160208,26173,23793
20160209,25035,22759
20160210,23897,21724
20160211,22759,20690
20160212,21621,19655
20160215,18208,16552
20160216,17069,15517
20160217,15932,14483
20160218,14793,13448
20160219,13656,12414
20160222,10241,9310
20160223,9104,8276
20160224,7966,7241
20160225,6828,6207
20160226,5690,5172
20160229,2276,2069
20160301,1138,1034
20160302,33000,30000
20160307,29807,27097
20160308,28742,26129
20160309,27678,25161
20160310,26614,24194
20160311,25549,23226
20160314,22356,20323
20160315,21291,19355
20160316,20226,18387
20160317,19161,17419
20160318,17192,15629
20160321,14159,12871
20160322,13148,11952
20160323,12136,11032
20160324,11125,10113
20160325,10114,9194
20160328,7079,6435
20160329,6068,5516
20160330,5057,4597
20160331,4045,3677
20160401,3034,2758
20160404,31350,28500
20160405,30305,27550
20160406,29260,26600
20160407,28215,25650
20160408,27170,24700
20160411,24035,21850
20160412,22990,20900
20160413,21945,19950
20160414,20900,19000
20160415,19855,18050
20160418,16720,15200
20160419,15675,14250
20160420,14630,13300
20160421,13585,12350
20160422,12540,11400
20160425,9405,8550
20160426,8360,7600
20160427,7315,6650
20160428,6270,5700
20160429,5225,4750
20160502,2090,1900
20160503,1045,950
20160504,29328,26661
20160505,28317,25742
20160506,27306,24823
20160509,24272,22065
20160510,23260,21145
20160511,22249,20226
20160512,21237,19306
20160513,20226,18387
20160516,17192,15629
20160517,16181,14710
20160518,15169,13790
20160519,14159,12871
20160520,13148,11952
20160523,10114,9194
20160524,9102,8274
20160525,8091,7355
20160526,7079,6435
20160527,6068,5516
20160530,3034,2758
20160531,2023,1839
20160601,1011,919
20160602,31350,28500
20160606,30305,27550
20160607,29260,26600
20160608,28215,25650
20160609,27170,24700
20160610,26125,23750
20160613,22990,20900
20160614,21945,19950
20160615,20900,19000
20160616,19855,18050
20160617,18810,17100
20160620,15675,14250
20160621,14630,13300
20160622,13585,12350
20160623,12540,11400
20160624,11495,10450
20160627,8360,7600
20160628,7315,6650
20160629,6270,5700
20160630,5225,4750
20160701,4180,3800
20160704,1045,950
20160705,28317,25742
20160706,27306,24823
20160707,26294,23903
20160708,25283,22984
20160711,22249,20226
20160712,21237,19306
20160713,20226,18387
20160714,19215,17468
20160715,18203,16548
20160718,15169,13790
20160719,14159,12871
20160720,13148,11952
20160721,12136,11032
20160722,11125,10113
20160725,8091,7355
20160726,7079,6435
20160727,6068,5516
20160728,5057,4597
20160729,4045,3677
20160801,1011,919
20160802,31350,28500
20160803,30340,27581
20160804,29328,26661
20160805,28317,25742
20160808,25283,22984
20160809,24272,22065
20160810,23260,21145
20160811,22249,20226
20160812,21237,19306
20160815,18203,16548
20160816,17192,15629
20160817,16181,14710
20160818,15169,13790
20160819,14159,12871
20160822,11125,10113
20160823,10114,9194
20160824,9102,8274
20160825,8091,7355
20160826,7079,6435
20160829,4045,3677
20160830,3034,2758
20160831,2023,1839
20160901,1011,919
20160902,31350,28500
20160905,30305,27550
20160906,29260,26600
20160907,28215,25650
20160908,27170,24700
20160909,26125,23750
20160912,22990,20900
20160913,21945,19950
20160914,20900,19000
20160915,19855,18050
20160916,18810,17100
20160919,15675,14250
20160920,14630,13300
20160921,13585,12350
20160922,12540,11400
20160923,11495,10450
20160926,8360,7600
20160927,7315,6650
20160928,6270,5700
20160929,5225,4750
20160930,4180,3800
20161003,1045,950
20161004,29328,26661
20161005,28317,25742
20161006,27306,24823
20161007,26294,23903
20161010,23260,21145
20161011,22249,20226
20161012,21237,19306
20161013,20226,18387
20161014,19215,17468
20161017,16181,14710
20161018,15169,13790
20161019,14159,12871
20161020,13148,11952
20161021,12136,11032
20161024,9102,8274
20161025,8091,7355
20161026,7079,6435
20161027,6068,5516
20161028,5057,4597
20161031,2023,1839
20161101,1011,919
20161102,31350,28500
20161103,30305,27550
20161104,29260,26600
20161107,26125,23750
20161108,25080,22800
20161109,24035,21850
20161110,22990,20900
20161111,21945,19950
20161114,18810,17100
20161115,17765,16150
20161116,16720,15200
20161117,15675,14250
20161118,14630,13300
20161121,11495,10450
20161122,10450,9500
20161123,9405,8550
20161124,8360,7600
20161125,7315,6650
20161128,4180,3800
20161129,3135,2850
20161130,2090,1900
20161201,1045,950
20161202,31350,28500
20161205,30340,27581
20161206,29328,26661
20161207,28317,25742
20161208,27306,24823
20161209,26294,23903
20161212,23260,21145
20161213,22249,20226
20161214,21237,19306
20161215,20226,18387
20161216,18541,16855
20161219,15614,14194
20161220,14637,13306
20161221,13661,12419
20161222,12686,11532
20161223,11710,10645
20161226,8783,7984
20161227,7807,7097
20161228,6831,6210
20161229,5856,5323
20161230,4879,4435
20170102,1952,1774
20170103,976,887
20170104,28299,25726
20170105,27323,24839
20170106,26348,23952
20170109,23419,21290
20170110,22444,20403
20170111,21468,19516
20170112,20492,18629
20170113,19517,17742
20170116,16590,15081
20170117,15614,14194
20170118,14637,13306
20170119,13661,12419
20170120,12686,11532
20170123,9759,8871
20170124,8783,7984
20170125,7807,7097
20170126,6831,6210
20170127,5856,5323
20170130,2928,2661
20170131,1952,1774
20170201,976,887
20170202,30250,27500
20170203,29170,26518
20170206,25929,23571
20170207,24848,22589
20170208,23768,21607
20170209,22688,20625
20170210,21608,19643
20170213,18366,16696
20170214,17286,15714
20170215,16206,14732
20170216,15125,13750
20170217,14045,12768
20170220,10804,9821
20170221,9723,8839
20170222,8643,7857
20170223,7563,6875
20170224,6483,5893
20170227,3241,2946
20170228,2161,1964
20170301,1081,982
20170302,30250,27500
20170306,28299,25726
20170307,27323,24839
20170308,26348,23952
20170309,25372,23065
20170310,24395,22177
20170313,21468,19516
20170314,20492,18629
20170315,19517,17742
20170316,18541,16855
20170317,17565,15968
20170320,14637,13306
20170321,13661,12419
20170322,12686,11532
20170323,11710,10645
20170324,10734,9758
20170327,7807,7097
20170328,6831,6210
20170329,5856,5323
20170330,4879,4435
20170331,3903,3548
20170403,976,887
20170404,29242,26583
20170405,28234,25667
20170406,27225,24750
20170407,26217,23833
20170410,23192,21083
20170411,22184,20167
20170412,21175,19250
20170413,20167,18333
20170414,19159,17417
20170417,16134,14667
20170418,15125,13750
20170419,14117,12833
20170420,13109,11917
20170421,12100,11000
20170424,9075,8250
20170425,8067,7333
20170426,7059,6417
20170427,6050,5500
20170428,5042,4583
20170501,2017,1833
20170502,1009,917
20170503,29275,26613
20170504,28299,25726
