date,initial,maintenance
20141030,373,339
20141031,299,271
20141103,75,68
20141104,2156,1960
20141105,2079,1890
20141106,2002,1820
20141107,1925,1750
20141110,1694,1540
20141111,1617,1470
20141112,1540,1400
20141113,1463,1330
20141114,1386,1260
20141117,1265,1150
20141118,1181,1073
20141119,1097,997
20141120,1012,920
20141121,928,843
20141124,675,613
20141125,591,537
20141126,506,460
20141127,422,383
20141128,338,307
20141201,85,77
20141202,3190,2900
20141208,2881,2619
20141209,2779,2526
20141210,2676,2432
20141211,2573,2339
20141212,2470,2245
20141215,2162,1965
20141216,2059,1871
20141217,1955,1777
20141218,1853,1684
20141219,1749,1590
20141222,1441,1310
20141223,1338,1216
20141224,1236,1123
20141225,1132,1029
20141226,1029,935
20141229,721,655
20141230,618,561
20150102,310,281
20150105,2985,2713
20150106,2881,2619
20150107,2779,2526
20150108,2676,2432
20150109,2573,2339
20150112,2264,2058
20150113,2162,1965
20150114,2059,1871
20150115,1955,1777
20150116,1853,1684
20150119,1544,1403
20150120,1441,1310
20150121,1338,1216
20150122,1236,1123
20150123,1132,1029
20150126,823,748
20150127,721,655
20150128,618,561
20150129,515,468
20150130,412,374
20150202,104,94
20150203,3190,2900
20150204,3076,2796
20150205,2963,2693
20150206,2848,2589
20150209,2507,2279
20150210,2393,2175
20150211,2279,2071
20150212,2165,1968
20150213,2051,1864
20150216,1710,1554
20150217,1595,1450
20150218,1481,1346
20150219,1368,1243
20150220,1253,1139
20150223,912,829
20150224,798,725
20150225,684,621
20150226,570,518
20150227,456,414
20150302,115,104
20150303,3087,2806
20150304,2985,2713
20150305,2881,2619
20150306,2779,2526
20150309,2470,2245
20150310,2368,2152
20150311,2264,2058
20150312,2162,1965
20150313,2059,1871
20150316,1749,1590
20150317,1647,1497
20150318,1544,1403
20150319,1441,1310
20150320,1338,1216
20150323,1029,935
20150324,927,842
20150325,823,748
20150326,721,655
20150327,618,561
20150330,310,281
20150331,206,187
20150401,104,94
20150402,3190,2900
20150406,2978,2707
20150407,2871,2610
20150408,2765,2513
20150409,2659,2417
20150410,2552,2320
20150413,2233,2030
20150414,2127,1933
20150415,2021,1837
20150416,1914,1740
20150417,1808,1643
20150420,1489,1353
20150421,1383,1257
20150422,1276,1160
20150423,1170,1063
20150424,1064,967
20150427,745,677
20150428,638,580
20150429,532,483
20150430,426,387
20150501,319,290
20150504,2985,2713
20150505,2881,2619
20150506,2779,2526
20150507,2676,2432
20150508,2218,2016
20150511,1952,1774
20150512,1864,1694
20150513,1775,1613
20150514,1686,1532
20150515,1598,1452
20150518,1331,1210
20150519,1242,1129
20150520,1153,1048
20150521,1065,968
20150522,976,887
20150525,710,645
20150526,622,565
20150527,533,484
20150528,444,403
20150529,356,323
20150601,90,81
20150602,2750,2500
20150603,2659,2417
20150604,2567,2333
20150605,2475,2250
20150608,2200,2000
20150609,2109,1917
20150610,2017,1833
20150611,1925,1750
20150612,1834,1667
20150615,1559,1417
20150616,1467,1333
20150617,1375,1250
20150618,1284,1167
20150619,1120,1018
20150622,862,783
20150623,776,705
20150624,690,627
20150625,603,548
20150626,517,470
20150629,259,235
20150630,173,157
20150701,86,78
20150702,2585,2350
20150706,2418,2198
20150707,2336,2123
20150708,2590,2354
20150709,2494,2267
20150710,2397,2179
20150713,2110,1918
20150714,2015,1831
20150715,1919,1744
20150716,1822,1656
20150717,1726,1569
20150720,1439,1308
20150721,1342,1220
20150722,1247,1133
20150723,1151,1046
20150724,1055,959
20150727,767,697
20150728,671,610
20150729,576,523
20150730,480,436
20150731,384,349
20150803,96,87
20150804,2686,2441
20150805,2590,2354
20150806,2494,2267
20150807,2397,2179
20150810,2110,1918
20150811,2015,1831
20150812,1919,1744
20150813,1822,1656
20150814,1726,1569
20150817,1439,1308
20150818,1342,1220
20150819,1247,1133
20150820,1151,1046
20150821,1055,959
20150824,767,697
20150825,671,610
20150826,576,523
20150827,480,436
20150828,384,349
20150831,96,87
20150901,2974,2703
20150903,2874,2612
20150904,3080,2800
20150907,2750,2500
20150908,2640,2400
20150909,2530,2300
20150910,2420,2200
20150911,2310,2100
20150914,1980,1800
20150915,1870,1700
20150916,1760,1600
20150917,1650,1500
20150918,1540,1400
20150921,1210,1100
20150922,1100,1000
20150923,990,900
20150924,880,800
20150925,770,700
20150928,440,400
20150929,330,300
20150930,220,200
20151001,110,100
20151002,3300,3000
20151005,3087,2806
20151006,2981,2710
20151007,2875,2613
20151008,2768,2516
20151009,2661,2419
20151012,2342,2129
20151013,2236,2032
20151014,2129,1935
20151015,2023,1839
20151016,1917,1742
20151019,1598,1452
20151020,1491,1355
20151021,1384,1258
20151022,1278,1161
20151023,1172,1065
20151026,852,774
20151027,745,677
20151028,640,581
20151029,533,484
20151030,426,387
20151102,107,97
20151103,3190,2900
20151104,3080,2800
20151105,2970,2700
20151106,2860,2600
20151109,2530,2300
20151110,2420,2200
20151111,2310,2100
20151112,2200,2000
20151113,2090,1900
20151116,1760,1600
20151117,1650,1500
20151118,1540,1400
20151119,1430,1300
20151120,1320,1200
20151123,990,900
20151124,880,800
20151125,770,700
20151126,660,600
20151127,550,500
20151130,220,200
