date,initial,maintenance
20150325,559,508
20150326,523,475
20150327,484,440
20150330,343,311
20150331,280,254
20150401,198,180
20150402,1100,1000
20150406,1063,966
20150407,1044,949
20150408,1025,931
20150409,1005,913
20150410,984,894
20150413,921,837
20150414,898,816
20150415,876,796
20150416,853,775
20150417,829,753
20150420,752,683
20150421,724,658
20150422,696,632
20150423,667,606
20150424,635,577
20150427,532,483
20150428,492,447
20150429,449,408
20150430,402,365
20150501,348,316
20150504,1064,967
20150505,1045,950
20150506,1027,933
20150507,1008,916
20150508,988,898
20150511,927,842
20150512,906,823
20150513,884,803
20150514,862,783
20150515,839,762
20150518,766,696
20150519,740,672
20150520,713,648
20150521,685,622
20150522,656,596
20150525,559,508
20150526,523,475
20150527,484,440
20150528,443,402
20150529,395,359
20150601,198,180
20150602,1100,1000
20150603,1082,983
20150604,1063,966
20150605,1044,949
20150608,984,894
20150609,964,876
20150610,942,856
20150611,921,837
20150612,898,816
20150615,829,753
20150616,803,730
20150617,778,707
20150618,752,683
20150619,724,658
20150622,635,577
20150623,603,548
20150624,568,516
20150625,532,483
20150626,492,447
20150629,348,316
20150630,284,258
20150701,202,183
20150702,1100,1000
20150706,1064,967
20150707,1045,950
20150708,1027,933
20150709,1008,916
20150710,988,898
20150713,927,842
20150714,906,823
20150715,884,803
20150716,862,783
20150717,839,762
20150720,766,696
20150721,740,672
20150722,713,648
20150723,685,622
20150724,656,596
20150727,559,508
20150728,523,475
20150729,484,440
20150730,443,402
20150731,395,359
20150803,198,180
20150804,1064,967
20150805,1045,950
20150806,1027,933
20150807,1008,916
20150810,948,861
20150811,927,842
20150812,906,823
20150813,884,803
20150814,862,783
20150817,790,718
20150818,766,696
20150819,740,672
20150820,713,648
20150821,685,622
20150824,593,539
20150825,559,508
20150826,523,475
20150827,484,440
20150828,443,402
20150831,280,254
20150901,198,180
20150902,1100,1000
20150903,1082,983
20150904,1063,966
20150907,1005,913
20150908,984,894
20150909,964,876
20150910,942,856
20150911,921,837
20150914,853,775
20150915,829,753
20150916,803,730
20150917,778,707
20150918,752,683
20150921,667,606
20150922,635,577
20150923,603,548
20150924,568,516
20150925,532,483
20150928,402,365
20150929,348,316
20150930,284,258
20151001,202,183
20151002,1100,1000
20151005,1064,967
20151006,1045,950
20151007,1027,933
20151008,1008,916
20151009,988,898
20151012,927,842
20151013,906,823
20151014,884,803
20151015,862,783
20151016,839,762
20151019,766,696
20151020,740,672
20151021,713,648
20151022,685,622
20151023,656,596
20151026,559,508
20151027,523,475
20151028,484,440
20151029,443,402
20151030,395,359
20151102,198,180
20151103,1082,983
20151104,1063,966
20151105,1044,949
20151106,1025,931
20151109,964,876
20151110,942,856
20151111,921,837
20151112,898,816
20151113,876,796
20151116,803,730
20151117,778,707
20151118,752,683
20151119,724,658
20151120,696,632
20151123,603,548
20151124,568,516
20151125,532,483
20151126,492,447
20151127,449,408
20151130,284,258
20151201,202,183
20151202,1100,1000
20151207,1064,967
20151208,1045,950
20151209,1027,933
20151210,1008,916
20151211,988,898
20151214,927,842
20151215,906,823
20151216,884,803
20151217,862,783
20151218,839,762
20151221,766,696
20151222,740,672
20151223,713,648
20151224,685,622
20151225,656,596
20151228,559,508
20151229,523,475
20151230,484,440
20160104,198,180
20160105,1045,950
20160106,1027,933
20160107,1008,916
20160108,988,898
20160111,927,842
20160112,906,823
20160113,884,803
20160114,862,783
20160115,839,762
20160118,766,696
20160119,740,672
20160120,713,648
20160121,685,622
20160122,656,596
20160125,559,508
20160126,523,475
20160127,484,440
20160128,443,402
20160129,395,359
20160201,198,180
20160202,1100,1000
20160203,1082,983
20160204,1062,965
20160205,1042,947
20160208,981,891
20160209,959,871
20160210,937,851
20160211,913,830
20160212,890,809
20160215,818,743
20160216,791,719
20160217,765,695
20160218,737,670
20160219,708,643
20160222,613,557
20160223,578,525
20160224,541,491
20160225,501,455
20160226,457,415
20160229,290,263
20160301,205,186
20160302,1100,1000
20160307,1045,950
20160308,1027,933
20160309,1008,916
20160310,988,898
20160311,968,880
20160314,906,823
20160315,884,803
20160316,862,783
20160317,839,762
20160318,816,741
20160321,740,672
20160322,713,648
20160323,685,622
20160324,656,596
20160325,625,568
20160328,523,475
20160329,484,440
20160330,443,402
20160331,395,359
20160401,343,311
20160404,1082,983
20160405,1063,966
20160406,1044,949
20160407,1025,931
20160408,1005,913
20160411,942,856
20160412,921,837
20160413,898,816
20160414,876,796
20160415,853,775
20160418,778,707
20160419,752,683
20160420,724,658
20160421,696,632
20160422,667,606
20160425,568,516
20160426,532,483
20160427,492,447
20160428,449,408
20160429,402,365
20160502,202,183
20160503,1083,984
20160504,1064,967
20160505,1045,950
20160506,1027,933
20160509,968,880
20160510,948,861
20160511,927,842
20160512,906,823
20160513,884,803
20160516,816,741
20160517,790,718
20160518,766,696
20160519,740,672
20160520,713,648
20160523,625,568
20160524,593,539
20160525,559,508
20160526,523,475
20160527,484,440
20160530,343,311
20160531,280,254
20160601,198,180
20160602,1100,1000
20160606,1082,983
20160607,1063,966
20160608,1044,949
20160609,1025,931
20160610,1005,913
20160613,942,856
20160614,921,837
20160615,898,816
20160616,876,796
20160617,853,775
20160620,778,707
20160621,752,683
20160622,724,658
20160623,696,632
20160624,667,606
20160627,568,516
20160628,532,483
20160629,492,447
20160630,449,408
20160701,402,365
20160704,202,183
20160705,1045,950
20160706,1027,933
20160707,1008,916
20160708,988,898
20160711,927,842
20160712,906,823
20160713,884,803
20160714,862,783
20160715,839,762
20160718,766,696
20160719,740,672
20160720,713,648
20160721,685,622
20160722,656,596
20160725,559,508
20160726,523,475
20160727,484,440
20160728,443,402
20160729,395,359
20160801,198,180
