date,initial,maintenance
20171016,906,823
20171017,852,774
20171018,799,726
20171019,745,677
20171020,692,629
20171023,533,484
20171024,479,435
20171025,426,387
20171026,373,339
20171027,319,290
20171030,160,145
20171031,107,97
20171101,53,48
20171102,1650,1500
20171106,1540,1400
20171107,1485,1350
20171108,1430,1300
20171109,1375,1250
20171110,1320,1200
20171113,1155,1050
20171114,1100,1000
20171115,1045,950
20171116,990,900
20171117,935,850
20171120,770,700
20171121,715,650
20171122,660,600
20171123,605,550
20171124,550,500
20171127,385,350
20171128,330,300
20171129,275,250
20171130,220,200
20171201,165,150
20171204,1598,1452
20171205,1544,1403
20171206,1491,1355
20171207,1437,1306
20171208,1384,1258
20171211,1225,1113
20171212,1172,1065
20171213,1118,1016
20171214,1065,968
20171215,1011,919
20171218,852,774
20171219,799,726
20171220,745,677
20171221,692,629
20171222,640,581
20171225,479,435
20171226,426,387
20171227,373,339
20171228,319,290
20171229,267,242
20180102,53,48
20180103,1598,1452
20180104,1544,1403
20180105,1491,1355
20180108,1331,1210
20180109,1278,1161
20180110,1225,1113
20180111,1172,1065
20180112,895,813
20180115,767,697
20180116,724,658
20180117,681,619
20180118,640,581
20180119,597,542
20180122,469,426
20180123,426,387
20180124,383,348
20180125,341,310
20180126,299,271
20180129,171,155
20180130,128,116
20180131,85,77
20180201,43,39
20180202,1320,1200
20180205,1179,1071
20180206,1132,1029
20180207,1085,986
20180208,1038,943
20180209,990,900
20180212,849,771
20180213,802,729
20180214,755,686
20180215,708,643
20180216,660,600
20180219,519,471
20180220,472,429
20180221,354,321
20180222,315,286
20180223,275,250
20180226,158,143
20180227,118,107
20180228,79,71
20180301,40,36
20180302,1100,1000
20180305,1029,935
20180306,994,903
20180307,959,871
20180308,923,839
20180309,887,806
20180312,781,710
20180313,745,677
20180314,710,645
20180315,675,613
20180316,640,581
20180319,533,484
20180320,498,452
20180321,461,419
20180322,426,387
20180323,391,355
20180326,284,258
20180327,249,226
20180328,214,194
20180329,178,161
20180330,142,129
20180402,36,32
20180403,1064,967
20180404,1027,933
20180405,990,900
20180406,954,867
20180409,844,767
20180410,807,733
20180411,770,700
20180412,734,667
20180413,697,633
20180416,587,533
20180417,550,500
20180418,514,467
20180419,477,433
20180420,352,320
20180423,264,240
20180424,235,213
20180425,206,187
20180426,176,160
20180427,147,133
20180430,59,53
20180501,30,27
20180502,880,800
20180507,796,723
20180508,767,697
20180509,739,671
20180510,710,645
20180511,681,619
20180514,597,542
20180515,568,516
20180516,539,490
20180517,512,465
20180518,483,439
20180521,398,361
20180522,369,335
20180523,341,310
20180524,313,284
20180525,284,258
20180528,200,181
20180529,171,155
20180530,142,129
20180531,114,103
20180601,85,77
20180604,851,773
20180605,822,747
20180606,792,720
20180607,763,693
20180608,734,667
20180611,646,587
20180612,616,560
20180613,587,533
20180614,558,507
20180615,528,480
20180618,440,400
20180619,411,373
20180620,382,347
20180621,352,320
20180622,323,293
20180625,235,213
20180626,206,187
20180627,176,160
20180628,147,133
20180629,118,107
20180702,30,27
20180703,852,774
20180704,823,748
20180705,796,723
20180706,767,697
20180709,681,619
20180710,654,594
20180711,625,568
20180712,597,542
20180713,568,516
20180716,483,439
20180717,455,413
20180718,533,484
20180719,498,452
20180720,461,419
20180723,356,323
20180724,319,290
20180725,284,258
20180726,249,226
20180727,214,194
20180730,107,97
20180731,72,65
20180801,36,32
20180802,1100,1000
20180803,880,800
20180806,852,774
20180807,823,748
20180808,796,723
20180809,767,697
20180810,600,545
20180813,531,482
20180814,508,461
20180815,484,440
20180816,461,419
20180817,438,398
20180820,369,335
20180821,347,315
20180822,324,294
20180823,301,273
20180824,278,252
20180827,208,189
20180828,185,168
20180829,162,147
20180830,139,126
20180831,116,105
20180903,47,42
20180904,24,21
20180905,644,585
20180906,620,563
20180907,597,542
20180910,525,477
20180911,501,455
20180912,477,433
20180913,454,412
20180914,429,390
20180917,358,325
20180918,334,303
20180919,311,282
20180920,286,260
20180921,262,238
20180924,191,173
20180925,168,152
20180926,143,130
20180927,119,108
20180928,96,87
20181001,25,22
20181002,715,650
20181003,692,629
20181004,669,608
20181005,646,587
20181008,577,524
20181009,554,503
20181010,531,482
20181011,508,461
20181012,484,440
20181015,415,377
20181016,392,356
20181017,369,335
20181018,347,315
20181019,324,294
20181022,255,231
20181023,231,210
20181024,208,189
20181025,185,168
20181026,162,147
20181029,93,84
20181030,70,63
20181031,47,42
20181101,24,21
20181102,715,650
20181105,691,628
20181106,668,607
20181107,644,585
20181108,620,563
20181109,597,542
20181112,525,477
20181113,501,455
20181114,477,433
20181115,454,412
20181116,429,390
