date,initial,maintenance
20160524,77,70
20160525,52,47
20160526,26,23
20160527,770,700
20160530,721,655
20160531,696,632
20160601,671,610
20160602,646,587
20160603,622,565
20160606,547,497
20160607,522,474
20160608,498,452
20160609,472,429
20160610,447,406
20160613,373,339
20160614,348,316
20160615,324,294
20160616,299,271
20160617,273,248
20160620,200,181
20160621,174,158
20160622,149,135
20160623,125,113
20160624,99,90
20160627,26,23
20160628,745,677
20160629,719,653
20160630,693,630
20160701,668,607
20160704,591,537
20160705,565,513
20160706,539,490
20160707,514,467
20160708,488,443
20160711,411,373
20160712,385,350
20160713,360,327
20160714,334,303
20160715,264,240
20160718,198,180
20160719,176,160
20160720,154,140
20160721,132,120
20160722,110,100
20160725,44,40
20160726,22,20
20160727,660,600
20160801,597,542
20160802,576,523
20160803,554,503
20160804,533,484
20160805,512,465
20160808,447,406
20160809,426,387
20160810,405,368
20160811,383,348
20160812,362,329
20160815,299,271
20160816,278,252
20160817,256,232
20160818,235,213
20160819,214,194
20160822,149,135
20160823,128,116
20160824,107,97
20160825,85,77
20160826,64,58
20160829,618,561
20160830,597,542
20160831,576,523
20160901,554,503
20160902,533,484
20160905,469,426
20160906,447,406
20160907,426,387
20160908,405,368
20160909,383,348
20160912,319,290
20160913,299,271
20160914,278,252
20160915,256,232
20160916,235,213
20160919,171,155
20160920,149,135
20160921,128,116
20160922,107,97
20160923,85,77
20160926,21,19
20160927,660,600
20160928,638,580
20160929,616,560
20160930,594,540
20161003,528,480
20161004,506,460
20161005,484,440
20161006,462,420
20161007,440,400
20161010,374,340
20161011,352,320
20161012,330,300
20161013,308,280
20161014,286,260
20161017,220,200
20161018,198,180
20161019,176,160
20161020,154,140
20161021,132,120
20161024,66,60
20161025,44,40
20161026,22,20
20161027,660,600
20161031,618,561
20161101,597,542
20161102,576,523
20161103,554,503
20161104,533,484
20161107,469,426
20161108,447,406
20161109,426,387
20161110,405,368
20161111,383,348
20161114,319,290
20161115,299,271
20161116,278,252
20161117,256,232
20161118,235,213
20161121,171,155
20161122,149,135
20161123,128,116
20161124,107,97
20161125,85,77
20161128,21,19
20161129,638,580
20161130,616,560
20161201,594,540
20161202,572,520
20161205,506,460
20161206,484,440
20161207,462,420
20161208,440,400
20161209,418,380
20161212,352,320
20161213,330,300
20161214,308,280
20161215,286,260
20161216,264,240
20161219,198,180
20161220,176,160
20161221,154,140
20161222,132,120
20161223,110,100
20161226,44,40
20161227,22,20
20161228,640,581
20161229,618,561
20161230,597,542
20170102,533,484
20170103,512,465
20170104,490,445
20170105,469,426
20170106,447,406
20170109,383,348
20170110,362,329
20170111,341,310
20170112,319,290
20170113,249,226
20170116,195,177
20170117,178,161
20170118,160,145
20170119,142,129
20170120,125,113
20170123,72,65
20170124,53,48
20170125,36,32
20170126,18,16
20170127,550,500
20170130,515,468
20170131,498,452
20170201,479,435
20170202,461,419
20170203,444,403
20170206,391,355
20170207,373,339
20170208,356,323
20170209,337,306
20170210,319,290
20170213,267,242
20170214,249,226
20170215,231,210
20170216,214,194
20170217,195,177
20170220,142,129
20170221,125,113
20170222,107,97
20170223,90,81
20170224,72,65
20170227,18,16
20170228,550,500
20170301,531,482
20170302,511,464
20170303,491,446
20170306,433,393
20170307,413,375
20170308,393,357
20170309,373,339
20170310,354,321
20170313,295,268
20170314,275,250
20170315,256,232
20170316,236,214
20170317,216,196
20170320,158,143
20170321,138,125
20170322,118,107
20170323,60,54
20170324,48,43
20170327,13,11
20170328,319,290
20170329,310,281
20170330,299,271
20170331,288,261
20170403,256,232
20170404,246,223
20170405,235,213
20170406,224,203
20170407,214,194
20170410,182,165
20170411,171,155
20170412,160,145
20170413,149,135
20170414,139,126
20170417,107,97
20170418,96,87
20170419,85,77
20170420,75,68
20170421,64,58
20170424,32,29
20170425,21,19
20170426,11,10
20170427,330,300
20170501,319,290
20170502,308,280
20170503,297,270
20170504,286,260
20170505,275,250
20170508,242,220
20170509,231,210
20170510,220,200
20170511,209,190
20170512,198,180
20170515,165,150
20170516,154,140
20170517,143,130
20170518,132,120
20170519,121,110
20170522,88,80
20170523,77,70
20170524,66,60
20170525,55,50
20170526,44,40
