date,initial,maintenance
20191209,2811,2555
20191210,2694,2449
20191211,2559,2326
20191212,2418,2198
20191213,2272,2065
20191216,2208,2007
20191217,2033,1848
20191218,1844,1676
20191219,1645,1495
20191220,1440,1309
20191223,1271,1155
20191224,1032,938
20191225,1052,956
20191226,805,731
20191227,543,493
20191230,292,265
20191231,296,269
20200102,457,415
20200103,225,204
20200106,3030,2754
20200107,2942,2674
20200108,2845,2586
20200109,2743,2493
20200110,2625,2386
20200113,2624,2385
20200114,2483,2257
20200115,2328,2116
20200116,2167,1970
20200117,1993,1811
20200120,2123,1930
20200121,1924,1749
20200122,1720,1563
20200123,1502,1365
20200124,1273,1157
20200127,1078,980
20200128,822,747
20200129,545,495
20200130,277,251
20200131,284,258
20200203,436,396
20200204,187,170
20200205,2757,2506
20200206,2673,2430
20200207,2573,2339
20200210,2614,2376
20200211,2480,2254
20200212,2335,2122
20200213,2182,1983
20200214,2013,1830
20200217,2169,1971
20200218,1971,1791
20200219,1766,1605
20200220,1547,1406
20200221,1319,1199
20200224,1124,1021
20200225,858,780
20200226,585,531
20200227,297,270
20200228,306,278
20200302,464,421
20200303,207,188
20200304,2820,2563
20200305,2750,2500
20200306,2679,2435
20200309,2739,2490
20200310,3328,3025
20200311,3186,2896
20200312,3150,2863
20200313,2975,2704
20200316,3174,2885
20200317,2956,2687
20200318,3362,3056
20200319,3053,2775
20200320,2827,2570
20200323,2563,2330
20200324,2170,1972
20200325,1769,1608
20200326,1346,1223
20200327,915,831
20200330,475,431
20200331,483,439
20200401,679,617
20200402,278,252
20200403,5047,4588
20200406,5290,4809
20200407,5109,4644
20200408,4917,4470
20200409,4702,4274
20200410,4817,4379
20200413,4791,4355
20200414,4525,4113
20200415,4237,3851
20200416,3937,3579
20200417,3616,3287
20200420,3408,3098
20200421,3043,2766
20200422,2717,2470
20200423,2301,2091
20200424,1902,1729
20200427,1496,1360
20200428,1011,919
20200429,506,460
20200430,534,485
20200501,824,749
20200504,396,360
20200505,6030,5481
20200506,5807,5279
20200507,5569,5062
