date,initial,maintenance
20151207,3877,3524
20151208,3644,3312
20151209,3416,3105
20151210,3184,2894
20151211,2956,2687
20151214,2363,2148
20151215,2110,1918
20151216,1913,1739
20151217,1720,1563
20151218,1562,1420
20151221,1400,1272
20151222,1202,1092
20151223,999,908
20151224,801,728
20151228,599,544
20151229,401,364
20151230,198,180
20160104,4127,3751
20160105,3893,3539
20160106,3665,3331
20160107,3431,3119
20160108,3198,2907
20160111,2969,2699
20160112,2736,2487
20160113,2507,2279
20160114,2274,2067
20160115,2041,1855
20160119,1812,1647
20160120,1620,1472
20160121,1391,1264
20160122,1158,1052
20160125,929,844
20160126,696,632
20160127,462,420
20160128,234,212
20160201,4153,3775
20160202,3933,3575
20160203,3713,3375
20160204,3493,3175
20160205,3273,2975
20160208,3053,2775
20160209,2833,2575
20160210,2283,2075
20160211,2090,1900
20160212,1898,1725
20160216,1705,1550
20160217,1513,1375
20160218,1320,1200
20160219,1128,1025
20160222,963,875
20160223,770,700
20160224,578,525
20160225,385,350
20160226,193,175
20160301,3638,3307
20160302,3465,3150
20160303,3288,2989
20160304,3115,2831
20160307,2942,2674
20160308,2765,2513
20160309,2591,2355
20160310,2414,2194
20160311,2241,2037
20160314,2064,1876
20160315,1890,1718
20160316,1713,1557
20160317,1540,1400
20160318,1363,1239
20160321,1225,1113
20160322,1052,956
20160323,875,795
20160324,701,637
20160328,524,476
20160329,351,319
20160330,174,158
20160401,3629,3299
20160404,3445,3131
20160405,3263,2966
20160406,3078,2798
20160407,2851,2591
20160408,2671,2428
20160411,2491,2264
20160412,2316,2105
20160413,2136,1941
20160414,1956,1778
20160415,1780,1618
20160418,1601,1455
20160419,1425,1295
20160420,1246,1132
20160421,1070,972
20160422,890,809
20160425,711,646
20160426,535,486
20160427,356,323
20160428,180,163
20160502,3564,3240
20160503,3385,3077
20160504,3206,2914
20160505,3030,2754
20160506,2851,2591
20160509,2675,2431
20160510,2495,2268
20160511,2316,2105
20160512,2140,1945
20160513,1961,1782
20160516,1780,1618
20160517,1605,1459
20160518,1425,1295
20160519,1250,1136
20160520,1070,972
20160523,890,809
20160524,711,646
20160525,535,486
20160526,356,323
20160527,180,163
20160601,3569,3244
20160602,3401,3091
20160603,3228,2934
20160606,3060,2781
20160607,2891,2628
20160608,2720,2472
20160609,2551,2319
20160610,2379,2162
20160613,2210,2009
20160614,2039,1853
20160615,1870,1700
20160616,1699,1544
20160617,1531,1391
20160620,1358,1234
20160621,1190,1081
20160622,1021,928
20160623,850,772
20160624,681,619
20160627,509,462
20160628,340,309
20160629,169,153
20160701,3553,3230
20160705,3366,3060
20160706,3179,2890
20160707,2992,2720
20160708,2805,2550
20160711,2618,2380
20160712,2431,2210
20160713,2244,2040
20160714,2057,1870
20160715,1870,1700
20160718,1683,1530
20160719,1496,1360
20160720,1309,1190
20160721,1122,1020
20160722,935,850
20160725,748,680
20160726,561,510
20160727,374,340
20160728,187,170
20160801,3575,3250
20160802,3415,3104
20160803,3251,2955
20160804,2908,2643
20160805,2753,2502
20160808,2602,2365
20160809,2447,2224
20160810,2295,2086
20160811,2141,1946
20160812,1989,1808
20160815,1834,1667
20160816,1683,1530
20160817,1528,1389
20160818,1377,1251
20160819,1221,1110
20160822,1071,973
20160823,919,835
20160824,764,694
20160825,613,557
20160826,458,416
20160829,306,278
20160830,152,138
20160831,138,125
20160901,3038,2761
20160902,2888,2625
20160906,2734,2485
20160907,2584,2349
20160908,2431,2210
20160909,2279,2071
20160912,2128,1934
20160913,1975,1795
20160914,1822,1656
20160915,1672,1520
20160916,1518,1380
20160919,1369,1244
20160920,1216,1105
20160921,1063,966
20160922,912,829
20160923,759,690
20160926,607,551
20160927,457,415
20160928,304,276
20160929,153,139
20161003,3038,2761
20161004,2885,2622
20161005,2734,2485
20161006,2581,2346
20161007,2431,2210
20161010,2279,2071
20161011,2125,1931
20161012,1975,1795
20161013,1822,1656
20161014,1669,1517
20161017,1518,1380
20161018,1366,1241
20161019,1216,1105
20161020,1063,966
20161021,912,829
20161024,759,690
20161025,607,551
20161026,457,415
20161027,304,276
20161028,153,139
20161101,3041,2764
20161102,2888,2625
20161103,2734,2485
20161104,2584,2349
20161107,2431,2210
20161108,2282,2074
20161109,2128,1934
20161110,1975,1795
20161111,1825,1659
20161114,1672,1520
20161115,1518,1380
20161116,1369,1244
20161117,1216,1105
20161118,1066,969
20161121,912,829
20161122,759,690
20161123,607,551
20161125,457,415
20161128,304,276
20161129,153,139
20161201,3038,2761
20161202,2885,2622
20161205,3017,2742
20161206,2848,2589
20161207,2682,2438
20161208,2514,2285
20161209,2345,2131
20161212,2180,1981
20161213,2010,1827
20161214,1842,1674
20161215,1676,1523
20161216,1507,1370
20161219,1341,1219
20161220,1173,1066
20161221,1007,915
20161222,839,762
20161223,669,608
20161227,504,458
20161228,335,304
20161229,170,154
20170102,3520,3200
20170103,3344,3040
20170104,3168,2880
20170105,2992,2720
20170106,2816,2560
20170109,2640,2400
20170110,2464,2240
20170111,2288,2080
20170112,2112,1920
20170113,1936,1760
20170117,1760,1600
20170118,1584,1440
20170119,1408,1280
20170120,1232,1120
20170123,1056,960
20170124,880,800
20170125,704,640
20170126,528,480
20170127,352,320
20170130,176,160
20170201,3333,3030
20170202,3151,2864
20170203,2964,2694
