date,initial,maintenance
20170629,34436,31305
20170630,31435,28577
20170703,19882,18074
20170704,14058,12780
20170705,73180,66527
20170706,71861,65328
20170707,70518,64107
20170710,66325,60295
20170711,64867,58970
20170712,63376,57614
20170713,61848,56225
20170714,60283,54802
20170717,55318,50289
20170718,53563,48693
20170719,51747,47042
20170720,49863,45330
20170721,47908,43552
20170724,41489,37717
20170725,39116,35560
20170726,36590,33263
20170727,33876,30796
20170728,30925,28113
20170731,19558,17780
20170801,13830,12572
20170802,77000,70000
20170807,74475,67704
20170808,73180,66527
20170809,71861,65328
20170810,70518,64107
20170811,69149,62862
20170814,64867,58970
20170815,63376,57614
20170816,61848,56225
20170817,60283,54802
20170818,58674,53340
20170821,53563,48693
20170822,51747,47042
20170823,49863,45330
20170824,47908,43552
20170825,45868,41698
20170828,39116,35560
20170829,36590,33263
20170830,33876,30796
20170831,30925,28113
20170901,27660,25145
20170904,13830,12572
20170905,74389,67626
20170906,73049,66408
20170907,71683,65166
20170908,70292,63901
20170911,65939,59944
20170912,64423,58566
20170913,62871,57155
20170914,61279,55708
20170915,59645,54222
20170918,54447,49497
20170919,52601,47819
20170920,50688,46080
20170921,48700,44272
20170922,46626,42387
20170925,39763,36148
20170926,37195,33813
20170927,34436,31305
20170928,31435,28577
20170929,28116,25560
20171002,14058,12780
20171003,75749,68862
20171004,74475,67704
20171005,73180,66527
20171006,71861,65328
20171009,67752,61592
20171010,66325,60295
20171011,64867,58970
20171012,63376,57614
20171013,61848,56225
20171016,57021,51837
20171017,55318,50289
20171018,53563,48693
20171019,51747,47042
20171020,49863,45330
20171023,43733,39757
20171024,41489,37717
20171025,39116,35560
20171026,36590,33263
20171027,33876,30796
20171030,23954,21776
20171031,19558,17780
20171101,13830,12572
20171102,77000,70000
20171106,74389,67626
20171107,73049,66408
20171108,71683,65166
20171109,70292,63901
20171110,68871,62610
20171113,64423,58566
20171114,62871,57155
20171115,61279,55708
20171116,59645,54222
20171117,57964,52694
20171120,52601,47819
20171121,50688,46080
20171122,48700,44272
20171123,46626,42387
20171124,44457,40415
20171127,37195,33813
20171128,34436,31305
20171129,31435,28577
20171130,28116,25560
20171201,24350,22136
20171204,75749,68862
20171205,74475,67704
20171206,73180,66527
20171207,71861,65328
20171208,70518,64107
20171211,66325,60295
20171212,64867,58970
20171213,63376,57614
20171214,61848,56225
20171215,60283,54802
20171218,55318,50289
