date,initial,maintenance
20141020,3826,3478
20141021,3696,3360
20141022,3562,3238
20141023,3423,3111
20141024,3276,2978
20141027,2794,2540
20141028,2614,2376
20141029,2420,2200
20141030,2209,2008
20141031,1976,1796
20141103,5408,4916
20141104,5313,4830
20141105,5218,4743
20141106,5121,4655
20141107,5021,4564
20141110,4711,4282
20141111,4602,4183
20141112,4491,4082
20141113,4377,3979
20141114,4261,3873
20141117,3890,3536
20141118,3758,3416
20141119,3621,3291
20141120,3479,3162
20141121,3331,3028
20141124,2841,2582
20141125,2657,2415
20141126,2460,2236
20141127,2246,2041
20141128,2009,1826
20141201,5500,5000
20141208,5228,4752
20141209,5133,4666
20141210,5037,4579
20141211,4939,4490
20141212,4839,4399
20141215,4527,4115
20141216,4418,4016
20141217,4306,3914
20141218,4191,3810
20141219,4074,3703
20141222,3696,3360
20141223,3562,3238
20141224,3423,3111
20141225,3276,2978
20141226,3124,2840
20141229,2614,2376
20141230,2420,2200
20150102,5500,5000
20150105,5320,4836
20150106,5228,4752
20150107,5133,4666
20150108,5037,4579
20150109,4939,4490
20150112,4634,4212
20150113,4527,4115
20150114,4418,4016
20150115,4306,3914
20150116,4191,3810
20150119,3826,3478
20150120,3696,3360
20150121,3562,3238
20150122,3423,3111
20150123,3276,2978
20150126,2794,2540
20150127,2614,2376
20150128,2420,2200
20150129,2209,2008
20150130,1976,1796
20150202,5500,5000
20150204,5401,4910
20150205,5300,4818
20150206,5198,4725
20150209,4876,4432
20150210,4763,4330
20150211,4649,4226
20150212,4531,4119
20150213,4410,4009
20150216,4026,3660
20150217,3890,3536
20150218,3748,3407
20150219,3601,3273
20150220,3448,3134
20150223,2941,2673
20150224,2750,2500
20150225,2547,2315
20150226,2325,2113
20150227,2079,1890
20150302,5500,5000
20150303,5411,4919
20150304,5320,4836
20150305,5228,4752
20150306,5133,4666
20150309,4839,4399
20150310,4738,4307
20150311,4634,4212
20150312,4527,4115
20150313,4418,4016
20150316,4074,3703
20150317,3952,3592
20150318,3826,3478
20150319,3696,3360
20150320,3562,3238
20150323,3124,2840
20150324,2964,2694
20150325,2794,2540
20150326,2614,2376
20150327,2420,2200
20150330,1711,1555
20150331,1397,1270
20150401,988,898
20150402,5500,5000
